sample_id,Strain_Name,Read_Fraction,Percent_Coverage,Coverage_Depth
24_hr_Carb_6,Eubacterium-biforme-DSM-3989-MAF-2,0,0.195584,0.0152386
24_hr_Carb_6,Eubacterium-dolichum-DSM-3991,7.264383545260463e-6,2.41464,0.829889
24_hr_Carb_6,Eubacterium-eligens-ATCC-27750-MAF-2,3.9020195980595e-4,1.01869,0.0613666
24_hr_Carb_6,Eubacterium-hallii-DSM-3353-MAF-2,0,0.678935,0.0409453
24_hr_Carb_6,Eubacterium-rectale-ATCC-33656-MAF-3,0,0.796249,0.129127
24_hr_Carb_6,Eubacterium-siraeum-DSM-15702-MAF-2,1.0114824764973e-4,0.62288,0.3642
24_hr_Carb_6,Eubacterium-ventriosum-ATCC-27560-MAF-2,0.07462313492749827,54.6606,1.281
24_hr_Carb_6,Faecalibacterium-prausnitzii-A2-165-MAF-2,3.654365099799663e-5,1.99074,0.709
24_hr_Carb_6,Granulicatella-adiacens-ATCC-49175-MAF-2,0,0.093873,0.0048
24_hr_Carb_6,Holdemania-filiformis-DSM-12042-MAF-2,0.00184781521632474,2.62509,0.5063
24_hr_Carb_6,Intestinimonas-butyriciproducens-DSM-26588-MAF-2,0.0014124162379316,1.82705,0.0638202
24_hr_Carb_6,Lactobacillus-ruminis-ATCC-25644-MAF-2,7.199633782097735e-6,0.120984,0.0043
24_hr_Carb_6,Megasphaera-DSMZ-102144-MAF-2,0.0821465664008385,60.5217,1.2738
24_hr_Carb_6,Mitsuokella-multacida-DSM-20544-MAF-2,0.12742977855278576,72.1324,1.90901
24_hr_Carb_6,Odoribacter-splanchnicus-DSM-20712-MAF-2,4.1875220247077e-4,0.8029,0.0148
24_hr_Carb_6,Olsenella-uli-DSM-7084-MAF-2,0,0.00887057,1e-4
24_hr_Carb_6,Oscillibacter-sp-KLE-1728-MAF-2,3.802978403129e-4,1.26953,0.241711
24_hr_Carb_6,Parabacteroides-distasonis-ATCC-8503-MAF-2,0.00435922961106578,35.3465,0.7376
24_hr_Carb_6,Parabacteroides-johnsonii-DSM-18315-MAF-2,2.2982365037544e-4,1.49725,0.1084
24_hr_Carb_6,Parabacteroides-merdae-ATCC-43184-MAF-2,2.8871003512842e-4,2.16556,0.1164
24_hr_Carb_6,Parabacteroides-sp-D13-MAF-2,0.23467098522736085,72.5794,1.67686
24_hr_Carb_6,Prevotella-buccae-D17-MAF-2,4.318022324855592e-5,0.183591,0.0145
24_hr_Carb_6,Prevotella-buccalis-ATCC-35310-MAF-2,1.9741738430895e-4,1.68358,0.1026
24_hr_Carb_6,Prevotella-copri-DSM-18205-MAF-2,0,0.186979,0.0232
24_hr_Carb_6,Roseburia-intestinalis-L1-82-MAF-2,0.1379391991605992,61.2249,1.7114
24_hr_Carb_6,Roseburia-inulinivorans-DSM-16841-MAF-2,2.1259563128618e-4,3.39362,0.558298
24_hr_Carb_6,Ruminococcus-albus-strain-8-MAF-2,0,0.168441,0.0083
24_hr_Carb_6,Ruminococcus-bromii-ATCC-27255-MAF-2,3.598873671000218e-5,0.0870928,0.0022
24_hr_Carb_6,Ruminococcus-flavefaciens-FD-1,0,0.0102545,2.81345e-4
24_hr_Carb_6,Ruminococcus-gauvreauii-DSM-19829-MAF-2,0.5263720178909391,97.3376,4.6968
24_hr_Carb_6,Ruminococcus-gnavus-ATCC-29149-MAF-2,0,1.63653,0.8167
24_hr_Carb_6,Ruminococcus-lactaris-ATCC-29176-MAF-2,0,0.710864,0.1101
24_hr_Carb_6,Ruminococcus-obeum-ATCC-29174-MAF-2,0,1.03977,0.3717
24_hr_Carb_6,Ruminococcus-torques-ATCC-27756-MAF-2,2.16859468467525e-5,0.521452,0.0529
24_hr_Carb_6,Slackia-exigua-ATCC-700122-MAF-2,4.3899347127678e-4,0.555382,0.0069
24_hr_Carb_6,Slackia-heliotrinireducens-DSM-20476-MAF-2,0,0.00328628,1e-4
24_hr_Carb_6,Solobacterium-moorei-DSM-22971-MAF-2,1.454237055031756e-5,0.231221,0.0668
24_hr_Carb_6,Streptococcus-thermophilus-ATCC-19258-MAF-2,0,0.0523275,0.0017
24_hr_Carb_6,Subdoligranulum-sp-4-3-54A2FAA-MAF-2,0.02161563475563434,16.7183,1.1367
24_hr_Carb_6,Subdoligranulum-variabile-DSM-15176-MAF-2,3.6203613835193536e-5,1.03548,0.1311
24_hr_Carb_6,Veillonella-dispar-ATCC-17748-MAF-2,0,0.0355237,0.0012
24_hr_Carb_7,Acidaminococcus-fermentans-DSM-20731-MAF-2,0.01816775946885243,25.4537,0.3849
24_hr_Carb_7,Acidaminococcus-sp-D21-MAF-2,0.04879038484498795,55.4969,2.2065
24_hr_Carb_7,Adlercreutzia-equolifaciens-DSM-19450,5.618776155043663e-6,0.0252574,5e-4
24_hr_Carb_7,Akkermansia-muciniphila-ATCC-BAA-835-MAF-2,1.0112278026719e-4,0.136458,0.0018
24_hr_Carb_7,Alistipes-finegoldii-DSM-17242,0.02005385956542179,18.9169,0.3784
24_hr_Carb_7,Alistipes-ihumii-AP11-MAF-2,8.0080313224577e-4,1.1101,0.0184
24_hr_Carb_7,Alistipes-indistinctus-YIT-12060-DSM-22520-MAF-2,0.00210173085622021,2.6754,0.0372
24_hr_Carb_7,Alistipes-onderdonkii-DSM-19147-MAF-2,2.4882262368379e-4,1.7538,0.144
24_hr_Carb_7,Alistipes-putredinis-DSM-17216-MAF-2,0,1.003,0.374722
24_hr_Carb_7,Alistipes-senegalensis-JC50-DSM-25460-MAF-2,8.502208367082878e-6,0.53000100000000006,0.0762
24_hr_Carb_7,Alistipes-shahii-WAL-8301-DSM-19121-MAF-2,0,1.60533,0.1031
24_hr_Carb_7,Anaerofustis-stercorihominis-DSM-17244,0.00204774056245327,3.26896,0.0411117
24_hr_Carb_7,Anaerostipes-caccae-DSM-14662-MAF-2,0.6582745122872159,99.7754,9.0732
24_hr_Carb_7,Anaerotruncus-colihominis-DSM-17241-MAF-2,0.01930620382251752,18.9307,1.0168
24_hr_Carb_7,Bacteroides-caccae-ATCC-43185-MAF-2,25.020308930873068,99.9998,255.847
24_hr_Carb_7,Bacteroides-cellulosilyticus-DSM-14838-MAF-2,0.04984893961239848,24.1975,0.669531
24_hr_Carb_7,Bacteroides-coprocola-DSM-17136-MAF-2,6.475558620137101e-5,2.41154,0.949092
24_hr_Carb_7,Bacteroides-coprophilus-DSM-18228-MAF-2,1.7225506700305e-4,2.76113,1.28076
24_hr_Carb_7,Bacteroides-dorei-5-1-36-MAF-2,0,1.5018,0.483849
24_hr_Carb_7,Bacteroides-dorei-DSM-17855-MAF-2,1.4232661540931e-4,1.17222,0.3147
24_hr_Carb_7,Bacteroides-eggerthii-DSM-20697-MAF-2,5.825919897739569e-5,1.51993,0.3594
24_hr_Carb_7,Bacteroides-finegoldii-DSM-17565-MAF-2,2.3908491969049e-4,2.01002,1.42331
24_hr_Carb_7,Bacteroides-fragilis-3-1-12-MAF-2,0.04675219537095439,28.7339,1.9112
24_hr_Carb_7,Bacteroides-intestinalis-DSM-17393-MAF-2,0.01413361101011342,9.55446,0.666314
24_hr_Carb_7,Bacteroides-ovatus-ATCC-8483-MAF-2,5.6650242641728895e-5,4.33106,2.3469
24_hr_Carb_7,Bacteroides-pectinophilus-ATCC-43243-MAF-2,4.495521786897678e-5,0.352738,0.061
24_hr_Carb_7,Bacteroides-plebeius-DSM-17135-MAF-2,4.4259952776238274e-5,2.9837,1.31443
24_hr_Carb_7,Bacteroides-rodentium-DSM-26882-MAF-2,4.0116254309307425e-5,1.37201,0.575269
24_hr_Carb_7,Bacteroides-sp-1-1-6-MAF-2,0,2.17886,1.41718
24_hr_Carb_7,Bacteroides-sp-2-1-16-MAF-2,1.97820415251794e-5,2.89,1.61443
24_hr_Carb_7,Bacteroides-sp-2-1-22-MAF-2,0.00130416902856763,3.21429,2.25539
24_hr_Carb_7,Bacteroides-sp-3-1-19-MAF-2,0.0038827276011071,65.2371,28.6835
24_hr_Carb_7,Bacteroides-sp-9-1-42FAA-MAF-2,1.981441627531691e-5,2.15823,1.31341
24_hr_Carb_7,Bacteroides-sp-D2-MAF-2,0.02382514672406454,12.7745,0.8938
24_hr_Carb_7,Bacteroides-stercoris-ATCC-43183-MAF-2,2.95384605542486e-5,1.56213,0.7281
24_hr_Carb_7,Bacteroides-thetaiotaomicron-VPI-5482-MAF-2,2.1330158312703e-4,1.35856,1.00069
24_hr_Carb_7,Bacteroides-uniformis-ATCC-8492-MAF-2,7.112355719725084e-5,1.63644,1.7487
24_hr_Carb_7,Bacteroides-vulgatus-ATCC-8482,4.469498537239733e-5,0.851973,0.7152
24_hr_Carb_7,Bacteroides-xylanisolvens-DSMZ-18836-MAF-2,0,1.9276,1.0363
24_hr_Carb_7,Bifidobacterium-breve-DSM-20213-MAF-2,1.1797654053345e-4,0.206891,0.0024
24_hr_Carb_7,Bifidobacterium-catenulatum-DSM-16992-MAF-2,1.0674067953026e-4,0.181834,0.0024
24_hr_Carb_7,Bifidobacterium-pseudocatenulatum-DSM-20438-MAF-2,2.0224659093945e-4,0.337779,0.0071
24_hr_Carb_7,Bilophila-wadsworthia-ATCC-49260-MAF-3,6.741893510797973e-5,0.127344,0.0215862
24_hr_Carb_7,Blautia-hansenii-DSM-20583-MAF-2,0,1.45792,0.7565
24_hr_Carb_7,Blautia-hydrogenotrophica-DSM-10507-MAF-2,0,0.671478,0.243091
24_hr_Carb_7,Blautia-sp-KLE-1732-HM-1032-MAF-2,0,1.19088,0.6518
24_hr_Carb_7,Blautia-wexlerae-DSM-19850-MAF-2,5.54260343598992e-5,2.92806,1.55
24_hr_Carb_7,Bryantella-formatexigens-DSM-14469-MAF-2,26.954274509449096,99.9943,274.525
24_hr_Carb_7,Burkholderiales-bacterium-1-1-47-MAF-2,5.6179347956756775e-6,0.038804,0.0011
24_hr_Carb_7,Butyricimonas-virosa-DSM-23226-MAF-2,2.1352490510401e-4,0.278024,0.0086
24_hr_Carb_7,Butyrivibrio-crossotus-DSM-2876-MAF-2,1.1384751785336693e-5,0.684958,0.2615
24_hr_Carb_7,Catenibacterium-mitsuokai-DSM-15897-MAF-2,0,0.07407,0.0029
24_hr_Carb_7,Clostridiales-bacterium-VE202-03,2.3667657351631e-4,1.45678,0.959671
24_hr_Carb_7,Clostridiales-bacterium-VE202-14-MAF-2,7.8699359045975e-4,2.68141,1.4312
24_hr_Carb_7,Clostridiales-bacterium-VE202-27-MAF-3,18.88498338372331,99.9923,123.002
24_hr_Carb_7,Clostridium-asparagiforme-DSM-15981-MAF-2,0.00244532966066907,1.80288,0.1507
24_hr_Carb_7,Clostridium-bartlettii-DSM-16795-MAF-2,0,0.172875,0.0173
24_hr_Carb_7,Clostridium-bolteae-ATCC-BAA-613-MAF-2,7.4892606656442e-4,2.5991,2.54036
24_hr_Carb_7,Clostridium-hathewayi-DSM-13479-MAF-2,10.417733610902092,99.9991,74.6823
24_hr_Carb_7,Clostridium-hylemonae-DSM-15053-MAF-2,0.00448365680032741,4.40835,0.1499
24_hr_Carb_7,Clostridium-leptum-DSM-753-MAF-2,0,0.610502,0.4815
24_hr_Carb_7,Clostridium-methylpentosum-DSM-5476,1.1259322319943046e-5,0.0658057,0.00195494
24_hr_Carb_7,Clostridium-nexile-DSM-1787-MAF-2,5.983246611495005e-5,3.37644,1.62329
24_hr_Carb_7,Clostridium-saccharolyticum-WM1-MAF-2,5.410746054172132,99.9994,54.7596
24_hr_Carb_7,Clostridium-scindens-ATCC-35704-MAF-2,2.2934126541218e-4,1.39627,0.643943
24_hr_Carb_7,Clostridium-sp-ATCC-29733-VPI-C48-50-MAF-2,1.708050924935606e-5,0.389463,0.213159
24_hr_Carb_7,Clostridium-sp-L2-50-MAF-3,0,0.619736,0.1616
24_hr_Carb_7,Clostridium-sp-M62-1-MAF-2,9.214554694499672e-5,3.39616,1.50244
24_hr_Carb_7,Clostridium-spiroforme-DSM-1552-MAF-2,0,0.113863,0.0079
24_hr_Carb_7,Clostridium-sporogenes-ATCC-15579-MAF-2,0,0.0159895,8e-4
24_hr_Carb_7,Collinsella-aerofaciens-ATCC-25986-MAF-2,1.6853802611049246e-5,0.0452862,9.95729e-4
24_hr_Carb_7,Collinsella-stercoris-DSM-13279-MAF-2,0,0.00902165,4e-4
24_hr_Carb_7,Coprococcus-comes-ATCC-27758-MAF-2,7.051537671343142e-6,1.47765,0.4
24_hr_Carb_7,Coprococcus-eutactus-ATCC-27759-MAF-2,2.0075870151356e-4,1.9076,1.4165
24_hr_Carb_7,Desulfovibrio-piger-ATCC-29098-MAF-2,2.954961233971336,99.9384,50.4432
24_hr_Carb_7,Dorea-formicigenerans-ATCC-27755-MAF-2,2.4881672295422066e-5,2.31167,1.2275
24_hr_Carb_7,Dorea-longicatena-DSM-13814-MAF-2,0,1.01255,0.6858
24_hr_Carb_7,Eggerthella-lenta-DSM-2243-MAF-2,0.04815116657978009,37.6403,0.617195
24_hr_Carb_7,Enterococcus-faecium-NCTC7171,8.426900787822285e-6,0.0801962,0.0028452
24_hr_Carb_7,Ethanoligens-harbinense-YUAN-3,1.123586285807674e-5,0.0123647,2e-4
24_hr_Carb_7,Eubacterium-biforme-DSM-3989-MAF-2,5.619888553532452e-6,0.292539,0.0413334
24_hr_Carb_7,Eubacterium-dolichum-DSM-3991,0,2.56552,1.16387
24_hr_Carb_7,Eubacterium-eligens-ATCC-27750-MAF-2,2.9223096601669e-4,0.810666,0.199555
24_hr_Carb_7,Eubacterium-hallii-DSM-3353-MAF-2,0,0.41124,0.0815149
24_hr_Carb_7,Eubacterium-rectale-ATCC-33656-MAF-3,1.6863946729978204e-5,0.651882,0.178446
24_hr_Carb_7,Eubacterium-siraeum-DSM-15702-MAF-2,2.4819196411458e-4,0.809354,0.4854
24_hr_Carb_7,Eubacterium-ventriosum-ATCC-27560-MAF-2,1.1324190458592223e-5,1.15003,0.849
24_hr_Carb_7,Faecalibacterium-prausnitzii-A2-165-MAF-2,0.1696160239680462,85.8605,3.4873
24_hr_Carb_7,Granulicatella-adiacens-ATCC-49175-MAF-2,2.2471849456868153e-5,0.129387,0.0101
24_hr_Carb_7,Holdemania-filiformis-DSM-12042-MAF-2,6.49724584086023e-5,1.5002,0.7583
24_hr_Carb_7,Intestinimonas-butyriciproducens-DSM-26588-MAF-2,6.4146161136647e-4,0.882512,0.055039
24_hr_Carb_7,Lactobacillus-ruminis-ATCC-25644-MAF-2,1.123697308815747e-5,0.131999,0.007
24_hr_Carb_7,Megasphaera-DSMZ-102144-MAF-2,3.942977813411867e-5,0.131779,0.0027
24_hr_Carb_7,Mitsuokella-multacida-DSM-20544-MAF-2,0.1438424809362097,82.7904,2.72925
24_hr_Carb_7,Odoribacter-splanchnicus-DSM-20712-MAF-2,0.00171869413963469,2.44931,0.4176
24_hr_Carb_7,Olsenella-uli-DSM-7084-MAF-2,0,0.00716469,3e-4
24_hr_Carb_7,Oscillibacter-sp-KLE-1728-MAF-2,1.1408501767763164e-5,0.880691,0.281434
24_hr_Carb_7,Parabacteroides-distasonis-ATCC-8503-MAF-2,0.00416720436744836,67.9053,29.5977
24_hr_Carb_7,Parabacteroides-johnsonii-DSM-18315-MAF-2,4.8314986822414e-4,1.6329,0.3575
24_hr_Carb_7,Parabacteroides-merdae-ATCC-43184-MAF-2,6.1673398265096e-4,1.9451,0.827
24_hr_Carb_7,Parabacteroides-sp-D13-MAF-2,8.086816840507117,99.9995,71.1617
24_hr_Carb_7,Prevotella-buccae-D17-MAF-2,2.0505823238404e-4,0.365626,0.024
24_hr_Carb_7,Prevotella-buccalis-ATCC-35310-MAF-2,3.1356308334633e-4,1.11116,0.0926
24_hr_Carb_7,Prevotella-copri-DSM-18205-MAF-2,1.404909434922269e-5,0.193293,0.0361
24_hr_Carb_7,Roseburia-intestinalis-L1-82-MAF-2,0,1.22687,0.5371
24_hr_Carb_7,Roseburia-inulinivorans-DSM-16841-MAF-2,5.5666053541339e-4,4.71268,0.696049
24_hr_Carb_7,Ruminococcus-albus-strain-8-MAF-2,0,0.0725909,0.0019
24_hr_Carb_7,Ruminococcus-bromii-ATCC-27255-MAF-2,5.61904458830122e-5,0.16625499999999999,0.0033
24_hr_Carb_7,Ruminococcus-flavefaciens-FD-1,0,0.0162672,0.0027315
24_hr_Carb_7,Ruminococcus-gauvreauii-DSM-19829-MAF-2,0.00193309146784445,2.09924,0.1966
24_hr_Carb_7,Ruminococcus-gnavus-ATCC-29149-MAF-2,1.8911047084089e-4,1.8986,1.0758
24_hr_Carb_7,Ruminococcus-lactaris-ATCC-29176-MAF-2,1.6862625686873713e-5,0.573183,0.2043
24_hr_Carb_7,Ruminococcus-obeum-ATCC-29174-MAF-2,1.1276837764618135e-5,1.01686,0.6003
24_hr_Carb_7,Ruminococcus-torques-ATCC-27756-MAF-2,1.1822950485218e-4,0.641709,0.0968
24_hr_Carb_7,Slackia-exigua-ATCC-700122-MAF-2,3.3707624307208084e-5,0.0745187,0.0014
24_hr_Carb_7,Slackia-heliotrinireducens-DSM-20476-MAF-2,5.617932635671969e-6,0.0145355,4e-4
24_hr_Carb_7,Solobacterium-moorei-DSM-22971-MAF-2,2.920693382602673e-5,0.375964,0.0884
24_hr_Carb_7,Streptococcus-thermophilus-ATCC-19258-MAF-2,0,0.0581787,0.0043
24_hr_Carb_7,Subdoligranulum-sp-4-3-54A2FAA-MAF-2,5.7417438689789e-4,2.69544,1.2983
24_hr_Carb_7,Subdoligranulum-variabile-DSM-15176-MAF-2,5.125219978567375e-5,1.19364,0.1822
24_hr_Carb_7,Veillonella-dispar-ATCC-17748-MAF-2,0,0.0338231,0.0016
24_hr_Carb_8,Acidaminococcus-fermentans-DSM-20731-MAF-2,0.1037550452601938,76.2569,1.9554
24_hr_Carb_8,Acidaminococcus-sp-D21-MAF-2,6.8342192024464e-4,2.6878,0.3908
24_hr_Carb_8,Adlercreutzia-equolifaciens-DSM-19450,3.119565781342771e-5,0.0611348,9e-4
24_hr_Carb_8,Akkermansia-muciniphila-ATCC-BAA-835-MAF-2,6.862313943376087e-5,0.0858918,0.001
24_hr_Carb_8,Alistipes-finegoldii-DSM-17242,0.01340398058627441,12.5919,0.2301
24_hr_Carb_8,Alistipes-ihumii-AP11-MAF-2,0.00946575242736054,11.0554,0.1463
24_hr_Carb_8,Alistipes-indistinctus-YIT-12060-DSM-22520-MAF-2,0.01511555531584245,16.6564,0.2218
24_hr_Carb_8,Alistipes-onderdonkii-DSM-19147-MAF-2,7.722629842498147e-5,2.9972,0.427
24_hr_Carb_8,Alistipes-putredinis-DSM-17216-MAF-2,0,1.22967,0.0390606
24_hr_Carb_8,Alistipes-senegalensis-JC50-DSM-25460-MAF-2,1.35885921383881e-5,0.354867,0.0063
24_hr_Carb_8,Alistipes-shahii-WAL-8301-DSM-19121-MAF-2,0,2.256,0.1424
24_hr_Carb_8,Anaerofustis-stercorihominis-DSM-17244,1.0917321258844e-4,0.161859,0.00214835
24_hr_Carb_8,Anaerostipes-caccae-DSM-14662-MAF-2,1.8040248096382552,99.9683,20.9239
24_hr_Carb_8,Anaerotruncus-colihominis-DSM-17241-MAF-2,0.03012571592061497,25.8195,0.6299
24_hr_Carb_8,Bacteroides-caccae-ATCC-43185-MAF-2,0.04329166028803971,29.1543,1.8713
24_hr_Carb_8,Bacteroides-cellulosilyticus-DSM-14838-MAF-2,21.564215710950283,99.9999,134.414
24_hr_Carb_8,Bacteroides-coprocola-DSM-17136-MAF-2,1.1064238044726e-4,4.03568,0.753094
24_hr_Carb_8,Bacteroides-coprophilus-DSM-18228-MAF-2,2.4817230249683e-4,4.12924,1.05567
24_hr_Carb_8,Bacteroides-dorei-5-1-36-MAF-2,2.7607851939873e-4,61.5282,2.55923
24_hr_Carb_8,Bacteroides-dorei-DSM-17855-MAF-2,0.4134957616850128,92.1428,3.8697
24_hr_Carb_8,Bacteroides-eggerthii-DSM-20697-MAF-2,0.07097909698314561,45.692,1.5608
24_hr_Carb_8,Bacteroides-finegoldii-DSM-17565-MAF-2,0.04858866414832314,34.0679,5.61869
24_hr_Carb_8,Bacteroides-fragilis-3-1-12-MAF-2,0.00705826204037523,7.93568,1.68646
24_hr_Carb_8,Bacteroides-intestinalis-DSM-17393-MAF-2,3.3248843144351574,99.9968,26.1508
24_hr_Carb_8,Bacteroides-ovatus-ATCC-8483-MAF-2,0.0201080410445301,42.4096,59.7696
24_hr_Carb_8,Bacteroides-pectinophilus-ATCC-43243-MAF-2,6.259870059964886e-5,0.318988,0.0224
24_hr_Carb_8,Bacteroides-plebeius-DSM-17135-MAF-2,0.00988576990353653,5.5821,2.78059
24_hr_Carb_8,Bacteroides-rodentium-DSM-26882-MAF-2,5.626667793234942e-5,1.95511,1.22418
24_hr_Carb_8,Bacteroides-sp-1-1-6-MAF-2,0,4.8616,2.62143
24_hr_Carb_8,Bacteroides-sp-2-1-16-MAF-2,1.3900872825943e-4,2.84084,1.58046
24_hr_Carb_8,Bacteroides-sp-2-1-22-MAF-2,3.2447174320372e-4,15.2851,12.0295
24_hr_Carb_8,Bacteroides-sp-3-1-19-MAF-2,3.3482344184427e-4,48.3797,1.45896
24_hr_Carb_8,Bacteroides-sp-9-1-42FAA-MAF-2,1.388537338106e-4,61.4172,2.81514
24_hr_Carb_8,Bacteroides-sp-D2-MAF-2,44.85860968411627,99.9995,272.485
24_hr_Carb_8,Bacteroides-stercoris-ATCC-43183-MAF-2,1.4285356034252e-4,2.91824,0.9662
24_hr_Carb_8,Bacteroides-thetaiotaomicron-VPI-5482-MAF-2,5.4495724287679e-4,3.56506,1.7529
24_hr_Carb_8,Bacteroides-uniformis-ATCC-8492-MAF-2,2.1698009208291e-4,1.93161,0.6675
24_hr_Carb_8,Bacteroides-vulgatus-ATCC-8482,1.1456436278172e-4,11.4333,0.6023
24_hr_Carb_8,Bacteroides-xylanisolvens-DSMZ-18836-MAF-2,0.00287676033855208,13.6325,11.9321
24_hr_Carb_8,Bifidobacterium-breve-DSM-20213-MAF-2,1.8875547003142e-4,0.296538,0.0034
24_hr_Carb_8,Bifidobacterium-catenulatum-DSM-16992-MAF-2,2.2033343826948e-4,0.410021,0.0049
24_hr_Carb_8,Bifidobacterium-pseudocatenulatum-DSM-20438-MAF-2,5.3917698459829e-4,0.847789,0.0101
24_hr_Carb_8,Bilophila-wadsworthia-ATCC-49260-MAF-3,0.0704030928266871,39.1253,0.640409
24_hr_Carb_8,Blautia-hansenii-DSM-20583-MAF-2,0,0.889496,0.1585
24_hr_Carb_8,Blautia-hydrogenotrophica-DSM-10507-MAF-2,0,0.441484,0.0646214
24_hr_Carb_8,Blautia-sp-KLE-1732-HM-1032-MAF-2,0,1.24665,0.1249
24_hr_Carb_8,Blautia-wexlerae-DSM-19850-MAF-2,0,2.22969,0.4741
24_hr_Carb_8,Bryantella-formatexigens-DSM-14469-MAF-2,0.10246045148315716,53.9481,0.9651
24_hr_Carb_8,Burkholderiales-bacterium-1-1-47-MAF-2,0.0036682222784744,5.53301,0.0708
24_hr_Carb_8,Butyricimonas-virosa-DSM-23226-MAF-2,2.3716686084115e-4,0.227351,0.0043
24_hr_Carb_8,Butyrivibrio-crossotus-DSM-2876-MAF-2,6.266694724712665e-6,0.678453,0.0765
24_hr_Carb_8,Catenibacterium-mitsuokai-DSM-15897-MAF-2,0,0.0392046,0.0015
24_hr_Carb_8,Clostridiales-bacterium-VE202-03,0.03505818743425473,22.7562,0.826415
24_hr_Carb_8,Clostridiales-bacterium-VE202-14-MAF-2,0.02270705754664421,23.2695,0.8459
24_hr_Carb_8,Clostridiales-bacterium-VE202-27-MAF-3,2.9507096966303847,99.9685,18.3086
24_hr_Carb_8,Clostridium-asparagiforme-DSM-15981-MAF-2,0.29191557284971936,78.1928,2.1358
24_hr_Carb_8,Clostridium-bartlettii-DSM-16795-MAF-2,0,0.139369,0.0039
24_hr_Carb_8,Clostridium-bolteae-ATCC-BAA-613-MAF-2,0.10686353420788344,43.7212,1.57482
24_hr_Carb_8,Clostridium-hathewayi-DSM-13479-MAF-2,19.177917377137305,99.9997,123.508
24_hr_Carb_8,Clostridium-hylemonae-DSM-15053-MAF-2,1.2793160016637e-4,0.30329,0.1003
24_hr_Carb_8,Clostridium-leptum-DSM-753-MAF-2,0,0.518323,0.088
24_hr_Carb_8,Clostridium-methylpentosum-DSM-5476,0.02506756953428448,21.7657,0.298468
24_hr_Carb_8,Clostridium-nexile-DSM-1787-MAF-2,8.509407208759389e-5,2.82471,0.661614
24_hr_Carb_8,Clostridium-saccharolyticum-WM1-MAF-2,0.9414780561161472,99.8343,8.923
24_hr_Carb_8,Clostridium-scindens-ATCC-35704-MAF-2,0.00127888880361528,2.49977,0.216668
24_hr_Carb_8,Clostridium-sp-ATCC-29733-VPI-C48-50-MAF-2,0.00477432946327398,5.31467,0.099899
24_hr_Carb_8,Clostridium-sp-L2-50-MAF-3,0,0.426735,0.063
24_hr_Carb_8,Clostridium-sp-M62-1-MAF-2,2.8716812271144e-4,2.59392,0.649275
24_hr_Carb_8,Clostridium-spiroforme-DSM-1552-MAF-2,6.238554430626536e-6,0.0950377,0.0023
24_hr_Carb_8,Clostridium-sporogenes-ATCC-15579-MAF-2,0,0.0231446,3e-4
24_hr_Carb_8,Collinsella-aerofaciens-ATCC-25986-MAF-2,2.495388255467991e-5,0.0629678,8.91531e-4
24_hr_Carb_8,Collinsella-stercoris-DSM-13279-MAF-2,0,0.0202378,3e-4
24_hr_Carb_8,Coprococcus-comes-ATCC-27758-MAF-2,0.0227227487971587,21.9763,0.5792
24_hr_Carb_8,Coprococcus-eutactus-ATCC-27759-MAF-2,3.1945709604673e-4,1.77832,0.4244
24_hr_Carb_8,Desulfovibrio-piger-ATCC-29098-MAF-2,2.239683284548207,99.9158,34.8836
24_hr_Carb_8,Dorea-formicigenerans-ATCC-27755-MAF-2,2.274647092787246e-5,2.78509,0.5502
24_hr_Carb_8,Dorea-longicatena-DSM-13814-MAF-2,0,0.911244,0.2925
24_hr_Carb_8,Eggerthella-lenta-DSM-2243-MAF-2,0.15208227248007702,72.6779,2.3774
24_hr_Carb_8,Enterococcus-faecium-NCTC7171,9.981560497025684e-5,0.191024,0.00313502
24_hr_Carb_8,Ethanoligens-harbinense-YUAN-3,1.4972324496669e-4,0.167388,0.0021
24_hr_Carb_8,Eubacterium-biforme-DSM-3989-MAF-2,6.239357518889605e-6,0.0884311,0.00258956
24_hr_Carb_8,Eubacterium-dolichum-DSM-3991,0,2.21811,0.342176
24_hr_Carb_8,Eubacterium-eligens-ATCC-27750-MAF-2,0.00962812756690653,11.802,0.18967
24_hr_Carb_8,Eubacterium-hallii-DSM-3353-MAF-2,6.243944548771231e-6,0.363963,0.037672
24_hr_Carb_8,Eubacterium-rectale-ATCC-33656-MAF-3,1.931122073013415e-5,0.452917,0.0581254
24_hr_Carb_8,Eubacterium-siraeum-DSM-15702-MAF-2,1.0332337157605e-4,0.579239,0.0905
24_hr_Carb_8,Eubacterium-ventriosum-ATCC-27560-MAF-2,1.884568973957019e-5,0.660344,0.1219
24_hr_Carb_8,Faecalibacterium-prausnitzii-A2-165-MAF-2,1.3472211966417563e-5,1.38391,0.1351
24_hr_Carb_8,Granulicatella-adiacens-ATCC-49175-MAF-2,1.8715487297007568e-5,0.114734,0.0053
24_hr_Carb_8,Holdemania-filiformis-DSM-12042-MAF-2,1.3263762468517e-4,1.40194,0.6633
24_hr_Carb_8,Intestinimonas-butyriciproducens-DSM-26588-MAF-2,0.00757970821179755,8.23127,0.115289
24_hr_Carb_8,Lactobacillus-ruminis-ATCC-25644-MAF-2,0,0.080397,0.0036
24_hr_Carb_8,Megasphaera-DSMZ-102144-MAF-2,0.13800008433469776,82.034,2.4406
