,44.20,19683091,19683091.1,U,0,unclassified
3331,0.0,130,130,S,571,Klebsiella oxytoca
3332,0.0,49,49,S,2026240,Klebsiella quasivariicola
3333,0.0,4,4,S,1934254,Klebsiella sp. M5al
3334,0.0,3,3,S,244366,Klebsiella variicola
3335,0.0,2,2,S,1463165,Klebsiella quasipneumoniae
3336,0.0,1052,404,G,413496,Cronobacter
3337,0.0,361,0,S,413501,Cronobacter muytjensii
3338,0.0,361,361,S1,1159613,Cronobacter muytjensii ATCC 51329
3339,0.0,137,25,S,28141,Cronobacter sakazakii
3340,0.0,97,97,S1,1138308,Cronobacter sakazakii ES15
3341,0.0,15,15,S1,290339,Cronobacter sakazakii ATCC BAA-894
3342,0.0,119,0,S,413497,Cronobacter dublinensis
3343,0.0,119,0,S1,413498,Cronobacter dublinensis subsp. dublinensis
3344,0.0,119,119,S2,1159554,Cronobacter dublinensis subsp. dublinensis LMG 23823
3345,0.0,18,0,S,1163710,Cronobacter condimenti
3346,0.0,18,18,S1,1073999,Cronobacter condimenti 1330
3347,0.0,8,8,S,413503,Cronobacter malonaticus
3348,0.0,5,0,S,413502,Cronobacter turicensis
3349,0.0,5,5,S1,693216,Cronobacter turicensis z3032
3350,0.0,828,0,G,158483,Cedecea
3351,0.0,828,828,S,158822,Cedecea neteri
3352,0.0,552,231,G,1330547,Kosakonia
3353,0.0,218,218,S,208223,Kosakonia cowanii
3354,0.0,82,82,S,497725,Kosakonia oryzae
3355,0.0,21,19,S,1158459,Kosakonia sacchari
3356,0.0,2,2,S1,1235834,Kosakonia sacchari SP1
3357,0.0,516,0,F1,191675,unclassified Enterobacteriaceae
3358,0.0,484,130,F2,36866,unclassified Enterobacteriaceae (miscellaneous)
3359,0.0,180,180,S,891974,Plautia stali symbiont
3360,0.0,97,97,S,693444,Enterobacteriaceae bacterium strain FGI 57
3361,0.0,43,43,S,2282309,Enterobacteriaceae bacterium w17
3362,0.0,33,33,S,2066051,Enterobacteriaceae bacterium ENNIH1
3363,0.0,1,1,S,1920109,Enterobacteriaceae bacterium ENNIH2
3364,0.0,32,0,F2,84563,"ant, tsetse, mealybug, aphid, etc. endosymbionts"
3365,0.0,19,0,F3,146507,aphid secondary symbionts
3366,0.0,16,0,G,568987,Candidatus Hamiltonella
3367,0.0,16,0,S,138072,Candidatus Hamiltonella defensa
3368,0.0,16,16,S1,672795,Candidatus Hamiltonella defensa (Bemisia tabaci)
3369,0.0,3,3,S,1199245,secondary endosymbiont of Ctenarytaina eucalypti
3370,0.0,8,0,F3,84564,ant endosymbionts
3371,0.0,8,0,G,203804,Candidatus Blochmannia
3372,0.0,5,0,G1,711328,unclassified Candidatus Blochmannia endosymbionts
3373,0.0,5,5,S,1505597,Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus
3374,0.0,3,0,S,251535,Candidatus Blochmannia vafer
3375,0.0,3,3,S1,859654,Candidatus Blochmannia vafer str. BVAF
3376,0.0,2,0,G,1682492,Candidatus Tachikawaea
3377,0.0,2,2,S,1410383,Candidatus Tachikawaea gelatinosa
3378,0.0,2,0,G,1906659,Candidatus Hoaglandella
3379,0.0,2,2,S,1778263,Candidatus Hoaglandella endobia
3380,0.0,1,0,G,1906657,Candidatus Doolittlea
3381,0.0,1,1,S,1778262,Candidatus Doolittlea endobia
3382,0.0,478,0,G,1330545,Lelliottia
3383,0.0,244,244,S,69220,Lelliottia nimipressuralis
3384,0.0,208,208,S,61646,Lelliottia amnigena
3385,0.0,19,19,S,1907578,Lelliottia jeotgali
3386,0.0,7,7,S,2153385,Lelliottia sp. WB101
3387,0.0,445,0,G,1330546,Pluralibacter
3388,0.0,247,233,S,1334193,[Enterobacter] lignolyticus
3389,0.0,14,14,S1,701347,[Enterobacter] lignolyticus SCF1
3390,0.0,198,198,S,61647,Pluralibacter gergoviae
3391,0.0,394,162,G,160674,Raoultella
3392,0.0,129,129,S,54291,Raoultella ornithinolytica
3393,0.0,102,102,S,575,Raoultella planticola
3394,0.0,1,1,S,2259647,Raoultella sp. X13
3395,0.0,289,0,G,929812,Gibbsiella
3396,0.0,289,289,S,929813,Gibbsiella quercinecans
3397,0.0,169,0,G,1335483,Shimwellia
3398,0.0,169,0,S,563,Shimwellia blattae
3399,0.0,169,169,S1,630626,Shimwellia blattae DSM 4481 = NBRC 105725
3400,0.0,127,125,G,83654,Leclercia
3401,0.0,2,2,S,1920114,Leclercia sp. LSNIH1
3402,0.0,124,0,G,579,Kluyvera
3403,0.0,124,124,S,61648,Kluyvera intermedia
3404,0.0,26,0,G,401618,Candidatus Riesia
3405,0.0,26,26,S,428411,Candidatus Riesia pediculischaeffi
3406,0.0,23,0,G,2172100,Limnobaculum
3407,0.0,23,23,S,2172103,Limnobaculum parvum
3408,0.0,2,0,G,1048757,Candidatus Moranella
3409,0.0,2,2,S,1048758,Candidatus Moranella endobia
3410,0.0,1,0,G,620,Shigella
3411,0.0,1,0,S,622,Shigella dysenteriae
3412,0.0,1,1,S1,300267,Shigella dysenteriae Sd197
3413,0.01,5307,36,F,1903411,Yersiniaceae
3414,0.01,3362,1316,G,613,Serratia
3415,0.0,570,567,S,615,Serratia marcescens
3416,0.0,2,2,S1,1401254,Serratia marcescens SMB2099
3417,0.0,1,0,S1,211759,Serratia marcescens subsp. marcescens
3418,0.0,1,1,S2,273526,Serratia marcescens subsp. marcescens Db11
3419,0.0,331,331,S,47917,Serratia fonticola
3420,0.0,306,306,S,104623,Serratia sp. ATCC 39006
3421,0.0,226,226,S,1759437,Serratia sp. YD25
3422,0.0,146,0,S,28151,Serratia proteamaculans
3423,0.0,146,146,S1,399741,Serratia proteamaculans 568
3424,0.0,131,129,S,614,Serratia liquefaciens
3425,0.0,2,2,S1,1346614,Serratia liquefaciens ATCC 27592
3426,0.0,102,102,S,1327989,Serratia sp. FS14
3427,0.0,98,98,S,61652,Serratia rubidaea
3428,0.0,64,54,S,82996,Serratia plymuthica
3429,0.0,10,10,S1,1154756,Serratia plymuthica PRI-2C
3430,0.0,39,39,S,61651,Serratia ficaria
3431,0.0,26,26,S,671990,Serratia sp. FGI94
3432,0.0,7,7,S,488142,Serratia sp. SCBI
3433,0.0,1519,366,G,629,Yersinia
3434,0.0,536,248,S,630,Yersinia enterocolitica
3435,0.0,288,288,S1,1443113,Yersinia enterocolitica LC20
3436,0.0,146,146,S,29484,Yersinia frederiksenii
3437,0.0,127,127,S,263819,Yersinia aleksiciae
3438,0.0,122,122,S,29486,Yersinia ruckeri
3439,0.0,106,0,S,29483,Yersinia aldovae
3440,0.0,106,106,S1,1453495,Yersinia aldovae 670-83
3441,0.0,72,67,G1,1649845,Yersinia pseudotuberculosis complex
3442,0.0,4,4,S,367190,Yersinia similis
3443,0.0,1,0,S,632,Yersinia pestis
3444,0.0,1,1,S1,386656,Yersinia pestis Pestoides F
3445,0.0,27,27,S,935293,Yersinia entomophaga
3446,0.0,16,16,S,29485,Yersinia rohdei
3447,0.0,1,1,S,631,Yersinia intermedia
3448,0.0,213,0,G,1565532,Rouxiella
3449,0.0,213,213,S,1805933,Rouxiella sp. ERMR1:05
3450,0.0,148,57,G,34037,Rahnella
3451,0.0,91,0,S,34038,Rahnella aquatilis
3452,0.0,91,91,S1,745277,Rahnella aquatilis CIP 78.65 = ATCC 33071
3453,0.0,29,0,G,1745211,Chania
3454,0.0,29,0,S,1639108,Chania multitudinisentens
3455,0.0,29,29,S1,1441930,Chania multitudinisentens RB-25
3456,0.01,3235,76,F,1903410,Pectobacteriaceae
3457,0.0,1631,400,G,204037,Dickeya
3458,0.0,422,88,S,204042,Dickeya zeae
3459,0.0,188,188,S1,1224153,Dickeya zeae MK19
3460,0.0,96,96,S1,1427366,Dickeya zeae EC1
3461,0.0,36,36,S1,1224146,Dickeya zeae NCPPB 3531
3462,0.0,6,6,S1,1223567,Dickeya zeae CSL RW192
3463,0.0,6,6,S1,1224147,Dickeya zeae NCPPB 3532
3464,0.0,1,1,S1,590409,Dickeya zeae Ech586
3465,0.0,1,1,S1,1223573,Dickeya zeae NCPPB 2538
3466,0.0,369,0,S,69223,Dickeya paradisiaca
3467,0.0,369,369,S1,1224150,Dickeya paradisiaca NCPPB 2511
3468,0.0,169,28,S,204038,Dickeya dadantii
3469,0.0,139,0,S1,204040,Dickeya dadantii subsp. dieffenbachiae
3470,0.0,139,139,S2,1223574,Dickeya dadantii subsp. dieffenbachiae NCPPB 2976
3471,0.0,1,1,S1,198628,Dickeya dadantii 3937
3472,0.0,1,1,S1,1224149,Dickeya dadantii NCPPB 3537
3473,0.0,101,101,S,1778540,Dickeya fangzhongdai
3474,0.0,87,87,S,1089444,Dickeya solani
3475,0.0,43,43,S,204039,Dickeya dianthicola
3476,0.0,29,29,S,1224145,Dickeya sp. MK7
3477,0.0,10,2,S,556,Dickeya chrysanthemi
3478,0.0,7,7,S1,1224148,Dickeya chrysanthemi NCPPB 3533
3479,0.0,1,1,S1,1223569,Dickeya chrysanthemi NCPPB 402
3480,0.0,1,1,S,2037915,Dickeya sp. Secpp 1600
3481,0.0,1097,123,G,122277,Pectobacterium
3482,0.0,374,64,S,554,Pectobacterium carotovorum
3483,0.0,184,0,S1,555,Pectobacterium carotovorum subsp. carotovorum
3484,0.0,184,184,S2,561230,Pectobacterium carotovorum subsp. carotovorum PC1
3485,0.0,126,126,S1,180957,Pectobacterium carotovorum subsp. brasiliense
3486,0.0,216,216,S,2042057,Pectobacterium polaris
3487,0.0,198,198,S,29471,Pectobacterium atrosepticum
3488,0.0,124,123,S,1905730,Pectobacterium parmentieri
3489,0.0,1,1,S1,561231,Pectobacterium parmentieri WPP163
3490,0.0,62,0,S,55208,Pectobacterium wasabiae
3491,0.0,62,62,S1,1175631,Pectobacterium wasabiae CFBP 3304
3492,0.0,271,1,G,71655,Brenneria
3493,0.0,209,209,S,1109412,Brenneria goodwinii
3494,0.0,61,61,S,598467,Brenneria sp. EniD312
3495,0.0,160,95,G,84565,Sodalis
3496,0.0,38,38,S,1239307,Sodalis praecaptivus
3497,0.0,19,0,S,63612,Sodalis glossinidius
3498,0.0,19,19,S1,343509,Sodalis glossinidius str. 'morsitans'
3499,0.0,5,5,S,1929246,Sodalis endosymbiont of Henestaris halophilus
3500,0.0,3,0,S,1486991,Candidatus Sodalis pierantonius
3501,0.0,3,3,S1,2342,Candidatus Sodalis pierantonius str. SOPE
3502,0.01,2519,0,F,1903409,Erwiniaceae
3503,0.0,1699,485,G,53335,Pantoea
3504,0.0,301,210,S,553,Pantoea ananatis
3505,0.0,91,91,S1,1123863,Pantoea ananatis LMG 5342
3506,0.0,261,245,S,470934,Pantoea vagans
3507,0.0,16,16,S1,712898,Pantoea vagans C9-1
3508,0.0,196,196,S,1891675,Pantoea alhagi
3509,0.0,142,142,S,1484158,Pantoea sp. PSNIH1
3510,0.0,106,0,G1,1654067,Pantoea agglomerans group
3511,0.0,106,106,S,549,Pantoea agglomerans
3512,0.0,79,79,S,665914,Pantoea gaviniae
3513,0.0,55,0,S,66269,Pantoea stewartii
3514,0.0,55,0,S1,66271,Pantoea stewartii subsp. stewartii
3515,0.0,55,55,S2,660596,Pantoea stewartii subsp. stewartii DC283
3516,0.0,47,47,S,1235990,Candidatus Pantoea carbekii
3517,0.0,22,22,S,592316,Pantoea sp. At-9b
3518,0.0,3,3,S,1076550,Pantoea rwandensis
3519,0.0,2,2,S,1484157,Pantoea sp. PSNIH2
3520,0.0,467,126,G,551,Erwinia
3521,0.0,200,200,S,552,Erwinia amylovora
3522,0.0,60,60,S,1619313,Erwinia gerundensis
3523,0.0,46,0,S,182337,Erwinia billingiae
3524,0.0,46,46,S1,634500,Erwinia billingiae Eb661
3525,0.0,24,0,S,338565,Erwinia tasmaniensis
3526,0.0,24,24,S1,465817,Erwinia tasmaniensis Et1/99
3527,0.0,10,10,S,215689,Erwinia sp. Ejp617
3528,0.0,1,1,S,1922217,Candidatus Erwinia sp. ErCipseudotaxifoliae
3529,0.0,348,0,G,82986,Tatumella
3530,0.0,241,241,S,82987,Tatumella ptyseos
3531,0.0,107,107,S,53336,Tatumella citrea
3532,0.0,3,0,G,32199,Buchnera
3533,0.0,3,1,S,9,Buchnera aphidicola
3534,0.0,1,0,S1,261318,Buchnera aphidicola (Cinara cedri)
3535,0.0,1,1,S2,372461,Buchnera aphidicola BCc
3536,0.0,1,1,S1,1265350,Buchnera aphidicola (Aphis glycines)
3537,0.0,2,0,G,51228,Wigglesworthia
3538,0.0,2,0,S,51229,Wigglesworthia glossinidia
3539,0.0,1,0,S1,36868,Wigglesworthia glossinidia endosymbiont of Glossina morsitans
3540,0.0,1,1,S2,1142511,Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)
3541,0.0,1,1,S1,36870,Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis
3542,0.0,1739,12,F,1903414,Morganellaceae
3543,0.0,611,0,G,586,Providencia
3544,0.0,441,236,S,588,Providencia stuartii
3545,0.0,205,205,S1,1157951,Providencia stuartii MRSN 2154
3546,0.0,74,74,S,333962,Providencia heimbachae
3547,0.0,62,62,S,126385,Providencia alcalifaciens
3548,0.0,18,18,S,587,Providencia rettgeri
3549,0.0,14,14,S,2027290,Providencia sp. WCHPr000369
3550,0.0,2,0,S,516075,Providencia sneebia
3551,0.0,2,2,S1,1141660,Providencia sneebia DSM 19967
3552,0.0,441,0,G,581,Morganella
3553,0.0,441,441,S,582,Morganella morganii
3554,0.0,417,0,G,626,Xenorhabdus
3555,0.0,360,43,S,40576,Xenorhabdus bovienii
3556,0.0,317,317,S1,406818,Xenorhabdus bovienii SS-2004
3557,0.0,39,39,S,628,Xenorhabdus nematophila
3558,0.0,14,0,S,40577,Xenorhabdus poinarii
3559,0.0,14,14,S1,1354304,Xenorhabdus poinarii G6
3560,0.0,3,3,S,351679,Xenorhabdus hominickii
3561,0.0,1,1,S,351671,Xenorhabdus doucetiae
3562,0.0,214,1,G,29487,Photorhabdus
3563,0.0,206,206,S,230089,Photorhabdus thracensis
3564,0.0,7,7,S,291112,Photorhabdus asymbiotica
3565,0.0,43,0,G,583,Proteus
3566,0.0,39,39,S,584,Proteus mirabilis
3567,0.0,4,4,S,585,Proteus vulgaris
3568,0.0,1,0,G,637,Arsenophonus
3569,0.0,1,1,S,634113,Candidatus Arsenophonus lipoptenae
3570,0.0,1620,217,F,1903412,Hafniaceae
3571,0.0,852,275,G,635,Edwardsiella
3572,0.0,249,249,S,636,Edwardsiella tarda
3573,0.0,169,169,S,67780,Edwardsiella ictaluri
3574,0.0,159,159,S,93378,Edwardsiella hoshinae
3575,0.0,404,87,G,568,Hafnia
3576,0.0,316,316,S,569,Hafnia alvei
3577,0.0,1,1,S,1848580,Hafnia sp. CBA7124
3578,0.0,147,0,G,82982,Obesumbacterium
3579,0.0,147,147,S,82983,Obesumbacterium proteus
3580,0.0,339,0,F,1903416,Budviciaceae
3581,0.0,220,0,G,82984,Pragia
3582,0.0,220,220,S,82985,Pragia fontium
3583,0.0,119,0,G,82980,Leminorella
3584,0.0,119,119,S,158841,Leminorella richardii
3585,0.0,111,0,O1,451511,unclassified Enterobacterales
3586,0.0,101,0,G,702,Plesiomonas
3587,0.0,101,101,S,703,Plesiomonas shigelloides
3588,0.0,10,0,G,447792,Phytobacter
3589,0.0,10,10,S,1756993,Phytobacter sp. SCO41
3590,0.04,15962,4,O,72274,Pseudomonadales
3591,0.03,13439,52,F,135621,Pseudomonadaceae
3592,0.03,12977,2354,G,286,Pseudomonas
3593,0.0,1881,179,G1,136843,Pseudomonas fluorescens group
3594,0.0,517,411,S,294,Pseudomonas fluorescens
3595,0.0,37,37,S1,746360,Pseudomonas fluorescens WH6
3596,0.0,33,33,S1,216595,Pseudomonas fluorescens SBW25
3597,0.0,20,20,S1,1038924,Pseudomonas fluorescens SS101
3598,0.0,9,9,S1,1038922,Pseudomonas fluorescens Q2-87
3599,0.0,3,3,S1,743713,Pseudomonas fluorescens R124
3600,0.0,2,2,S1,1221522,Pseudomonas fluorescens NCIMB 11764
3601,0.0,1,1,S1,205922,Pseudomonas fluorescens Pf0-1
3602,0.0,1,1,S1,1334632,Pseudomonas fluorescens PICF7
3603,0.0,296,296,S,76758,Pseudomonas orientalis
3604,0.0,238,238,S,76760,Pseudomonas rhodesiae
3605,0.0,114,114,S,47878,Pseudomonas azotoformans
3606,0.0,84,84,S,46679,Pseudomonas mucidolens
3607,0.0,82,82,S,200450,Pseudomonas trivialis
3608,0.0,71,55,S,380021,Pseudomonas protegens
3609,0.0,16,16,S1,1124983,Pseudomonas protegens CHA0
3610,0.0,67,5,S,75612,Pseudomonas mandelii
3611,0.0,62,62,S1,1147786,Pseudomonas mandelii JR-1
3612,0.0,59,59,S,29442,Pseudomonas tolaasii
3613,0.0,41,41,S,169669,Pseudomonas extremorientalis
3614,0.0,34,22,S,47883,Pseudomonas synxantha
3615,0.0,12,12,S1,96901,Pseudomonas synxantha BG33R
3616,0.0,32,32,S,47879,Pseudomonas corrugata
3617,0.0,32,32,S,651740,Pseudomonas cedrina
3618,0.0,24,24,S,129817,Pseudomonas brenneri
3619,0.0,8,8,S,75588,Pseudomonas libanensis
3620,0.0,3,3,S,183795,Pseudomonas mediterranea
3621,0.0,1196,118,G1,136845,Pseudomonas putida group
3622,0.0,848,696,S,303,Pseudomonas putida
3623,0.0,104,104,S1,1042876,Pseudomonas putida S16
3624,0.0,15,15,S1,390235,Pseudomonas putida W619
3625,0.0,13,13,S1,1081940,Pseudomonas putida B6-2
3626,0.0,13,13,S1,1331671,Pseudomonas putida H8234
3627,0.0,3,3,S1,1211579,Pseudomonas putida NBRC 14164
3628,0.0,2,2,S1,1384061,Pseudomonas putida S13.1.2
3629,0.0,1,1,S1,351746,Pseudomonas putida F1
3630,0.0,1,1,S1,1215088,Pseudomonas putida HB3267
3631,0.0,159,159,S,76759,Pseudomonas monteilii
3632,0.0,43,43,S,47885,Pseudomonas oryzihabitans
3633,0.0,24,1,S,47880,Pseudomonas fulva
3634,0.0,23,23,S1,743720,Pseudomonas fulva 12-X
3635,0.0,3,3,S,70775,Pseudomonas plecoglossicida
3636,0.0,1,0,S,78327,Pseudomonas mosselii
3637,0.0,1,1,S1,1388763,Pseudomonas mosselii SJ10
3638,0.0,818,49,G1,136849,Pseudomonas syringae group
3639,0.0,372,0,S,36746,Pseudomonas cichorii
3640,0.0,372,372,S1,1441629,Pseudomonas cichorii JBC1
3641,0.0,249,0,G2,251695,Pseudomonas syringae group genomosp. 1
3642,0.0,249,14,S,317,Pseudomonas syringae
3643,0.0,84,84,S1,1357279,Pseudomonas syringae CC1557
3644,0.0,79,0,S1,264449,Pseudomonas syringae group pathovars incertae sedis
3645,0.0,79,79,S2,103796,Pseudomonas syringae pv. actinidiae
3646,0.0,46,46,S1,192087,Pseudomonas syringae pv. atrofaciens
3647,0.0,26,2,S1,321,Pseudomonas syringae pv. syringae
3648,0.0,24,24,S2,1260626,Pseudomonas syringae pv. syringae B64
3649,0.0,67,67,S,33069,Pseudomonas viridiflava
3650,0.0,51,0,S,251701,Pseudomonas syringae group genomosp. 3
3651,0.0,51,0,S1,323,Pseudomonas syringae pv. tomato
3652,0.0,51,51,S2,223283,Pseudomonas syringae pv. tomato str. DC3000
3653,0.0,24,24,S,50340,Pseudomonas fuscovaginae
3654,0.0,6,5,G2,251698,Pseudomonas syringae group genomosp. 2
3655,0.0,1,0,S,29438,Pseudomonas savastanoi
3656,0.0,1,0,S1,319,Pseudomonas savastanoi pv. phaseolicola
3657,0.0,1,1,S2,264730,Pseudomonas savastanoi pv. phaseolicola 1448A
3658,0.0,720,0,G1,136841,Pseudomonas aeruginosa group
3659,0.0,423,422,S,287,Pseudomonas aeruginosa
3660,0.0,1,1,S1,1340851,Pseudomonas aeruginosa RP73
3661,0.0,109,99,S,300,Pseudomonas mendocina
3662,0.0,9,9,S1,399739,Pseudomonas mendocina ymp
3663,0.0,1,1,S1,1225174,Pseudomonas mendocina S5.2
3664,0.0,76,0,G2,1232139,Pseudomonas oleovorans/pseudoalcaligenes group
3665,0.0,74,74,S,1149133,Pseudomonas furukawaii
3666,0.0,2,2,S,330,Pseudomonas pseudoalcaligenes
3667,0.0,62,62,S,53408,Pseudomonas citronellolis
3668,0.0,29,0,S,53412,Pseudomonas resinovorans
3669,0.0,29,29,S1,1245471,Pseudomonas resinovorans NBRC 106553
3670,0.0,21,21,S,43263,Pseudomonas alcaligenes
3671,0.0,706,0,G1,136846,Pseudomonas stutzeri group
3672,0.0,515,0,G2,578833,Pseudomonas stutzeri subgroup
3673,0.0,515,427,S,316,Pseudomonas stutzeri
3674,0.0,54,54,S1,1123519,Pseudomonas stutzeri DSM 10701
3675,0.0,28,28,S1,644801,Pseudomonas stutzeri RCH2
3676,0.0,6,6,S1,1196835,Pseudomonas stutzeri CCUG 29243
3677,0.0,110,0,S,74829,Pseudomonas balearica
3678,0.0,110,110,S1,1123016,Pseudomonas balearica DSM 6083
3679,0.0,81,81,S,271420,Pseudomonas xanthomarina
3680,0.0,379,0,G1,136842,Pseudomonas chlororaphis group
3681,0.0,193,132,S,587753,Pseudomonas chlororaphis
3682,0.0,58,58,S1,1513890,Pseudomonas chlororaphis subsp. piscium
3683,0.0,3,0,S1,587851,Pseudomonas chlororaphis subsp. aureofaciens
3684,0.0,3,3,S2,1038921,Pseudomonas chlororaphis subsp. aureofaciens 30-84
3685,0.0,96,96,S,47884,Pseudomonas taetrolens
3686,0.0,90,90,S,296,Pseudomonas fragi
3687,0.0,358,358,S,219572,Pseudomonas antarctica
3688,0.0,339,339,S,1283291,Pseudomonas sp. URMO17WK12:I11
3689,0.0,251,0,S,65741,Pseudomonas knackmussii
3690,0.0,251,251,S1,1301098,Pseudomonas knackmussii B13
3691,0.0,233,233,S,1788301,Pseudomonas versuta
3692,0.0,216,216,S,1931241,Pseudomonas sp. S-6-2
3693,0.0,215,215,S,86265,Pseudomonas thivervalensis
3694,0.0,205,205,S,1981174,Pseudomonas sp. M30-35
3695,0.0,173,173,S,1853130,Pseudomonas silesiensis
3696,0.0,169,169,S,2045200,Pseudomonas sp. s211(2017)
3697,0.0,168,168,S,487184,Pseudomonas xinjiangensis
3698,0.0,141,141,S,216142,Pseudomonas rhizosphaerae
3699,0.0,137,137,S,472181,Pseudomonas sabulinigri
3700,0.0,136,136,S,1499686,Pseudomonas saudiphocaensis
3701,0.0,130,130,S,1274359,Pseudomonas sihuiensis
3702,0.0,128,128,S,157782,Pseudomonas parafulva
3703,0.0,117,117,S,1028989,Pseudomonas sp. StFLB209
3704,0.0,113,113,S,2213057,Pseudomonas sp. R2A2
3705,0.0,111,111,S,1636610,Pseudomonas sp. PONIH3
3706,0.0,110,0,S,101564,Pseudomonas alcaliphila
3707,0.0,110,110,S1,741155,Pseudomonas alcaliphila JAB1
3708,0.0,108,108,S,237610,Pseudomonas psychrotolerans
3709,0.0,102,0,S,312306,Pseudomonas entomophila
3710,0.0,102,102,S1,384676,Pseudomonas entomophila L48
3711,0.0,92,92,S,364197,Pseudomonas pohangensis
3712,0.0,87,87,S,1855380,Pseudomonas sp. Z003-0.4C(8344-21)
3713,0.0,84,84,S,1434072,Pseudomonas salegens
3714,0.0,79,79,S,46677,Pseudomonas agarici
3715,0.0,68,57,S,930166,Pseudomonas brassicacearum
3716,0.0,11,0,S1,86264,Pseudomonas brassicacearum subsp. brassicacearum
3717,0.0,11,11,S2,994484,Pseudomonas brassicacearum subsp. brassicacearum NFM421
3718,0.0,63,63,S,143813,Pseudomonas sp. LAB-08
3719,0.0,62,62,S,2083054,Pseudomonas sp. LG1D9
3720,0.0,57,57,S,1881017,Pseudomonas sp. 7SR1
3721,0.0,55,55,S,1294143,Pseudomonas sp. ATCC 13867
3722,0.0,52,52,S,1338689,Pseudomonas sp. JY-Q
3723,0.0,41,41,S,2201356,Pseudomonas sp. 31-12
3724,0.0,39,39,S,2219057,Pseudomonas sp. LG1E9
3725,0.0,37,37,S,1583341,Pseudomonas cerasi
3726,0.0,36,36,S,1245526,Pseudomonas guangdongensis
3727,0.0,30,30,S,395598,Pseudomonas reinekei
3728,0.0,28,28,S,359110,Pseudomonas extremaustralis
3729,0.0,23,23,S,191390,Pseudomonas palleroniana
3730,0.0,22,22,S,2054919,Pseudomonas sp. S09G 359
3731,0.0,20,20,S,1628086,Pseudomonas kribbensis
3732,0.0,20,20,S,2025658,Pseudomonas sp. NS1(2017)
3733,0.0,20,20,S,2054914,Pseudomonas sp. 02C 26
3734,0.0,19,19,S,515393,Pseudomonas yamanorum
3735,0.0,19,19,S,198618,Pseudomonas umsongensis
3736,0.0,18,18,S,237609,Pseudomonas alkylphenolica
3737,0.0,17,17,S,2067572,Pseudomonas sp. NC02
3738,0.0,16,16,S,163011,Pseudomonas lini
3739,0.0,16,16,S,1898684,Pseudomonas sp. LPH1
3740,0.0,15,15,S,1930532,Pseudomonas sp. CC6-YY-74
3741,0.0,14,14,S,2054915,Pseudomonas sp. 09C 129
3742,0.0,14,14,S,122355,Pseudomonas psychrophila
3743,0.0,13,13,S,1500687,Pseudomonas sp. St29
3744,0.0,12,12,S,2083055,Pseudomonas sp. LH1G9
3745,0.0,11,11,S,1534110,Pseudomonas sp. DR 5-09
3746,0.0,10,10,S,1207075,Pseudomonas sp. UW4
3747,0.0,8,8,S,1421430,Pseudomonas granadensis
3748,0.0,8,8,S,1827300,Pseudomonas sp. MYb193
3749,0.0,6,6,S,2049589,Pseudomonas sp. HLS-6
3750,0.0,5,5,S,198620,Pseudomonas koreensis
3751,0.0,4,3,S,321662,Pseudomonas moraviensis
3752,0.0,1,1,S1,1395516,Pseudomonas moraviensis R28-S
3753,0.0,4,4,S,2083052,Pseudomonas sp. SWI36
3754,0.0,4,4,S,702115,Pseudomonas arsenicoxydans
3755,0.0,3,3,S,1856685,Pseudomonas sp. TCU-HL1
3756,0.0,2,2,S,118613,Pseudomonas sp. B10
3757,0.0,2,2,S,797277,Pseudomonas litoralis
3758,0.0,2,2,S,95300,Pseudomonas vancouverensis
3759,0.0,1,1,S,53407,Pseudomonas asplenii
3760,0.0,1,1,S,1649877,Pseudomonas sp. CCOS 191
3761,0.0,1,1,S,2018067,Pseudomonas sp. FDAARGOS_380
3762,0.0,1,1,S,2083053,Pseudomonas sp. SWI44
3763,0.0,1,1,S,1392877,Pseudomonas oryzae
3764,0.0,1,1,S,253237,Pseudomonas sp. phDV1
3765,0.0,228,0,G,1849530,Oblitimonas
3766,0.0,228,228,S,1697053,Oblitimonas alkaliphila
3767,0.0,182,0,F1,351,Azotobacter group
3768,0.0,182,0,G,352,Azotobacter
3769,0.0,130,43,S,353,Azotobacter chroococcum
3770,0.0,87,87,S1,1328314,Azotobacter chroococcum NCIMB 8003
3771,0.0,52,52,S,354,Azotobacter vinelandii
3772,0.01,2519,12,F,468,Moraxellaceae
3773,0.0,1935,77,G,469,Acinetobacter
3774,0.0,589,277,G1,909768,Acinetobacter calcoaceticus/baumannii complex
3775,0.0,256,256,S,106654,Acinetobacter nosocomialis
3776,0.0,39,39,S,48296,Acinetobacter pittii
3777,0.0,9,8,S,470,Acinetobacter baumannii
3778,0.0,1,1,S1,945556,Acinetobacter baumannii D1279779
3779,0.0,7,7,S,471,Acinetobacter calcoaceticus
3780,0.0,1,1,S,1785128,Acinetobacter lactucae
3781,0.0,340,340,S,1808001,Acinetobacter sp. LoGeW2-3
3782,0.0,210,0,S,52133,Acinetobacter venetianus
3783,0.0,210,210,S1,1197884,Acinetobacter venetianus VE-C3
3784,0.0,189,189,S,1636603,Acinetobacter sp. ACNIH1
3785,0.0,124,124,S,40215,Acinetobacter junii
3786,0.0,73,73,S,1324350,Acinetobacter equi
3787,0.0,69,69,S,1758189,Acinetobacter sp. ACNIH2
