,38.71,19483860,19483860.1,U,0,unclassified
3386,0.0,52,0,G,28067,Rubrivivax
3387,0.0,52,0,S,28068,Rubrivivax gelatinosus
3388,0.0,52,52,S1,983917,Rubrivivax gelatinosus IL144
3389,0.0,37,0,G,65047,Mitsuaria
3390,0.0,37,37,S,1658665,Mitsuaria sp. 7
3391,0.0,34,0,G,316612,Methylibium
3392,0.0,34,0,S,105560,Methylibium petroleiphilum
3393,0.0,34,34,S1,420662,Methylibium petroleiphilum PM1
3394,0.0,247,0,O2,80841,unclassified Burkholderiales (miscellaneous)
3395,0.0,102,102,S,864051,Burkholderiales bacterium JOSHI_001
3396,0.0,78,78,S,1834205,Burkholderiales bacterium YL45
3397,0.0,67,67,S,1469502,Burkholderiales bacterium GJ-E10
3398,0.0,40,40,S,413882,[Polyangium] brachysporum
3399,0.01,4217,1,O,206351,Neisseriales
3400,0.01,2547,18,F,1499392,Chromobacteriaceae
3401,0.0,1400,0,F1,90153,Chromobacterium group
3402,0.0,1400,364,G,535,Chromobacterium
3403,0.0,645,645,S,2202141,Chromobacterium sp. IIBBL 112-1
3404,0.0,284,284,S,1108595,Chromobacterium vaccinii
3405,0.0,65,38,S,536,Chromobacterium violaceum
3406,0.0,27,27,S1,243365,Chromobacterium violaceum ATCC 12472
3407,0.0,35,35,S,2202142,Chromobacterium sp. IIBBL 274-1
3408,0.0,7,7,S,2059672,Chromobacterium sp. ATCC 53434
3409,0.0,479,0,G,57479,Microvirgula
3410,0.0,479,479,S,57480,Microvirgula aerodenitrificans
3411,0.0,170,0,G,885864,Jeongeupia
3412,0.0,170,170,S,1906741,Jeongeupia sp. USM3
3413,0.0,153,0,G,168470,Laribacter
3414,0.0,153,131,S,168471,Laribacter hongkongensis
3415,0.0,22,22,S1,557598,Laribacter hongkongensis HLHK9
3416,0.0,137,0,G,568394,Pseudogulbenkiania
3417,0.0,137,137,S,748280,Pseudogulbenkiania sp. NH8B
3418,0.0,125,0,G,57739,Vogesella
3419,0.0,125,125,S,1192162,Vogesella sp. LIG4
3420,0.0,65,0,G,187,Aquaspirillum
3421,0.0,65,65,S,1938604,Aquaspirillum sp. LM1
3422,0.0,1669,2,F,481,Neisseriaceae
3423,0.0,745,84,G,482,Neisseria
3424,0.0,247,206,S,495,Neisseria elongata
3425,0.0,41,41,S1,88719,Neisseria elongata subsp. glycolytica
3426,0.0,180,180,S,1853276,Neisseria sp. 10022
3427,0.0,64,64,S,488,Neisseria mucosa
3428,0.0,52,52,S,1853278,Neisseria sp. 10023
3429,0.0,44,44,S,655307,Neisseria sp. KEM232
3430,0.0,30,30,S,28091,Neisseria weaveri
3431,0.0,20,20,S,326523,Neisseria zoodegmatis
3432,0.0,9,8,S,487,Neisseria meningitidis
3433,0.0,1,1,S1,935588,Neisseria meningitidis M01-240355
3434,0.0,6,6,S,483,Neisseria cinerea
3435,0.0,3,3,S,28449,Neisseria subflava
3436,0.0,2,1,S,485,Neisseria gonorrhoeae
3437,0.0,1,1,S1,242231,Neisseria gonorrhoeae FA 1090
3438,0.0,2,1,S,486,Neisseria lactamica
3439,0.0,1,1,S1,489653,Neisseria lactamica 020-06
3440,0.0,2,2,S,490,Neisseria sicca
3441,0.0,358,0,G,59,Vitreoscilla
3442,0.0,336,336,S,63,Vitreoscilla filiformis
3443,0.0,22,22,S,96942,Vitreoscilla sp. C1
3444,0.0,148,0,G,32257,Kingella
3445,0.0,148,148,S,504,Kingella kingae
3446,0.0,145,0,G,1654931,Crenobacter
3447,0.0,145,145,S,2290923,Crenobacter sp. K1W11S-77
3448,0.0,119,0,F1,421605,unclassified Neisseriaceae
3449,0.0,119,119,S,2052837,Neisseriaceae bacterium DSM 100970
3450,0.0,90,0,G,538,Eikenella
3451,0.0,90,90,S,539,Eikenella corrodens
3452,0.0,60,0,G,1193515,Snodgrassella
3453,0.0,60,0,S,1196083,Snodgrassella alvi
3454,0.0,60,60,S1,1196094,Snodgrassella alvi wkB2
3455,0.0,2,0,G,71,Simonsiella
3456,0.0,2,0,S,72,Simonsiella muelleri
3457,0.0,2,2,S1,641147,Simonsiella muelleri ATCC 29453
3458,0.01,2889,368,O,206389,Rhodocyclales
3459,0.0,1207,0,F,75787,Rhodocyclaceae
3460,0.0,922,0,G,146937,Azospira
3461,0.0,922,0,S,146939,Azospira oryzae
3462,0.0,922,922,S1,640081,Azospira oryzae PS
3463,0.0,231,0,F1,75788,unclassified Rhodocyclaceae
3464,0.0,231,231,S,1898103,Rhodocyclaceae bacterium
3465,0.0,54,0,G,551759,Aromatoleum
3466,0.0,54,0,S,551760,Aromatoleum aromaticum
3467,0.0,54,54,S1,76114,Aromatoleum aromaticum EbN1
3468,0.0,1206,4,F,2008794,Zoogloeaceae
3469,0.0,930,40,G,12960,Azoarcus
3470,0.0,490,490,S,2067960,Azoarcus sp. SY39
3471,0.0,148,148,S,198107,Azoarcus sp. CIB
3472,0.0,139,139,S,41977,Azoarcus communis
3473,0.0,96,96,S,748247,Azoarcus sp. KH32C
3474,0.0,16,16,S,62928,Azoarcus sp. BH72
3475,0.0,1,1,S,418699,Azoarcus olearius
3476,0.0,264,3,G,33057,Thauera
3477,0.0,157,157,S,2184083,Thauera hydrothermalis
3478,0.0,34,0,S,59405,Thauera aromatica
3479,0.0,34,34,S1,44139,Thauera aromatica K172
3480,0.0,28,28,S,85643,Thauera sp. MZ1T
3481,0.0,26,26,S,1134435,Thauera humireducens
3482,0.0,12,12,S,2005884,Thauera sp. K11
3483,0.0,4,4,S,96773,Thauera chlorobenzoica
3484,0.0,8,0,F1,2080468,unclassified Zoogloeaceae
3485,0.0,8,8,S,2080469,Zoogloeaceae bacteirum Par-f-2
3486,0.0,108,0,F,2008795,Azonexaceae
3487,0.0,108,0,G,73029,Dechloromonas
3488,0.0,108,0,S,259537,Dechloromonas aromatica
3489,0.0,108,108,S1,159087,Dechloromonas aromatica RCB
3490,0.0,2156,8,O,32003,Nitrosomonadales
3491,0.0,966,1,F,90627,Gallionellaceae
3492,0.0,692,0,G,1778653,Sulfuriferula
3493,0.0,692,692,S,1985873,Sulfuriferula sp. AH1
3494,0.0,202,0,G,935200,Sulfuricella
3495,0.0,202,0,S,649841,Sulfuricella denitrificans
3496,0.0,202,202,S1,1163617,Sulfuricella denitrificans skB26
3497,0.0,60,0,G,314343,Sideroxydans
3498,0.0,60,0,S,63745,Sideroxydans lithotrophicus
3499,0.0,60,60,S1,580332,Sideroxydans lithotrophicus ES-1
3500,0.0,11,0,G,96,Gallionella
3501,0.0,11,0,S,370405,Gallionella capsiferriformans
3502,0.0,11,11,S1,395494,Gallionella capsiferriformans ES-2
3503,0.0,678,0,F,206379,Nitrosomonadaceae
3504,0.0,516,5,G,914,Nitrosomonas
3505,0.0,157,157,S,44577,Nitrosomonas ureae
3506,0.0,134,0,S,915,Nitrosomonas europaea
3507,0.0,134,134,S1,228410,Nitrosomonas europaea ATCC 19718
3508,0.0,94,0,S,916,Nitrosomonas eutropha
3509,0.0,94,94,S1,335283,Nitrosomonas eutropha C91
3510,0.0,67,67,S,44574,Nitrosomonas communis
3511,0.0,32,32,S,261292,Nitrosomonas sp. Is79A3
3512,0.0,27,27,S,153948,Nitrosomonas sp. AL212
3513,0.0,162,0,G,35798,Nitrosospira
3514,0.0,73,0,S,35799,Nitrosospira briensis
3515,0.0,73,73,S1,1266925,Nitrosospira briensis C-128
3516,0.0,63,63,S,1288494,Nitrosospira lacus
3517,0.0,26,0,S,1231,Nitrosospira multiformis
3518,0.0,26,26,S1,323848,Nitrosospira multiformis ATCC 25196
3519,0.0,404,1,F,32011,Methylophilaceae
3520,0.0,201,2,G,81682,Methylovorus
3521,0.0,193,193,S,887061,Methylovorus sp. MP688
3522,0.0,6,0,S,266009,Methylovorus glucosotrophus
3523,0.0,6,6,S1,582744,Methylovorus glucosetrophus SIP3-4
3524,0.0,138,0,G,359407,Methylotenera
3525,0.0,136,0,S,359408,Methylotenera mobilis
3526,0.0,136,136,S1,583345,Methylotenera mobilis JLW8
3527,0.0,2,0,S,1055487,Methylotenera versatilis
3528,0.0,2,2,S1,666681,Methylotenera versatilis 301
3529,0.0,53,0,G,404,Methylobacillus
3530,0.0,53,0,S,405,Methylobacillus flagellatus
3531,0.0,53,53,S1,265072,Methylobacillus flagellatus KT
3532,0.0,8,0,G,16,Methylophilus
3533,0.0,8,8,S,1662285,Methylophilus sp. TWE2
3534,0.0,3,0,G,1679002,Candidatus Methylopumilus
3535,0.0,2,2,S,1581680,Candidatus Methylopumilus turicensis
3536,0.0,1,1,S,1581557,Candidatus Methylopumilus planktonicus
3537,0.0,95,0,F,2008793,Sterolibacteriaceae
3538,0.0,54,0,G,378210,Methyloversatilis
3539,0.0,54,54,S,1842540,Methyloversatilis sp. RAC08
3540,0.0,41,0,G,1054211,Sulfuritalea
3541,0.0,41,0,S,748811,Sulfuritalea hydrogenivorans
3542,0.0,41,41,S1,1223802,Sulfuritalea hydrogenivorans sk43H
3543,0.0,4,0,F,2008790,Thiobacillaceae
3544,0.0,4,0,G,919,Thiobacillus
3545,0.0,4,0,S,36861,Thiobacillus denitrificans
3546,0.0,4,4,S1,292415,Thiobacillus denitrificans ATCC 25259
3547,0.0,1,1,O1,1660158,unclassified Nitrosomonadales
3548,0.0,126,0,C1,119066,unclassified Betaproteobacteria
3549,0.0,75,0,G,327159,Candidatus Accumulibacter
3550,0.0,75,0,S,327160,Candidatus Accumulibacter phosphatis
3551,0.0,75,75,S1,522306,Candidatus Accumulibacter phosphatis clade IIA str. UW-1
3552,0.0,38,0,C2,33809,unclassified Betaproteobacteria (miscellaneous)
3553,0.0,37,37,S,1904640,Betaproteobacteria bacterium GR16-43
3554,0.0,1,1,S,543913,beta proteobacterium CB
3555,0.0,13,1,G,33055,Candidatus Kinetoplastibacterium
3556,0.0,8,8,S,1576550,Candidatus Kinetoplastibacterium sorsogonicusi
3557,0.0,2,2,S,33056,Candidatus Kinetoplastibacterium crithidii
3558,0.0,1,0,S,994695,Candidatus Kinetoplastibacterium galatii
3559,0.0,1,1,S1,1208921,Candidatus Kinetoplastibacterium galatii TCC219
3560,0.0,1,0,S,994696,Candidatus Kinetoplastibacterium oncopeltii
3561,0.0,1,1,S1,1208920,Candidatus Kinetoplastibacterium oncopeltii TCC290E
3562,0.0,333,0,C,1553900,Oligoflexia
3563,0.0,303,0,O,213481,Bdellovibrionales
3564,0.0,303,0,F,213483,Bdellovibrionaceae
3565,0.0,303,0,G,958,Bdellovibrio
3566,0.0,203,0,S,453816,Bdellovibrio exovorus
3567,0.0,203,203,S1,1184267,Bdellovibrio exovorus JSS
3568,0.0,100,65,S,959,Bdellovibrio bacteriovorus
3569,0.0,31,31,S1,1069642,Bdellovibrio bacteriovorus str. Tiberius
3570,0.0,3,3,S1,765869,Bdellovibrio bacteriovorus W
3571,0.0,1,1,S1,264462,Bdellovibrio bacteriovorus HD100
3572,0.0,30,3,O,2024979,Bacteriovoracales
3573,0.0,25,0,F,263369,Bacteriovoracaceae
3574,0.0,25,0,G,146784,Bacteriovorax
3575,0.0,25,25,S,960,Bacteriovorax stolpii
3576,0.0,2,0,F,1652132,Halobacteriovoraceae
3577,0.0,2,0,G,1652133,Halobacteriovorax
3578,0.0,2,1,S,97084,Halobacteriovorax marinus
3579,0.0,1,1,S1,862908,Halobacteriovorax marinus SJ
3580,0.0,113,0,C,580370,Zetaproteobacteria
3581,0.0,113,0,O,580371,Mariprofundales
3582,0.0,113,0,F,580372,Mariprofundaceae
3583,0.0,113,0,G,377315,Mariprofundus
3584,0.0,74,74,S,1921086,Mariprofundus aestuarium
3585,0.0,39,39,S,1921087,Mariprofundus ferrinatatus
3586,0.0,70,0,C,1807140,Acidithiobacillia
3587,0.0,70,0,O,225057,Acidithiobacillales
3588,0.0,70,0,F,225058,Acidithiobacillaceae
3589,0.0,70,10,G,119977,Acidithiobacillus
3590,0.0,29,6,S,920,Acidithiobacillus ferrooxidans
3591,0.0,22,22,S1,380394,Acidithiobacillus ferrooxidans ATCC 53993
3592,0.0,1,1,S1,243159,Acidithiobacillus ferrooxidans ATCC 23270
3593,0.0,25,24,S,33059,Acidithiobacillus caldus
3594,0.0,1,1,S1,990288,Acidithiobacillus caldus SM-1
3595,0.0,6,4,S,160808,Acidithiobacillus ferrivorans
3596,0.0,2,2,S1,743299,Acidithiobacillus ferrivorans SS3
3597,13.42,6755055,7838,D1,1783272,Terrabacteria group
3598,12.95,6519798,26937,P,1239,Firmicutes
3599,12.65,6365042,395,C,186801,Clostridia
3600,12.64,6361482,57467,O,186802,Clostridiales
3601,12.23,6153881,10995,F,186803,Lachnospiraceae
3602,12.03,6055974,53167,G,1506553,Lachnoclostridium
3603,11.4,5739577,0,S,84030,[Clostridium] saccharolyticum
3604,11.4,5739577,5739577,S1,610130,[Clostridium] saccharolyticum WM1
3605,0.28,138764,138764,S,208479,[Clostridium] bolteae
3606,0.13,63967,63967,S,1834196,Lachnoclostridium sp. YL32
3607,0.08,41766,0,S,29370,[Clostridium] sphenoides
3608,0.08,41766,41766,S1,1297793,[Clostridium] sphenoides JCM 1415
3609,0.03,15568,15568,S,1871021,Lachnoclostridium phocaeense
3610,0.01,3165,0,S,66219,Lachnoclostridium phytofermentans
3611,0.01,3165,3165,S1,357809,Lachnoclostridium phytofermentans ISDg
3612,0.06,31933,0,G,841,Roseburia
3613,0.06,31933,0,S,301301,Roseburia hominis
3614,0.06,31933,31933,S1,585394,Roseburia hominis A2-183
3615,0.06,31092,17453,G,572511,Blautia
3616,0.02,8557,8557,S,1912897,Blautia sp. N6H1-15
3617,0.01,5078,0,S,1322,Blautia hansenii
3618,0.01,5078,5078,S1,537007,Blautia hansenii DSM 20583
3619,0.0,4,4,S,1532,Blautia coccoides
3620,0.01,7513,0,F1,186928,unclassified Lachnospiraceae
3621,0.01,6289,0,S,39491,[Eubacterium] rectale
3622,0.01,6289,6289,S1,515619,[Eubacterium] rectale ATCC 33656
3623,0.0,1224,1224,S,712991,Lachnospiraceae bacterium oral taxon 500
3624,0.01,6868,0,G,207244,Anaerostipes
3625,0.01,6868,6868,S,649756,Anaerostipes hadrus
3626,0.01,5575,899,G,830,Butyrivibrio
3627,0.0,1745,1745,S,831,Butyrivibrio fibrisolvens
3628,0.0,1604,1604,S,185008,Butyrivibrio hungatei
3629,0.0,1327,0,S,43305,Butyrivibrio proteoclasticus
3630,0.0,1327,1327,S1,515622,Butyrivibrio proteoclasticus B316
3631,0.0,2062,0,G,2039240,Anaerotignum
3632,0.0,2062,0,S,28446,Anaerotignum propionicum
3633,0.0,2062,2062,S1,991789,Anaerotignum propionicum DSM 1682
3634,0.0,1512,0,G,1663717,Herbinix
3635,0.0,1512,1512,S,1679721,Herbinix luporum
3636,0.0,357,0,G,698776,Cellulosilyticum
3637,0.0,357,0,S,29360,Cellulosilyticum lentocellum
3638,0.0,357,357,S1,642492,Cellulosilyticum lentocellum DSM 5427
3639,0.11,54367,145,F,541000,Ruminococcaceae
3640,0.07,32903,0,G,946234,Flavonifractor
3641,0.07,32903,32903,S,292800,Flavonifractor plautii
3642,0.03,16018,0,G,216851,Faecalibacterium
3643,0.03,16018,16018,S,853,Faecalibacterium prausnitzii
3644,0.01,2749,60,G,1263,Ruminococcus
3645,0.0,1553,0,S,1161942,Ruminococcus champanellensis
3646,0.0,1553,1553,S1,213810,Ruminococcus champanellensis 18P13 = JCM 17042
3647,0.0,648,648,S,1160721,Ruminococcus bicirculans
3648,0.0,488,0,S,1264,Ruminococcus albus
3649,0.0,488,488,S1,697329,Ruminococcus albus 7 = DSM 20455
3650,0.0,1413,0,G,253238,Ethanoligenens
3651,0.0,1413,0,S,253239,Ethanoligenens harbinense
3652,0.0,1413,1413,S1,663278,Ethanoligenens harbinense YUAN-3
3653,0.0,1139,0,F1,552397,unclassified Ruminococcaceae
3654,0.0,662,0,F2,2305133,unclassified Ruminococcaceae (miscellaneous)
3655,0.0,662,662,S,1572656,Ruminococcaceae bacterium CPB6
3656,0.0,477,477,S,29343,[Clostridium] cellulosi
3657,0.06,27822,182,F,31979,Clostridiaceae
3658,0.03,15959,1567,G,1485,Clostridium
3659,0.01,4510,4510,S,1042156,Clostridium sp. SY8519
3660,0.0,1551,1551,S,1494,Clostridium cochlearium
3661,0.0,1049,1033,S,1502,Clostridium perfringens
3662,0.0,16,16,S1,195102,Clostridium perfringens str. 13
3663,0.0,992,638,S,1491,Clostridium botulinum
3664,0.0,100,100,S1,1408284,Clostridium botulinum Prevot_594
3665,0.0,99,99,S1,929506,Clostridium botulinum BKT015925
3666,0.0,74,74,S1,36831,Clostridium botulinum F
3667,0.0,67,0,S1,36826,Clostridium botulinum A
3668,0.0,67,67,S2,498214,Clostridium botulinum A3 str. Loch Maree
3669,0.0,9,0,S1,36827,Clostridium botulinum B
3670,0.0,6,6,S2,935198,Clostridium botulinum B str. Eklund 17B (NRP)
3671,0.0,3,0,S2,591968,Clostridium botulinum B1
3672,0.0,3,3,S3,498213,Clostridium botulinum B1 str. Okra
3673,0.0,3,3,S1,1415774,Clostridium botulinum 202F
3674,0.0,1,1,S1,941968,Clostridium botulinum H04402 065
3675,0.0,1,1,S1,1408283,Clostridium botulinum CDC_1436
3676,0.0,673,65,S,1513,Clostridium tetani
3677,0.0,542,542,S1,1231072,Clostridium tetani 12124569
3678,0.0,66,66,S1,212717,Clostridium tetani E88
3679,0.0,548,479,S,36745,Clostridium saccharoperbutylacetonicum
3680,0.0,69,0,S1,1335640,Clostridium saccharoperbutylacetonicum N1-4
3681,0.0,69,69,S2,931276,Clostridium saccharoperbutylacetonicum N1-4(HMT)
3682,0.0,503,481,S,1520,Clostridium beijerinckii
3683,0.0,22,22,S1,1428454,Clostridium beijerinckii NRRL B-598
3684,0.0,502,175,S,1501,Clostridium pasteurianum
3685,0.0,327,327,S1,86416,Clostridium pasteurianum BC1
3686,0.0,493,493,S,1534,Clostridium kluyveri
3687,0.0,465,465,S,755731,Clostridium sp. BNL1100
3688,0.0,424,424,S,1492,Clostridium butyricum
3689,0.0,384,0,S,238834,Clostridium estertheticum
3690,0.0,384,384,S1,1552,Clostridium estertheticum subsp. estertheticum
3691,0.0,325,325,S,1216932,Clostridium bornimense
3692,0.0,262,262,S,169679,Clostridium saccharobutylicum
3693,0.0,238,0,S,1493,Clostridium cellulovorans
3694,0.0,238,238,S1,573061,Clostridium cellulovorans 743B
3695,0.0,202,202,S,84022,Clostridium aceticum
3696,0.0,200,200,S,1497,Clostridium formicaceticum
3697,0.0,170,170,S,394958,Clostridium taeniosporum
3698,0.0,169,169,S,1488,Clostridium acetobutylicum
3699,0.0,137,137,S,641107,Clostridium sp. DL-VIII
3700,0.0,130,130,S,46867,Clostridium chauvoei
3701,0.0,129,0,S,1542,Clostridium novyi
3702,0.0,129,129,S1,386415,Clostridium novyi NT
3703,0.0,94,0,S,217159,Clostridium carboxidivorans
3704,0.0,94,94,S1,536227,Clostridium carboxidivorans P7
3705,0.0,70,70,S,29341,Clostridium argentinense
3706,0.0,65,65,S,1519,Clostridium tyrobutyricum
3707,0.0,44,39,S,1561,Clostridium baratii
3708,0.0,5,5,S1,1415775,Clostridium baratii str. Sullivan
3709,0.0,42,42,S,1548,Clostridium scatologenes
3710,0.0,10,0,S,84023,Clostridium autoethanogenum
3711,0.0,10,10,S1,1341692,Clostridium autoethanogenum DSM 10061
3712,0.0,8,8,S,332101,Clostridium drakei
3713,0.0,2,2,S,1702238,Clostridium sp. MF28
3714,0.0,1,0,S,1538,Clostridium ljungdahlii
3715,0.0,1,1,S1,748727,Clostridium ljungdahlii DSM 13528
3716,0.02,10330,0,G,1981033,Mordavella
3717,0.02,10330,10330,S,2086584,Mordavella sp. Marseille-P3756
3718,0.0,894,0,G,390805,Geosporobacter
3719,0.0,894,894,S,1424294,Geosporobacter ferrireducens
3720,0.0,419,0,G,114627,Alkaliphilus
3721,0.0,215,0,S,208226,Alkaliphilus metalliredigens
3722,0.0,215,215,S1,293826,Alkaliphilus metalliredigens QYMF
3723,0.0,204,0,S,461876,Alkaliphilus oremlandii
3724,0.0,204,204,S1,350688,Alkaliphilus oremlandii OhILAs
3725,0.0,24,19,G,49082,Candidatus Arthromitus
3726,0.0,5,5,S,1041504,Candidatus Arthromitus sp. SFB-rat-Yit
3727,0.0,14,0,F1,189971,unclassified Clostridiaceae
3728,0.0,14,14,S,2082193,Clostridiaceae bacterium 14S0207
3729,0.04,21747,3,F,186806,Eubacteriaceae
3730,0.04,20620,45,G,1730,Eubacterium
3731,0.02,11097,2862,S,1736,Eubacterium limosum
3732,0.02,8235,8235,S1,903814,Eubacterium limosum KIST612
3733,0.01,3361,3361,S,39488,[Eubacterium] hallii
3734,0.01,3169,0,S,29322,[Eubacterium] cellulosolvens
3735,0.01,3169,3169,S1,633697,[Eubacterium] cellulosolvens 6
3736,0.01,2948,0,S,39485,[Eubacterium] eligens
3737,0.01,2948,2948,S1,515620,[Eubacterium] eligens ATCC 27750
3738,0.0,1124,10,G,33951,Acetobacterium
3739,0.0,736,0,S,33952,Acetobacterium woodii
3740,0.0,736,736,S1,931626,Acetobacterium woodii DSM 1030
3741,0.0,378,378,S,2184575,Acetobacterium sp. KB-1
3742,0.03,17531,591,O1,186813,unclassified Clostridiales
3743,0.02,10792,0,G,1392389,Intestinimonas
3744,0.02,10792,10792,S,1297617,Intestinimonas butyriciproducens
3745,0.01,6148,0,G,2039302,Monoglobus
3746,0.01,6148,6148,S,1981510,Monoglobus pectinilyticus
3747,0.03,14629,1,F,186804,Peptostreptococcaceae
3748,0.03,13704,0,G,1870884,Clostridioides
3749,0.03,13704,11848,S,1496,Clostridioides difficile
3750,0.0,1535,1535,S1,479831,Clostridioides difficile QCD-63q42
3751,0.0,318,318,S1,499175,Clostridioides difficile ATCC 43255
3752,0.0,2,2,S1,272563,Clostridioides difficile 630
3753,0.0,1,1,S1,479832,Clostridioides difficile QCD-76w55
3754,0.0,389,0,G,44259,Filifactor
3755,0.0,389,0,S,143361,Filifactor alocis
3756,0.0,389,389,S1,546269,Filifactor alocis ATCC 35896
3757,0.0,227,0,F1,200630,unclassified Peptostreptococcaceae
3758,0.0,227,227,S,2081703,Peptostreptococcaceae bacterium oral taxon 929
3759,0.0,185,0,G,1481960,Peptoclostridium
3760,0.0,185,0,S,1731,Peptoclostridium acidaminophilum
3761,0.0,185,185,S1,1286171,Peptoclostridium acidaminophilum DSM 3953
3762,0.0,95,0,G,186831,Acetoanaerobium
3763,0.0,95,95,S,1511,Acetoanaerobium sticklandii
3764,0.0,28,0,G,1849828,Paeniclostridium
3765,0.0,28,28,S,1505,Paeniclostridium sordellii
3766,0.01,5442,30,F,186807,Peptococcaceae
3767,0.0,1435,57,G,36853,Desulfitobacterium
3768,0.0,826,522,S,49338,Desulfitobacterium hafniense
3769,0.0,222,222,S1,138119,Desulfitobacterium hafniense Y51
3770,0.0,82,82,S1,272564,Desulfitobacterium hafniense DCB-2
3771,0.0,299,0,S,36854,Desulfitobacterium dehalogenans
3772,0.0,299,299,S1,756499,Desulfitobacterium dehalogenans ATCC 51507
3773,0.0,195,0,S,233055,Desulfitobacterium dichloroeliminans
3774,0.0,195,195,S1,871963,Desulfitobacterium dichloroeliminans LMG P-21439
3775,0.0,58,0,S,142877,Desulfitobacterium metallireducens
3776,0.0,58,58,S1,871968,Desulfitobacterium metallireducens DSM 15288
3777,0.0,1020,12,G,1562,Desulfotomaculum
3778,0.0,458,458,S,1833852,Desulfotomaculum ferrireducens
3779,0.0,298,0,S,1564,Desulfotomaculum ruminis
3780,0.0,298,298,S1,696281,Desulfotomaculum ruminis DSM 2154
3781,0.0,138,0,S,1565,Desulfotomaculum nigrificans
3782,0.0,138,138,S1,868595,Desulfotomaculum nigrificans CO-1-SRB
3783,0.0,114,0,S,59610,Desulfotomaculum reducens
3784,0.0,114,114,S1,349161,Desulfotomaculum reducens MI-1
3785,0.0,995,3,G,79206,Desulfosporosinus
3786,0.0,363,0,S,339862,Desulfosporosinus youngiae
3787,0.0,363,363,S1,768710,Desulfosporosinus youngiae DSM 17734
3788,0.0,220,0,S,1563,Desulfosporosinus orientis
3789,0.0,220,220,S1,768706,Desulfosporosinus orientis DSM 765
3790,0.0,209,0,S,885581,Desulfosporosinus acidiphilus
3791,0.0,209,209,S1,646529,Desulfosporosinus acidiphilus SJ4
3792,0.0,200,0,S,79209,Desulfosporosinus meridiei
3793,0.0,200,200,S1,768704,Desulfosporosinus meridiei DSM 13257
3794,0.0,528,0,G,2282740,Desulfallas
3795,0.0,528,0,S,102134,Desulfallas gibsoniae
3796,0.0,528,528,S1,767817,Desulfallas gibsoniae DSM 7213
3797,0.0,382,0,G,471826,Candidatus Desulforudis
3798,0.0,382,0,S,471827,Candidatus Desulforudis audaxviator
3799,0.0,382,382,S1,477974,Candidatus Desulforudis audaxviator MP104C
3800,0.0,300,258,G,56112,Dehalobacter
3801,0.0,28,0,S,55583,Dehalobacter restrictus
3802,0.0,28,28,S1,871738,Dehalobacter restrictus DSM 9455
3803,0.0,13,13,S,1131462,Dehalobacter sp. CF
3804,0.0,1,1,S,1147129,Dehalobacter sp. DCA
3805,0.0,272,0,G,51514,Dehalobacterium
3806,0.0,272,272,S,51515,Dehalobacterium formicoaceticum
3807,0.0,228,0,G,278993,Thermincola
3808,0.0,228,0,S,863643,Thermincola potens
3809,0.0,228,228,S1,635013,Thermincola potens JR
3810,0.0,143,0,G,51196,Syntrophobotulus
3811,0.0,143,0,S,51197,Syntrophobotulus glycolicus
3812,0.0,143,143,S1,645991,Syntrophobotulus glycolicus DSM 8271
3813,0.0,109,0,G,2282742,Desulfofarcimen
3814,0.0,109,0,S,58138,Desulfofarcimen acetoxidans
3815,0.0,109,109,S1,485916,Desulfofarcimen acetoxidans DSM 771
3816,0.01,3498,13,F,2304686,Hungateiclostridiaceae
3817,0.0,1458,14,G,2304692,Hungateiclostridium
3818,0.0,654,647,S,1515,Hungateiclostridium thermocellum
3819,0.0,6,6,S1,203119,Hungateiclostridium thermocellum ATCC 27405
3820,0.0,1,1,S1,637887,Hungateiclostridium thermocellum DSM 1313
3821,0.0,565,0,S,288965,Hungateiclostridium clariflavum
3822,0.0,565,565,S1,720554,Hungateiclostridium clariflavum DSM 19732
3823,0.0,225,225,S,1677857,Hungateiclostridium saccincola
3824,0.0,702,0,G,2304693,Pseudoclostridium
3825,0.0,702,702,S,84032,Pseudoclostridium thermosuccinogenes
3826,0.0,498,0,G,1508657,Ruminiclostridium
3827,0.0,498,0,S,1521,Ruminiclostridium cellulolyticum
3828,0.0,498,498,S1,394503,Ruminiclostridium cellulolyticum H10
3829,0.0,452,0,G,2304691,Thermoclostridium
3830,0.0,452,452,S,1510,Thermoclostridium stercorarium
3831,0.0,188,0,G,1637257,Mageeibacillus
3832,0.0,188,0,S,884684,Mageeibacillus indolicus
3833,0.0,188,188,S1,699246,Mageeibacillus indolicus UPII9-5
3834,0.0,187,0,G,236752,Fastidiosipila
3835,0.0,187,187,S,236753,Fastidiosipila sanguinis
3836,0.0,1941,0,F,216572,Oscillospiraceae
3837,0.0,1941,0,G,459786,Oscillibacter
3838,0.0,1941,0,S,351091,Oscillibacter valericigenes
3839,0.0,1941,1941,S1,693746,Oscillibacter valericigenes Sjm18-20
3840,0.0,1514,0,F,990719,Christensenellaceae
3841,0.0,1514,0,G,990721,Christensenella
3842,0.0,1514,1514,S,1805714,Christensenella massiliensis
3843,0.0,780,0,O1,538999,Clostridiales incertae sedis
3844,0.0,516,13,F,543314,Clostridiales Family XIII. Incertae Sedis
3845,0.0,281,1,G,86331,Mogibacterium
3846,0.0,148,148,S,114527,Mogibacterium diversum
3847,0.0,132,132,S,86332,Mogibacterium pumilum
3848,0.0,222,0,S,143393,[Eubacterium] sulci
