,49.35,19130842,19130842.1,U,0,unclassified
3738,0.0,1,0,S,632,Yersinia pestis
3739,0.0,1,1,S1,637382,Yersinia pestis D106004
3740,0.0,47,47,S,263819,Yersinia aleksiciae
3741,0.0,34,34,S,29485,Yersinia rohdei
3742,0.0,12,12,S,419257,Yersinia massiliensis
3743,0.0,2,2,S,631,Yersinia intermedia
3744,0.0,259,0,G,1565532,Rouxiella
3745,0.0,259,259,S,1805933,Rouxiella sp. ERMR1:05
3746,0.0,248,149,G,34037,Rahnella
3747,0.0,95,0,S,34038,Rahnella aquatilis
3748,0.0,94,94,S1,745277,Rahnella aquatilis CIP 78.65 = ATCC 33071
3749,0.0,1,1,S1,1151116,Rahnella aquatilis HX2
3750,0.0,4,4,S,741091,Rahnella sp. Y9602
3751,0.0,125,0,G,1745211,Chania
3752,0.0,125,0,S,1639108,Chania multitudinisentens
3753,0.0,125,125,S1,1441930,Chania multitudinisentens RB-25
3754,0.01,3826,22,F,1903409,Erwiniaceae
3755,0.01,2210,246,G,53335,Pantoea
3756,0.0,393,384,S,470934,Pantoea vagans
3757,0.0,9,9,S1,712898,Pantoea vagans C9-1
3758,0.0,339,339,S,665914,Pantoea gaviniae
3759,0.0,306,286,S,553,Pantoea ananatis
3760,0.0,15,15,S1,1123863,Pantoea ananatis LMG 5342
3761,0.0,5,5,S1,1095774,Pantoea ananatis PA13
3762,0.0,184,184,S,592316,Pantoea sp. At-9b
3763,0.0,147,147,S,1891675,Pantoea alhagi
3764,0.0,138,138,S,1076550,Pantoea rwandensis
3765,0.0,138,138,S,1484158,Pantoea sp. PSNIH1
3766,0.0,122,0,G1,1654067,Pantoea agglomerans group
3767,0.0,122,122,S,549,Pantoea agglomerans
3768,0.0,104,0,S,66269,Pantoea stewartii
3769,0.0,104,0,S1,66271,Pantoea stewartii subsp. stewartii
3770,0.0,104,104,S2,660596,Pantoea stewartii subsp. stewartii DC283
3771,0.0,67,67,S,665913,Pantoea calida
3772,0.0,15,15,S,1484157,Pantoea sp. PSNIH2
3773,0.0,11,11,S,1235990,Candidatus Pantoea carbekii
3774,0.0,913,129,G,551,Erwinia
3775,0.0,302,0,S,338565,Erwinia tasmaniensis
3776,0.0,302,302,S1,465817,Erwinia tasmaniensis Et1/99
3777,0.0,186,186,S,1619313,Erwinia gerundensis
3778,0.0,156,0,S,182337,Erwinia billingiae
3779,0.0,156,156,S1,634500,Erwinia billingiae Eb661
3780,0.0,102,101,S,552,Erwinia amylovora
3781,0.0,1,1,S1,716540,Erwinia amylovora ATCC 49946
3782,0.0,33,33,S,79967,Erwinia pyrifoliae
3783,0.0,4,4,S,215689,Erwinia sp. Ejp617
3784,0.0,1,1,S,1922217,Candidatus Erwinia sp. ErCipseudotaxifoliae
3785,0.0,304,0,G,32199,Buchnera
3786,0.0,304,35,S,9,Buchnera aphidicola
3787,0.0,135,135,S1,261317,Buchnera aphidicola (Cinara tujafilina)
3788,0.0,41,0,S1,668607,Buchnera aphidicola (Acyrthosiphon kondoi)
3789,0.0,41,41,S2,1005090,Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)
3790,0.0,35,35,S1,98795,Buchnera aphidicola (Myzus persicae)
3791,0.0,18,0,S1,118117,Buchnera aphidicola (Uroleucon ambrosiae)
3792,0.0,18,18,S2,1005057,Buchnera aphidicola str. Ua (Uroleucon ambrosiae)
3793,0.0,15,15,S1,118099,Buchnera aphidicola (Acyrthosiphon pisum)
3794,0.0,7,0,S1,135842,Buchnera aphidicola (Baizongia pistaciae)
3795,0.0,7,7,S2,224915,Buchnera aphidicola str. Bp (Baizongia pistaciae)
3796,0.0,6,6,S1,118110,Buchnera aphidicola (Schlechtendalia chinensis)
3797,0.0,5,5,S1,98794,Buchnera aphidicola (Schizaphis graminum)
3798,0.0,3,3,S1,1878935,Buchnera aphidicola (Cinara confinis)
3799,0.0,2,0,S1,261318,Buchnera aphidicola (Cinara cedri)
3800,0.0,2,2,S2,372461,Buchnera aphidicola BCc
3801,0.0,1,1,S1,118101,Buchnera aphidicola (Diuraphis noxia)
3802,0.0,1,1,S1,1265350,Buchnera aphidicola (Aphis glycines)
3803,0.0,285,0,G,82986,Tatumella
3804,0.0,240,240,S,53336,Tatumella citrea
3805,0.0,45,45,S,82987,Tatumella ptyseos
3806,0.0,92,0,G,51228,Wigglesworthia
3807,0.0,92,0,S,51229,Wigglesworthia glossinidia
3808,0.0,90,90,S1,36870,Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis
3809,0.0,2,0,S1,36868,Wigglesworthia glossinidia endosymbiont of Glossina morsitans
3810,0.0,2,2,S2,1142511,Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)
3811,0.01,3489,27,F,1903410,Pectobacteriaceae
3812,0.0,1833,581,G,204037,Dickeya
3813,0.0,267,116,S,204042,Dickeya zeae
3814,0.0,61,61,S1,1427366,Dickeya zeae EC1
3815,0.0,42,42,S1,1224146,Dickeya zeae NCPPB 3531
3816,0.0,16,16,S1,590409,Dickeya zeae Ech586
3817,0.0,13,13,S1,1224147,Dickeya zeae NCPPB 3532
3818,0.0,12,12,S1,1223567,Dickeya zeae CSL RW192
3819,0.0,6,6,S1,1224153,Dickeya zeae MK19
3820,0.0,1,1,S1,1223573,Dickeya zeae NCPPB 2538
3821,0.0,243,108,S,556,Dickeya chrysanthemi
3822,0.0,106,106,S1,1224148,Dickeya chrysanthemi NCPPB 3533
3823,0.0,25,25,S1,1223569,Dickeya chrysanthemi NCPPB 402
3824,0.0,4,4,S1,1223571,Dickeya chrysanthemi NCPPB 516
3825,0.0,231,0,S,69223,Dickeya paradisiaca
3826,0.0,231,231,S1,1224150,Dickeya paradisiaca NCPPB 2511
3827,0.0,217,128,S,204038,Dickeya dadantii
3828,0.0,37,37,S1,198628,Dickeya dadantii 3937
3829,0.0,30,0,S1,204040,Dickeya dadantii subsp. dieffenbachiae
3830,0.0,30,30,S2,1223574,Dickeya dadantii subsp. dieffenbachiae NCPPB 2976
3831,0.0,22,22,S1,1224149,Dickeya dadantii NCPPB 3537
3832,0.0,91,86,S,204039,Dickeya dianthicola
3833,0.0,5,5,S1,1306405,Dickeya dianthicola RNS04.9
3834,0.0,89,89,S,568766,Dickeya sp. NCPPB 3274
3835,0.0,47,47,S,1778540,Dickeya fangzhongdai
3836,0.0,38,38,S,1089444,Dickeya solani
3837,0.0,22,22,S,1224145,Dickeya sp. MK7
3838,0.0,7,7,S,2037915,Dickeya sp. Secpp 1600
3839,0.0,861,121,G,122277,Pectobacterium
3840,0.0,314,87,S,554,Pectobacterium carotovorum
3841,0.0,116,116,S1,180957,Pectobacterium carotovorum subsp. brasiliense
3842,0.0,111,0,S1,555,Pectobacterium carotovorum subsp. carotovorum
3843,0.0,110,110,S2,561230,Pectobacterium carotovorum subsp. carotovorum PC1
3844,0.0,1,1,S2,1218933,Pectobacterium carotovorum subsp. carotovorum PCC21
3845,0.0,149,149,S,2042057,Pectobacterium polaris
3846,0.0,143,105,S,29471,Pectobacterium atrosepticum
3847,0.0,38,38,S1,218491,Pectobacterium atrosepticum SCRI1043
3848,0.0,67,0,S,55208,Pectobacterium wasabiae
3849,0.0,67,67,S1,1175631,Pectobacterium wasabiae CFBP 3304
3850,0.0,67,67,S,1905730,Pectobacterium parmentieri
3851,0.0,424,109,G,84565,Sodalis
3852,0.0,174,0,S,63612,Sodalis glossinidius
3853,0.0,174,174,S1,343509,Sodalis glossinidius str. 'morsitans'
3854,0.0,89,89,S,1239307,Sodalis praecaptivus
3855,0.0,43,0,S,1486991,Candidatus Sodalis pierantonius
3856,0.0,43,43,S1,2342,Candidatus Sodalis pierantonius str. SOPE
3857,0.0,9,9,S,1929246,Sodalis endosymbiont of Henestaris halophilus
3858,0.0,344,0,G,71655,Brenneria
3859,0.0,216,216,S,1109412,Brenneria goodwinii
3860,0.0,128,128,S,598467,Brenneria sp. EniD312
3861,0.01,2120,53,F,1903414,Morganellaceae
3862,0.0,555,19,G,586,Providencia
3863,0.0,178,178,S,126385,Providencia alcalifaciens
3864,0.0,136,89,S,588,Providencia stuartii
3865,0.0,47,47,S1,1157951,Providencia stuartii MRSN 2154
3866,0.0,109,109,S,2027290,Providencia sp. WCHPr000369
3867,0.0,44,43,S,587,Providencia rettgeri
3868,0.0,1,1,S1,1141663,Providencia rettgeri Dmel1
3869,0.0,35,0,S,516075,Providencia sneebia
3870,0.0,35,35,S1,1141660,Providencia sneebia DSM 19967
3871,0.0,34,34,S,333962,Providencia heimbachae
3872,0.0,526,22,G,626,Xenorhabdus
3873,0.0,228,158,S,40576,Xenorhabdus bovienii
3874,0.0,70,70,S1,406818,Xenorhabdus bovienii SS-2004
3875,0.0,132,132,S,628,Xenorhabdus nematophila
3876,0.0,63,63,S,351671,Xenorhabdus doucetiae
3877,0.0,55,55,S,351679,Xenorhabdus hominickii
3878,0.0,26,0,S,40577,Xenorhabdus poinarii
3879,0.0,26,26,S1,1354304,Xenorhabdus poinarii G6
3880,0.0,455,0,G,581,Morganella
3881,0.0,455,455,S,582,Morganella morganii
3882,0.0,262,79,G,29487,Photorhabdus
3883,0.0,94,94,S,230089,Photorhabdus thracensis
3884,0.0,89,89,S,291112,Photorhabdus asymbiotica
3885,0.0,240,0,G,583,Proteus
3886,0.0,216,192,S,584,Proteus mirabilis
3887,0.0,23,23,S1,529507,Proteus mirabilis HI4320
3888,0.0,1,1,S1,1266738,Proteus mirabilis BB2000
3889,0.0,24,24,S,585,Proteus vulgaris
3890,0.0,29,0,G,637,Arsenophonus
3891,0.0,29,29,S,634113,Candidatus Arsenophonus lipoptenae
3892,0.0,1247,190,F,1903412,Hafniaceae
3893,0.0,699,246,G,635,Edwardsiella
3894,0.0,179,179,S,93378,Edwardsiella hoshinae
3895,0.0,141,141,S,636,Edwardsiella tarda
3896,0.0,132,132,S,67780,Edwardsiella ictaluri
3897,0.0,1,0,S,1263550,Edwardsiella piscicida
3898,0.0,1,1,S1,1288122,Edwardsiella piscicida C07-087
3899,0.0,328,59,G,568,Hafnia
3900,0.0,240,240,S,569,Hafnia alvei
3901,0.0,29,29,S,1848580,Hafnia sp. CBA7124
3902,0.0,30,0,G,82982,Obesumbacterium
3903,0.0,30,30,S,82983,Obesumbacterium proteus
3904,0.0,323,0,F,1903416,Budviciaceae
3905,0.0,187,0,G,82980,Leminorella
3906,0.0,187,187,S,158841,Leminorella richardii
3907,0.0,136,0,G,82984,Pragia
3908,0.0,136,136,S,82985,Pragia fontium
3909,0.0,189,0,O1,451511,unclassified Enterobacterales
3910,0.0,171,0,G,702,Plesiomonas
3911,0.0,171,171,S,703,Plesiomonas shigelloides
3912,0.0,18,0,G,447792,Phytobacter
3913,0.0,18,18,S,1756993,Phytobacter sp. SCO41
3914,0.06,23338,36,O,72274,Pseudomonadales
3915,0.05,19986,150,F,135621,Pseudomonadaceae
3916,0.05,19300,5142,G,286,Pseudomonas
3917,0.01,2844,164,G1,136843,Pseudomonas fluorescens group
3918,0.0,1108,595,S,294,Pseudomonas fluorescens
3919,0.0,128,128,S1,216595,Pseudomonas fluorescens SBW25
3920,0.0,101,101,S1,1038922,Pseudomonas fluorescens Q2-87
3921,0.0,100,100,S1,746360,Pseudomonas fluorescens WH6
3922,0.0,81,81,S1,743713,Pseudomonas fluorescens R124
3923,0.0,45,45,S1,1038924,Pseudomonas fluorescens SS101
3924,0.0,44,44,S1,1221522,Pseudomonas fluorescens NCIMB 11764
3925,0.0,9,9,S1,1037911,Pseudomonas fluorescens A506
3926,0.0,5,5,S1,205922,Pseudomonas fluorescens Pf0-1
3927,0.0,268,268,S,76758,Pseudomonas orientalis
3928,0.0,170,147,S,380021,Pseudomonas protegens
3929,0.0,20,20,S1,1124983,Pseudomonas protegens CHA0
3930,0.0,3,3,S1,1420599,Pseudomonas protegens Cab57
3931,0.0,143,143,S,183795,Pseudomonas mediterranea
3932,0.0,137,100,S,75612,Pseudomonas mandelii
3933,0.0,37,37,S1,1147786,Pseudomonas mandelii JR-1
3934,0.0,128,55,S,47883,Pseudomonas synxantha
3935,0.0,73,73,S1,96901,Pseudomonas synxantha BG33R
3936,0.0,120,120,S,200450,Pseudomonas trivialis
3937,0.0,104,104,S,46679,Pseudomonas mucidolens
3938,0.0,103,62,S,200451,Pseudomonas poae
3939,0.0,41,41,S1,1282356,Pseudomonas poae RE*1-1-14
3940,0.0,94,94,S,47878,Pseudomonas azotoformans
3941,0.0,68,68,S,29442,Pseudomonas tolaasii
3942,0.0,65,65,S,651740,Pseudomonas cedrina
3943,0.0,56,56,S,47879,Pseudomonas corrugata
3944,0.0,48,48,S,129817,Pseudomonas brenneri
3945,0.0,27,27,S,169669,Pseudomonas extremorientalis
3946,0.0,27,27,S,76760,Pseudomonas rhodesiae
3947,0.0,9,9,S,75588,Pseudomonas libanensis
3948,0.0,5,5,S,76761,Pseudomonas veronii
3949,0.0,1251,90,G1,136845,Pseudomonas putida group
3950,0.0,853,708,S,303,Pseudomonas putida
3951,0.0,45,45,S1,1331671,Pseudomonas putida H8234
3952,0.0,36,36,S1,1215088,Pseudomonas putida HB3267
3953,0.0,28,28,S1,390235,Pseudomonas putida W619
3954,0.0,20,20,S1,1384061,Pseudomonas putida S13.1.2
3955,0.0,8,8,S1,351746,Pseudomonas putida F1
3956,0.0,7,7,S1,1211579,Pseudomonas putida NBRC 14164
3957,0.0,1,1,S1,1081940,Pseudomonas putida B6-2
3958,0.0,102,2,S,47880,Pseudomonas fulva
3959,0.0,100,100,S1,743720,Pseudomonas fulva 12-X
3960,0.0,82,82,S,47885,Pseudomonas oryzihabitans
3961,0.0,82,82,S,76759,Pseudomonas monteilii
3962,0.0,36,36,S,70775,Pseudomonas plecoglossicida
3963,0.0,6,2,S,78327,Pseudomonas mosselii
3964,0.0,4,4,S1,1388763,Pseudomonas mosselii SJ10
3965,0.0,1221,2,G1,136841,Pseudomonas aeruginosa group
3966,0.0,633,597,S,287,Pseudomonas aeruginosa
3967,0.0,35,35,S1,381754,Pseudomonas aeruginosa PA7
3968,0.0,1,1,S1,1093787,Pseudomonas aeruginosa DK2
3969,0.0,173,143,S,300,Pseudomonas mendocina
3970,0.0,19,19,S1,399739,Pseudomonas mendocina ymp
3971,0.0,10,10,S1,1001585,Pseudomonas mendocina NK-01
3972,0.0,1,1,S1,1225174,Pseudomonas mendocina S5.2
3973,0.0,171,171,S,53408,Pseudomonas citronellolis
3974,0.0,108,0,S,53412,Pseudomonas resinovorans
3975,0.0,108,108,S1,1245471,Pseudomonas resinovorans NBRC 106553
3976,0.0,95,95,S,43263,Pseudomonas alcaligenes
3977,0.0,39,0,G2,1232139,Pseudomonas oleovorans/pseudoalcaligenes group
3978,0.0,37,37,S,1149133,Pseudomonas furukawaii
3979,0.0,2,2,S,330,Pseudomonas pseudoalcaligenes
3980,0.0,1215,42,G1,136846,Pseudomonas stutzeri group
3981,0.0,900,0,G2,578833,Pseudomonas stutzeri subgroup
3982,0.0,900,620,S,316,Pseudomonas stutzeri
3983,0.0,92,92,S1,1123519,Pseudomonas stutzeri DSM 10701
3984,0.0,88,88,S1,644801,Pseudomonas stutzeri RCH2
3985,0.0,83,83,S1,1196835,Pseudomonas stutzeri CCUG 29243
3986,0.0,16,16,S1,996285,Pseudomonas stutzeri DSM 4166
3987,0.0,1,1,S1,379731,Pseudomonas stutzeri A1501
3988,0.0,166,166,S,271420,Pseudomonas xanthomarina
3989,0.0,107,0,S,74829,Pseudomonas balearica
3990,0.0,107,107,S1,1123016,Pseudomonas balearica DSM 6083
3991,0.0,1023,348,G1,136849,Pseudomonas syringae group
3992,0.0,279,0,G2,251695,Pseudomonas syringae group genomosp. 1
3993,0.0,279,79,S,317,Pseudomonas syringae
3994,0.0,80,56,S1,321,Pseudomonas syringae pv. syringae
3995,0.0,23,23,S2,1262350,Pseudomonas syringae pv. syringae SM
3996,0.0,1,1,S2,1260626,Pseudomonas syringae pv. syringae B64
3997,0.0,49,49,S1,1357279,Pseudomonas syringae CC1557
3998,0.0,41,0,S1,264449,Pseudomonas syringae group pathovars incertae sedis
3999,0.0,27,27,S2,103796,Pseudomonas syringae pv. actinidiae
4000,0.0,14,14,S2,264451,Pseudomonas syringae pv. cerasicola
4001,0.0,21,21,S1,663959,Pseudomonas syringae pv. avii
4002,0.0,7,7,S1,192087,Pseudomonas syringae pv. atrofaciens
4003,0.0,1,1,S1,199201,Pseudomonas syringae pv. lapsa
4004,0.0,1,1,S1,1332075,Pseudomonas syringae UMAF0158
4005,0.0,153,153,S,33069,Pseudomonas viridiflava
4006,0.0,78,0,S,36746,Pseudomonas cichorii
4007,0.0,78,78,S1,1441629,Pseudomonas cichorii JBC1
4008,0.0,71,0,S,251701,Pseudomonas syringae group genomosp. 3
4009,0.0,71,39,S1,323,Pseudomonas syringae pv. tomato
4010,0.0,32,32,S2,223283,Pseudomonas syringae pv. tomato str. DC3000
4011,0.0,56,36,G2,251698,Pseudomonas syringae group genomosp. 2
4012,0.0,12,0,S,29438,Pseudomonas savastanoi
4013,0.0,12,0,S1,319,Pseudomonas savastanoi pv. phaseolicola
4014,0.0,12,12,S2,264730,Pseudomonas savastanoi pv. phaseolicola 1448A
4015,0.0,8,0,S,47877,Pseudomonas amygdali
4016,0.0,8,8,S1,53707,Pseudomonas amygdali pv. lachrymans
4017,0.0,38,38,S,50340,Pseudomonas fuscovaginae
4018,0.0,708,0,G1,136842,Pseudomonas chlororaphis group
4019,0.0,402,365,S,587753,Pseudomonas chlororaphis
4020,0.0,21,21,S1,1513890,Pseudomonas chlororaphis subsp. piscium
4021,0.0,16,16,S1,86192,Pseudomonas chlororaphis subsp. aurantiaca
4022,0.0,240,240,S,296,Pseudomonas fragi
4023,0.0,66,66,S,47884,Pseudomonas taetrolens
4024,0.0,197,197,S,198620,Pseudomonas koreensis
4025,0.0,183,183,S,157782,Pseudomonas parafulva
4026,0.0,176,176,S,1294143,Pseudomonas sp. ATCC 13867
4027,0.0,176,176,S,1028989,Pseudomonas sp. StFLB209
4028,0.0,168,130,S,930166,Pseudomonas brassicacearum
4029,0.0,38,0,S1,86264,Pseudomonas brassicacearum subsp. brassicacearum
4030,0.0,38,38,S2,994484,Pseudomonas brassicacearum subsp. brassicacearum NFM421
4031,0.0,166,166,S,219572,Pseudomonas antarctica
4032,0.0,158,158,S,1853130,Pseudomonas silesiensis
4033,0.0,157,157,S,237610,Pseudomonas psychrotolerans
4034,0.0,156,156,S,163011,Pseudomonas lini
4035,0.0,155,155,S,487184,Pseudomonas xinjiangensis
4036,0.0,150,150,S,1981174,Pseudomonas sp. M30-35
4037,0.0,123,123,S,1930532,Pseudomonas sp. CC6-YY-74
4038,0.0,123,0,S,65741,Pseudomonas knackmussii
4039,0.0,123,123,S1,1301098,Pseudomonas knackmussii B13
4040,0.0,121,121,S,46677,Pseudomonas agarici
4041,0.0,116,116,S,364197,Pseudomonas pohangensis
4042,0.0,114,114,S,797277,Pseudomonas litoralis
4043,0.0,113,113,S,1881017,Pseudomonas sp. 7SR1
4044,0.0,111,111,S,472181,Pseudomonas sabulinigri
4045,0.0,109,109,S,2045200,Pseudomonas sp. s211(2017)
4046,0.0,108,108,S,1245526,Pseudomonas guangdongensis
4047,0.0,106,106,S,2054914,Pseudomonas sp. 02C 26
4048,0.0,105,105,S,2067572,Pseudomonas sp. NC02
4049,0.0,103,103,S,53407,Pseudomonas asplenii
4050,0.0,102,0,S,101564,Pseudomonas alcaliphila
4051,0.0,102,102,S1,741155,Pseudomonas alcaliphila JAB1
4052,0.0,100,0,S,312306,Pseudomonas entomophila
4053,0.0,100,100,S1,384676,Pseudomonas entomophila L48
4054,0.0,100,100,S,237609,Pseudomonas alkylphenolica
4055,0.0,96,96,S,1392877,Pseudomonas oryzae
4056,0.0,96,96,S,198618,Pseudomonas umsongensis
4057,0.0,93,93,S,1931241,Pseudomonas sp. S-6-2
4058,0.0,93,93,S,1434072,Pseudomonas salegens
4059,0.0,93,93,S,1283291,Pseudomonas sp. URMO17WK12:I11
4060,0.0,91,83,S,321662,Pseudomonas moraviensis
4061,0.0,8,8,S1,1395516,Pseudomonas moraviensis R28-S
4062,0.0,82,82,S,2213057,Pseudomonas sp. R2A2
4063,0.0,78,78,S,1499686,Pseudomonas saudiphocaensis
4064,0.0,75,75,S,1649877,Pseudomonas sp. CCOS 191
4065,0.0,73,73,S,1207075,Pseudomonas sp. UW4
4066,0.0,73,73,S,2083054,Pseudomonas sp. LG1D9
4067,0.0,70,70,S,216142,Pseudomonas rhizosphaerae
4068,0.0,69,69,S,191390,Pseudomonas palleroniana
4069,0.0,66,66,S,1659194,Pseudomonas sp. GR 6-02
4070,0.0,63,63,S,1788301,Pseudomonas versuta
4071,0.0,58,58,S,150396,Pseudomonas sp. MT-1
4072,0.0,58,58,S,1898684,Pseudomonas sp. LPH1
4073,0.0,55,55,S,157783,Pseudomonas cremoricolorata
4074,0.0,53,53,S,122355,Pseudomonas psychrophila
4075,0.0,52,52,S,2054919,Pseudomonas sp. S09G 359
4076,0.0,52,52,S,2018067,Pseudomonas sp. FDAARGOS_380
4077,0.0,51,51,S,515393,Pseudomonas yamanorum
4078,0.0,49,49,S,1636610,Pseudomonas sp. PONIH3
4079,0.0,49,49,S,95300,Pseudomonas vancouverensis
4080,0.0,48,48,S,359110,Pseudomonas extremaustralis
4081,0.0,47,47,S,1855380,Pseudomonas sp. Z003-0.4C(8344-21)
4082,0.0,44,44,S,1827300,Pseudomonas sp. MYb193
4083,0.0,44,44,S,143813,Pseudomonas sp. LAB-08
4084,0.0,43,43,S,2219057,Pseudomonas sp. LG1E9
4085,0.0,38,38,S,702115,Pseudomonas arsenicoxydans
4086,0.0,36,36,S,1274359,Pseudomonas sihuiensis
4087,0.0,35,35,S,395598,Pseudomonas reinekei
4088,0.0,33,33,S,1500687,Pseudomonas sp. St29
4089,0.0,33,33,S,1338689,Pseudomonas sp. JY-Q
4090,0.0,32,32,S,2049589,Pseudomonas sp. HLS-6
4091,0.0,30,30,S,1583341,Pseudomonas cerasi
4092,0.0,30,30,S,104087,Pseudomonas frederiksbergensis
4093,0.0,28,28,S,2054915,Pseudomonas sp. 09C 129
4094,0.0,26,26,S,86265,Pseudomonas thivervalensis
4095,0.0,25,25,S,2201356,Pseudomonas sp. 31-12
4096,0.0,23,23,S,2025658,Pseudomonas sp. NS1(2017)
4097,0.0,23,23,S,1259844,Pseudomonas sp. FGI182
4098,0.0,20,20,S,1856685,Pseudomonas sp. TCU-HL1
4099,0.0,15,15,S,253237,Pseudomonas sp. phDV1
4100,0.0,12,12,S,1500686,Pseudomonas sp. Os17
4101,0.0,9,9,S,1628086,Pseudomonas kribbensis
4102,0.0,8,8,S,1415630,Pseudomonas sp. TKP
4103,0.0,8,8,S,1148509,Pseudomonas prosekii
4104,0.0,8,8,S,2083055,Pseudomonas sp. LH1G9
4105,0.0,7,7,S,321846,Pseudomonas simiae
4106,0.0,3,3,S,1611770,Pseudomonas sp. MRSN12121
4107,0.0,1,1,S,69328,Pseudomonas sp. VLB120
4108,0.0,1,1,S,1534110,Pseudomonas sp. DR 5-09
4109,0.0,1,1,S,1761895,Pseudomonas sp. bs2935
4110,0.0,1,1,S,118613,Pseudomonas sp. B10
4111,0.0,455,0,F1,351,Azotobacter group
4112,0.0,455,4,G,352,Azotobacter
4113,0.0,292,211,S,353,Azotobacter chroococcum
4114,0.0,81,81,S1,1328314,Azotobacter chroococcum NCIMB 8003
4115,0.0,159,159,S,354,Azotobacter vinelandii
4116,0.0,81,0,G,1849530,Oblitimonas
4117,0.0,81,81,S,1697053,Oblitimonas alkaliphila
4118,0.01,3316,16,F,468,Moraxellaceae
4119,0.01,2174,272,G,469,Acinetobacter
4120,0.0,611,159,G1,909768,Acinetobacter calcoaceticus/baumannii complex
4121,0.0,176,176,S,106654,Acinetobacter nosocomialis
4122,0.0,130,130,S,470,Acinetobacter baumannii
4123,0.0,115,104,S,48296,Acinetobacter pittii
4124,0.0,11,11,S1,871585,Acinetobacter pittii PHEA-2
4125,0.0,19,19,S,1785128,Acinetobacter lactucae
4126,0.0,12,12,S,471,Acinetobacter calcoaceticus
4127,0.0,116,116,S,1789224,Acinetobacter larvae
4128,0.0,103,0,S,1148157,Acinetobacter oleivorans
4129,0.0,103,103,S1,436717,Acinetobacter oleivorans DR1
4130,0.0,92,92,S,40216,Acinetobacter radioresistens
4131,0.0,80,80,S,62977,Acinetobacter sp. ADP1
4132,0.0,68,68,S,40215,Acinetobacter junii
4133,0.0,66,66,S,1871111,Acinetobacter defluvii
4134,0.0,64,64,S,1324350,Acinetobacter equi
4135,0.0,62,62,S,2079596,Acinetobacter sp. SWBY1
4136,0.0,61,61,S,1407071,Acinetobacter sp. TGL-Y2
4137,0.0,58,58,S,2004644,Acinetobacter sp. WCHA45
4138,0.0,55,0,S,52133,Acinetobacter venetianus
4139,0.0,55,55,S1,1197884,Acinetobacter venetianus VE-C3
4140,0.0,54,54,S,1608473,Acinetobacter sp. NCu2D-2
4141,0.0,54,54,S,1646498,Acinetobacter sp. TTH0-4
4142,0.0,53,53,S,106648,Acinetobacter bereziniae
4143,0.0,46,46,S,1758189,Acinetobacter sp. ACNIH2
4144,0.0,45,45,S,29430,Acinetobacter haemolyticus
4145,0.0,44,44,S,487316,Acinetobacter soli
4146,0.0,43,43,S,1636603,Acinetobacter sp. ACNIH1
4147,0.0,38,38,S,108981,Acinetobacter schindleri
4148,0.0,38,38,S,1808001,Acinetobacter sp. LoGeW2-3
4149,0.0,29,29,S,28090,Acinetobacter lwoffii
4150,0.0,15,15,S,756892,Acinetobacter indicus
4151,0.0,7,1,S,40214,Acinetobacter johnsonii
4152,0.0,6,6,S1,1242245,Acinetobacter johnsonii XBB1
4153,0.0,622,195,G,497,Psychrobacter
4154,0.0,125,125,S,330922,Psychrobacter cryohalolentis
4155,0.0,65,65,S,2203895,Psychrobacter sp. YP14
4156,0.0,47,47,S,349106,Psychrobacter sp. PRwf-1
4157,0.0,43,43,S,1699623,Psychrobacter sp. P11G3
4158,0.0,39,39,S,1720344,Psychrobacter sp. AntiMn-1
4159,0.0,23,23,S,261164,Psychrobacter alimentarius
4160,0.0,23,23,S,1699624,Psychrobacter sp. P11G5
4161,0.0,15,0,S,334543,Psychrobacter arcticus
4162,0.0,15,15,S1,259536,Psychrobacter arcticus 273-4
4163,0.0,14,14,S,1699621,Psychrobacter sp. P11F6
4164,0.0,10,10,S,45610,Psychrobacter urativorans
4165,0.0,9,9,S,1028416,Psychrobacter sp. DAB_AL43B
4166,0.0,8,8,S,1699622,Psychrobacter sp. P2G3
4167,0.0,6,6,S,571800,Psychrobacter sp. G
4168,0.0,464,33,G,475,Moraxella
4169,0.0,227,227,S,34062,Moraxella osloensis
4170,0.0,103,101,S,480,Moraxella catarrhalis
4171,0.0,2,2,S1,1236608,Moraxella catarrhalis BBH18
4172,0.0,81,81,S,476,Moraxella bovis
4173,0.0,14,14,S,386891,Moraxella bovoculi
4174,0.0,6,6,S,29433,Moraxella ovis
4175,0.0,40,0,F1,54393,unclassified Moraxellaceae
4176,0.0,40,40,S,2283318,Moraxellaceae bacterium HYN0046
4177,0.02,8099,83,O,135614,Xanthomonadales
4178,0.02,6536,344,F,32033,Xanthomonadaceae
4179,0.01,2237,432,G,338,Xanthomonas
4180,0.0,393,192,S,339,Xanthomonas campestris
4181,0.0,151,115,S1,359385,Xanthomonas campestris pv. raphani
4182,0.0,36,36,S2,990315,Xanthomonas campestris pv. raphani 756C
4183,0.0,33,33,S1,340,Xanthomonas campestris pv. campestris
4184,0.0,17,17,S1,92826,Xanthomonas campestris pv. incanae
4185,0.0,221,26,S,456327,Xanthomonas euvesicatoria
4186,0.0,138,0,S1,359387,Xanthomonas euvesicatoria pv. alfalfae
