,8.62,3124538,3124538.1,U,0,unclassified
3224,0.0,80,80,S,90270,Xanthomonas gardneri
3225,0.0,12,0,S,29447,Xanthomonas albilineans
3226,0.0,12,12,S1,380358,Xanthomonas albilineans GPE PC73
3227,0.0,10,5,S,339,Xanthomonas campestris
3228,0.0,4,4,S1,340,Xanthomonas campestris pv. campestris
3229,0.0,1,1,S1,359385,Xanthomonas campestris pv. raphani
3230,0.0,8,7,S,343,Xanthomonas translucens
3231,0.0,1,1,S1,152263,Xanthomonas translucens pv. cerealis
3232,0.0,7,4,S,1985254,Xanthomonas phaseoli
3233,0.0,2,2,S1,317013,Xanthomonas phaseoli pv. phaseoli
3234,0.0,1,0,S1,92828,Xanthomonas phaseoli pv. dieffenbachiae
3235,0.0,1,1,S2,1437877,Xanthomonas phaseoli pv. dieffenbachiae LMG 695
3236,0.0,7,0,G1,643453,Xanthomonas citri group
3237,0.0,7,0,S,346,Xanthomonas citri
3238,0.0,4,4,S1,473426,Xanthomonas citri pv. vignicola
3239,0.0,2,2,S1,366649,Xanthomonas citri pv. fuscans
3240,0.0,1,1,S1,473423,Xanthomonas citri pv. phaseoli var. fuscans
3241,0.0,6,0,S,56454,Xanthomonas hortorum
3242,0.0,6,0,S1,487904,Xanthomonas hortorum pv. carotae
3243,0.0,6,6,S2,863365,Xanthomonas hortorum pv. carotae str. M081
3244,0.0,6,0,S,347,Xanthomonas oryzae
3245,0.0,5,5,S1,129394,Xanthomonas oryzae pv. oryzicola
3246,0.0,1,1,S1,64187,Xanthomonas oryzae pv. oryzae
3247,0.0,2,2,S,48664,Xanthomonas fragariae
3248,0.0,1,0,S,56450,Xanthomonas cassavae
3249,0.0,1,1,S1,1219375,Xanthomonas cassavae CFBP 4642
3250,0.0,107,0,G,68,Lysobacter
3251,0.0,67,67,S,2290922,Lysobacter sp. TY2-98
3252,0.0,15,15,S,69,Lysobacter enzymogenes
3253,0.0,14,14,S,435897,Lysobacter capsici
3254,0.0,4,4,S,262324,Lysobacter gummosus
3255,0.0,4,4,S,1605891,Lysobacter maris
3256,0.0,3,3,S,84531,Lysobacter antibioticus
3257,0.0,64,9,G,40323,Stenotrophomonas
3258,0.0,27,14,G1,995085,Stenotrophomonas maltophilia group
3259,0.0,11,9,S,40324,Stenotrophomonas maltophilia
3260,0.0,1,1,S1,391008,Stenotrophomonas maltophilia R551-3
3261,0.0,1,1,S1,1163399,Stenotrophomonas maltophilia D457
3262,0.0,1,1,S,2072405,Stenotrophomonas sp. ZAC14D2_NAIMI4_7
3263,0.0,1,1,S,2072413,Stenotrophomonas sp. SAU14A_NAIMI4_5
3264,0.0,14,14,S,1904944,Stenotrophomonas sp. LM091
3265,0.0,11,11,S,128780,Stenotrophomonas acidaminiphila
3266,0.0,3,3,S,216778,Stenotrophomonas rhizophila
3267,0.0,17,0,G,83618,Pseudoxanthomonas
3268,0.0,10,5,S,314722,Pseudoxanthomonas suwonensis
3269,0.0,5,5,S1,743721,Pseudoxanthomonas suwonensis 11-1
3270,0.0,7,0,S,415229,Pseudoxanthomonas spadix
3271,0.0,7,7,S1,1045855,Pseudoxanthomonas spadix BD-a59
3272,0.0,11,0,G,83614,Luteimonas
3273,0.0,6,6,S,2172536,Luteimonas sp. 83-4
3274,0.0,4,4,S,2006110,Luteimonas sp. 100111
3275,0.0,1,1,S,1896164,Luteimonas sp. JM171
3276,0.0,4,0,G,2370,Xylella
3277,0.0,3,3,S,2371,Xylella fastidiosa
3278,0.0,1,1,S,1444770,Xylella taiwanensis
3279,0.0,22,1,F,1775411,Rhodanobacteraceae
3280,0.0,6,0,G,75309,Rhodanobacter
3281,0.0,6,6,S,666685,Rhodanobacter denitrificans
3282,0.0,5,0,G,70411,Frateuria
3283,0.0,5,0,S,81475,Frateuria aurantia
3284,0.0,5,5,S1,767434,Frateuria aurantia DSM 6220
3285,0.0,5,0,G,231454,Dyella
3286,0.0,3,0,S,231455,Dyella japonica
3287,0.0,3,3,S1,1217721,Dyella japonica A8
3288,0.0,2,2,S,445710,Dyella thiooxydans
3289,0.0,2,0,G,242605,Luteibacter
3290,0.0,2,0,S,242606,Luteibacter rhizovicinus
3291,0.0,2,2,S1,1440763,Luteibacter rhizovicinus DSM 16549
3292,0.0,2,0,G,323413,Dokdonella
3293,0.0,2,0,S,323415,Dokdonella koreensis
3294,0.0,2,2,S1,1300342,Dokdonella koreensis DS-123
3295,0.0,1,0,G,2233801,Ahniella
3296,0.0,1,1,S,2021234,Ahniella affigens
3297,0.0,483,0,O,135619,Oceanospirillales
3298,0.0,217,0,F,28256,Halomonadaceae
3299,0.0,190,3,G,2745,Halomonas
3300,0.0,102,102,S,2014541,Halomonas sp. N3-2A
3301,0.0,46,46,S,1178482,Halomonas huangheensis
3302,0.0,11,11,S,1883416,Halomonas sp. 1513
3303,0.0,10,10,S,1897729,Halomonas aestuarii
3304,0.0,6,6,S,1504981,Halomonas sp. KO116
3305,0.0,4,4,S,507626,Halomonas chromatireducens
3306,0.0,2,0,S,2746,Halomonas elongata
3307,0.0,2,2,S1,768066,Halomonas elongata DSM 2581
3308,0.0,2,2,S,475662,Halomonas beimenensis
3309,0.0,2,2,S,1118153,Halomonas sp. GFAJ-1
3310,0.0,1,1,S,115561,Halomonas hydrothermalis
3311,0.0,1,1,S,1666906,Halomonas sp. HL-93
3312,0.0,12,0,G,504090,Kushneria
3313,0.0,10,10,S,157779,Kushneria marisflavi
3314,0.0,2,2,S,698828,Kushneria konosiri
3315,0.0,5,0,G,42054,Chromohalobacter
3316,0.0,5,0,S,158080,Chromohalobacter salexigens
3317,0.0,5,5,S1,290398,Chromohalobacter salexigens DSM 3043
3318,0.0,5,0,G,376488,Halotalea
3319,0.0,5,5,S,376489,Halotalea alkalilenta
3320,0.0,4,0,G,404432,Salinicola
3321,0.0,4,4,S,1771309,Salinicola tamaricis
3322,0.0,1,0,F1,114403,Zymobacter group
3323,0.0,1,0,G,114185,Candidatus Carsonella
3324,0.0,1,0,S,114186,Candidatus Carsonella ruddii
3325,0.0,1,1,S1,1202539,Candidatus Carsonella ruddii HT isolate Thao2000
3326,0.0,150,0,F,224372,Alcanivoracaceae
3327,0.0,126,0,G,2025617,Ketobacter
3328,0.0,126,126,S,1917421,Ketobacter alkanivorans
3329,0.0,24,4,G,59753,Alcanivorax
3330,0.0,14,0,S,1306787,Alcanivorax pacificus
3331,0.0,14,14,S1,391936,Alcanivorax pacificus W11-5
3332,0.0,4,0,S,285091,Alcanivorax dieselolei
3333,0.0,4,4,S1,930169,Alcanivorax dieselolei B5
3334,0.0,1,1,S,1094342,Alcanivorax xenomutans
3335,0.0,1,1,S,2014542,Alcanivorax sp. N3-2A
3336,0.0,77,0,F,135620,Oceanospirillaceae
3337,0.0,46,0,G,28253,Marinomonas
3338,0.0,45,45,S,400668,Marinomonas sp. MWYL1
3339,0.0,1,0,S,936476,Marinomonas posidonica
3340,0.0,1,1,S1,491952,Marinomonas posidonica IVIA-Po-181
3341,0.0,26,0,G,48075,Marinobacterium
3342,0.0,26,26,S,1821621,Marinobacterium aestuarii
3343,0.0,5,0,G,187492,Thalassolituus
3344,0.0,5,5,S,187493,Thalassolituus oleivorans
3345,0.0,17,0,F,224379,Hahellaceae
3346,0.0,17,0,G,158481,Hahella
3347,0.0,17,0,S,158327,Hahella chejuensis
3348,0.0,17,17,S1,349521,Hahella chejuensis KCTC 2396
3349,0.0,17,0,F,255527,Saccharospirillaceae
3350,0.0,17,0,G,1445504,Gynuella
3351,0.0,17,0,S,1445505,Gynuella sunshinyii
3352,0.0,17,17,S1,1445510,Gynuella sunshinyii YC6258
3353,0.0,3,0,F,191033,Oleiphilaceae
3354,0.0,3,0,G,141450,Oleiphilus
3355,0.0,3,3,S,141451,Oleiphilus messinensis
3356,0.0,2,0,F,2066474,Endozoicomonadaceae
3357,0.0,2,0,G,305899,Endozoicomonas
3358,0.0,2,0,S,1027273,Endozoicomonas montiporae
3359,0.0,2,2,S1,570277,Endozoicomonas montiporae CL-33
3360,0.0,345,0,O,135624,Aeromonadales
3361,0.0,345,0,F,84642,Aeromonadaceae
3362,0.0,277,64,G,642,Aeromonas
3363,0.0,86,86,S,1636609,Aeromonas sp. ASNIH4
3364,0.0,54,54,S,1920107,Aeromonas sp. ASNIH7
3365,0.0,19,19,S,652,Aeromonas schubertii
3366,0.0,16,5,S,644,Aeromonas hydrophila
3367,0.0,7,7,S1,1354302,Aeromonas hydrophila 4AK4
3368,0.0,4,1,S1,196023,Aeromonas hydrophila subsp. hydrophila
3369,0.0,3,3,S2,380703,Aeromonas hydrophila subsp. hydrophila ATCC 7966
3370,0.0,15,15,S,654,Aeromonas veronii
3371,0.0,10,8,S,645,Aeromonas salmonicida
3372,0.0,2,0,S1,96473,Aeromonas salmonicida subsp. pectinolytica
3373,0.0,2,2,S2,1324960,Aeromonas salmonicida subsp. pectinolytica 34mel
3374,0.0,6,6,S,2033033,Aeromonas sp. CU5
3375,0.0,4,4,S,2033032,Aeromonas sp. CA23
3376,0.0,1,1,S,1636606,Aeromonas sp. ASNIH1
3377,0.0,1,0,S,651,Aeromonas media
3378,0.0,1,1,S1,1208104,Aeromonas media WS
3379,0.0,1,1,S,648,Aeromonas caviae
3380,0.0,47,0,G,347533,Zobellella
3381,0.0,47,47,S,347534,Zobellella denitrificans
3382,0.0,12,0,G,129577,Oceanimonas
3383,0.0,12,12,S,511062,Oceanimonas sp. GK1
3384,0.0,9,0,G,43947,Tolumonas
3385,0.0,9,0,S,43948,Tolumonas auensis
3386,0.0,9,9,S1,595494,Tolumonas auensis DSM 9187
3387,0.0,185,0,C1,118884,unclassified Gammaproteobacteria
3388,0.0,86,0,C2,198346,Candidatus Baumannia
3389,0.0,86,0,S,186490,Candidatus Baumannia cicadellinicola
3390,0.0,86,86,S1,374463,Baumannia cicadellinicola str. Hc (Homalodisca coagulata)
3391,0.0,65,0,G,655184,Candidatus Thioglobus
3392,0.0,65,65,S,1427364,Candidatus Thioglobus singularis
3393,0.0,25,0,C2,33811,unclassified Gammaproteobacteria (miscellaneous)
3394,0.0,12,12,S,1248727,endosymbiont of unidentified scaly snail isolate Monju
3395,0.0,10,10,S,2169539,Gammaproteobacteria bacterium DM2
3396,0.0,2,2,S,83406,gamma proteobacterium HdN1
3397,0.0,1,1,S,2070539,Gammaproteobacteria bacterium ESL0073
3398,0.0,5,0,G,349742,Sedimenticola
3399,0.0,5,5,S,1543721,Sedimenticola thiotaurini
3400,0.0,2,0,G,745410,Gallaecimonas
3401,0.0,2,2,S,2291597,Gallaecimonas sp. HK-28
3402,0.0,1,0,C2,32036,sulfur-oxidizing symbionts
3403,0.0,1,0,S,113267,Bathymodiolus septemdierum thioautotrophic gill symbiont
3404,0.0,1,1,S1,1303921,endosymbiont of Bathymodiolus septemdierum str. Myojin knoll
3405,0.0,1,0,G,1524249,Pseudohongiella
3406,0.0,1,1,S,1249552,Pseudohongiella spirulinae
3407,0.0,185,0,O,1706369,Cellvibrionales
3408,0.0,152,0,F,1706371,Cellvibrionaceae
3409,0.0,95,0,G,316625,Saccharophagus
3410,0.0,95,0,S,86304,Saccharophagus degradans
3411,0.0,95,95,S1,203122,Saccharophagus degradans 2-40
3412,0.0,51,0,G,10,Cellvibrio
3413,0.0,50,0,S,155077,Cellvibrio japonicus
3414,0.0,50,50,S1,498211,Cellvibrio japonicus Ueda107
3415,0.0,1,1,S,1945512,Cellvibrio sp. PSBB023
3416,0.0,4,0,G,447467,Simiduia
3417,0.0,4,0,S,447471,Simiduia agarivorans
3418,0.0,4,4,S1,1117647,Simiduia agarivorans SA1 = DSM 21679
3419,0.0,2,0,G,2036021,Agarilytica
3420,0.0,2,2,S,1737490,Agarilytica rhodophyticola
3421,0.0,19,0,F,1706372,Halieaceae
3422,0.0,14,0,G,1217416,Halioglobus
3423,0.0,13,13,S,930806,Halioglobus pacificus
3424,0.0,1,1,S,930805,Halioglobus japonicus
3425,0.0,5,0,G,393661,Congregibacter
3426,0.0,5,0,S,393662,Congregibacter litoralis
3427,0.0,5,5,S1,314285,Congregibacter litoralis KT71
3428,0.0,7,0,F,1706373,Microbulbiferaceae
3429,0.0,7,0,G,48073,Microbulbifer
3430,0.0,5,5,S,1769779,Microbulbifer aggregans
3431,0.0,2,2,S,252514,Microbulbifer thermotolerans
3432,0.0,7,0,F,1706375,Spongiibacteraceae
3433,0.0,7,0,G,1084558,Oceanicoccus
3434,0.0,7,7,S,716816,Oceanicoccus sagamiensis
3435,0.0,142,0,O,135613,Chromatiales
3436,0.0,84,8,F,72276,Ectothiorhodospiraceae
3437,0.0,26,0,G,106633,Thioalkalivibrio
3438,0.0,12,12,S,106634,Thioalkalivibrio versutus
3439,0.0,10,0,S,1033854,Thioalkalivibrio sulfidiphilus
3440,0.0,10,10,S1,396588,Thioalkalivibrio sulfidiphilus HL-EbGr7
3441,0.0,3,0,S,108010,Thioalkalivibrio paradoxus
3442,0.0,3,3,S1,713585,Thioalkalivibrio paradoxus ARh 1
3443,0.0,1,0,S,186931,Thioalkalivibrio nitratireducens
3444,0.0,1,1,S1,1255043,Thioalkalivibrio nitratireducens DSM 14787
3445,0.0,20,0,G,1051,Ectothiorhodospira
3446,0.0,20,20,S,1442136,Ectothiorhodospira sp. BSL-9
3447,0.0,15,0,G,1765964,Acidihalobacter
3448,0.0,8,8,S,1765967,Acidihalobacter ferrooxidans
3449,0.0,7,7,S,160660,Acidihalobacter prosperus
3450,0.0,12,0,G,133193,Alkalilimnicola
3451,0.0,12,0,S,351052,Alkalilimnicola ehrlichii
3452,0.0,12,12,S1,187272,Alkalilimnicola ehrlichii MLHE-1
3453,0.0,2,0,G,1335745,Spiribacter
3454,0.0,1,0,S,1335746,Spiribacter salinus
3455,0.0,1,1,S1,1260251,Spiribacter salinus M19-40
3456,0.0,1,1,S,1335757,Spiribacter curvatus
3457,0.0,1,0,G,85108,Halorhodospira
3458,0.0,1,0,S,1053,Halorhodospira halophila
3459,0.0,1,1,S1,349124,Halorhodospira halophila SL1
3460,0.0,46,0,F,1046,Chromatiaceae
3461,0.0,10,0,G,1227,Nitrosococcus
3462,0.0,5,0,S,1229,Nitrosococcus oceani
3463,0.0,5,5,S1,323261,Nitrosococcus oceani ATCC 19707
3464,0.0,5,0,S,473531,Nitrosococcus watsonii
3465,0.0,5,5,S1,105559,Nitrosococcus watsonii C-113
3466,0.0,10,0,F1,82569,unclassified Chromatiaceae
3467,0.0,10,10,S,1978339,Chromatiaceae bacterium 2141T.STBD.0c.01a
3468,0.0,8,0,G,53392,Thiodictyon
3469,0.0,8,8,S,1166950,Candidatus Thiodictyon syntrophicum
3470,0.0,7,0,G,85076,Marichromatium
3471,0.0,7,0,S,37487,Marichromatium purpuratum
3472,0.0,7,7,S1,765910,Marichromatium purpuratum 984
3473,0.0,6,0,G,156885,Thioflavicoccus
3474,0.0,6,0,S,80679,Thioflavicoccus mobilis
3475,0.0,6,6,S1,765912,Thioflavicoccus mobilis 8321
3476,0.0,3,0,G,13724,Thiocystis
3477,0.0,3,0,S,73141,Thiocystis violascens
3478,0.0,3,3,S1,765911,Thiocystis violascens DSM 198
3479,0.0,2,0,G,1980513,Candidatus Nitrosoglobus
3480,0.0,2,2,S,1630141,Candidatus Nitrosoglobus terrae
3481,0.0,5,0,F,255526,Halothiobacillaceae
3482,0.0,5,0,G,109262,Halothiobacillus
3483,0.0,4,4,S,1860122,Halothiobacillus sp. LS2
3484,0.0,1,0,S,927,Halothiobacillus neapolitanus
3485,0.0,1,1,S1,555778,Halothiobacillus neapolitanus c2
3486,0.0,3,0,F,449719,Granulosicoccaceae
3487,0.0,3,0,G,437504,Granulosicoccus
3488,0.0,3,0,S,437505,Granulosicoccus antarcticus
3489,0.0,3,3,S1,1192854,Granulosicoccus antarcticus IMCC3135
3490,0.0,3,0,F,1738654,Woeseiaceae
3491,0.0,3,0,G,1738655,Woeseia
3492,0.0,3,3,S,1548547,Woeseia oceani
3493,0.0,1,0,F,1676141,Wenzhouxiangellaceae
3494,0.0,1,0,G,1676142,Wenzhouxiangella
3495,0.0,1,1,S,1579979,Wenzhouxiangella marina
3496,0.0,105,0,O,72273,Thiotrichales
3497,0.0,59,0,F,135616,Piscirickettsiaceae
3498,0.0,54,0,G,28884,Hydrogenovibrio
3499,0.0,54,0,S,39765,Hydrogenovibrio crunogenus
3500,0.0,54,54,S1,317025,Hydrogenovibrio crunogenus XCL-2
3501,0.0,3,0,G,1237,Piscirickettsia
3502,0.0,3,3,S,1238,Piscirickettsia salmonis
3503,0.0,1,0,G,933,Thiomicrospira
3504,0.0,1,0,S,147268,Thiomicrospira cyclica
3505,0.0,1,1,S1,717773,Thiomicrospira cyclica ALM1
3506,0.0,1,0,G,40222,Methylophaga
3507,0.0,1,1,S,754477,Methylophaga frappieri
3508,0.0,39,0,F,34064,Francisellaceae
3509,0.0,39,35,G,262,Francisella
3510,0.0,1,1,S,263,Francisella tularensis
3511,0.0,1,0,S,954,Francisella persica
3512,0.0,1,1,S1,1086726,Francisella persica ATCC VR-331
3513,0.0,1,1,S,1542390,Francisella sp. CA97-1460
3514,0.0,1,1,S,2007306,Francisella sp. FDC440
3515,0.0,7,0,F,135617,Thiotrichaceae
3516,0.0,6,0,G,1021,Beggiatoa
3517,0.0,6,6,S,288004,Beggiatoa leptomitoformis
3518,0.0,1,0,G,40751,Thioploca
3519,0.0,1,1,S,40754,Thioploca ingrica
3520,0.0,91,0,O,135625,Pasteurellales
3521,0.0,91,0,F,712,Pasteurellaceae
3522,0.0,56,0,G,745,Pasteurella
3523,0.0,56,0,S,747,Pasteurella multocida
3524,0.0,45,45,S1,1304890,Pasteurella multocida OH1905
3525,0.0,11,4,S1,44283,Pasteurella multocida subsp. multocida
3526,0.0,7,7,S2,1304873,Pasteurella multocida subsp. multocida OH4807
3527,0.0,12,2,G,724,Haemophilus
3528,0.0,7,3,S,727,Haemophilus influenzae
3529,0.0,4,4,S1,866630,Haemophilus influenzae F3031
3530,0.0,2,2,S,726,Haemophilus haemolyticus
3531,0.0,1,1,S,249188,Haemophilus pittmaniae
3532,0.0,9,0,G,75984,Mannheimia
3533,0.0,5,5,S,75985,Mannheimia haemolytica
3534,0.0,3,3,S,1432056,Mannheimia sp. USDA-ARS-USMARC-1261
3535,0.0,1,0,S,85404,Mannheimia varigena
3536,0.0,1,1,S1,1433287,Mannheimia varigena USDA-ARS-USMARC-1296
3537,0.0,5,0,G,713,Actinobacillus
3538,0.0,3,0,S,67854,Actinobacillus succinogenes
3539,0.0,3,3,S1,339671,Actinobacillus succinogenes 130Z
3540,0.0,2,0,S,718,Actinobacillus equuli
3541,0.0,2,2,S1,202947,Actinobacillus equuli subsp. equuli
3542,0.0,3,0,G,214906,Histophilus
3543,0.0,3,0,S,731,Histophilus somni
3544,0.0,3,3,S1,205914,Histophilus somni 129PT
3545,0.0,3,0,G,416916,Aggregatibacter
3546,0.0,3,3,S,732,Aggregatibacter aphrophilus
3547,0.0,1,0,G,155493,Gallibacterium
3548,0.0,1,0,S,750,Gallibacterium anatis
3549,0.0,1,1,S1,1005058,Gallibacterium anatis UMN179
3550,0.0,1,0,G,476528,Bibersteinia
3551,0.0,1,1,S,47735,Bibersteinia trehalosi
3552,0.0,1,0,F1,1524964,unclassified Pasteurellaceae
3553,0.0,1,0,F2,67757,unclassified Pasteurellaceae (miscellaneous)
3554,0.0,1,1,S,1679001,Pasteurellaceae bacterium NI1060
3555,0.0,84,0,O,135618,Methylococcales
3556,0.0,84,0,F,403,Methylococcaceae
3557,0.0,74,49,G,416,Methylomonas
3558,0.0,16,0,S,421,Methylomonas methanica
3559,0.0,16,16,S1,857087,Methylomonas methanica MC09
3560,0.0,8,8,S,702114,Methylomonas koyamae
3561,0.0,1,1,S,1538553,Methylomonas denitrificans
3562,0.0,4,0,G,39773,Methylomicrobium
3563,0.0,4,0,S,271065,Methylomicrobium alcaliphilum
3564,0.0,4,4,S1,1091494,Methylomicrobium alcaliphilum 20Z
3565,0.0,4,0,G,762296,Methylovulum
3566,0.0,4,4,S,1704499,Methylovulum psychrotolerans
3567,0.0,2,0,G,413,Methylococcus
3568,0.0,2,0,S,414,Methylococcus capsulatus
3569,0.0,2,2,S1,243233,Methylococcus capsulatus str. Bath
3570,0.0,56,0,O,1692040,Acidiferrobacterales
3571,0.0,56,0,F,1692041,Acidiferrobacteraceae
3572,0.0,38,0,G,1744881,Sulfuricaulis
3573,0.0,38,38,S,1620215,Sulfuricaulis limicola
3574,0.0,18,0,G,1692042,Sulfurifustis
3575,0.0,18,18,S,1675686,Sulfurifustis variabilis
3576,0.0,24,0,O,118969,Legionellales
3577,0.0,18,0,F,444,Legionellaceae
3578,0.0,18,7,G,445,Legionella
3579,0.0,4,3,S,446,Legionella pneumophila
3580,0.0,1,1,S1,91891,Legionella pneumophila subsp. pneumophila
3581,0.0,4,4,S,452,Legionella spiritensis
3582,0.0,1,0,S,29423,Legionella oakridgensis
3583,0.0,1,1,S1,1268635,Legionella oakridgensis ATCC 33761 = DSM 21215
3584,0.0,1,1,S,45067,Legionella lansingensis
3585,0.0,1,1,S,66969,Legionella waltersii
3586,0.0,6,2,F,118968,Coxiellaceae
3587,0.0,4,0,G,776,Coxiella
3588,0.0,3,3,S,325775,Coxiella endosymbiont of Amblyomma americanum
3589,0.0,1,1,S,777,Coxiella burnetii
3590,0.0,8,0,O,1934945,Immundisolibacterales
3591,0.0,8,0,F,1934946,Immundisolibacteraceae
3592,0.0,8,0,G,1934947,Immundisolibacter
3593,0.0,8,8,S,1810504,Immundisolibacter cernigliae
3594,0.0,5,0,O,1240482,Orbales
3595,0.0,5,0,F,1240483,Orbaceae
3596,0.0,4,0,G,1193503,Gilliamella
3597,0.0,4,4,S,1196095,Gilliamella apicola
3598,0.0,1,0,G,1335631,Frischella
3599,0.0,1,1,S,1267021,Frischella perrara
3600,0.0,5,0,O,1775403,Nevskiales
3601,0.0,5,0,F,568386,Sinobacteraceae
3602,0.0,5,0,G,469322,Steroidobacter
3603,0.0,5,5,S,465721,Steroidobacter denitrificans
3604,0.0,1,0,O,742030,Salinisphaerales
3605,0.0,1,0,F,742031,Salinisphaeraceae
3606,0.0,1,0,G,180541,Salinisphaera
3607,0.0,1,1,S,2183911,Salinisphaera sp. LB1
3608,0.0,1,0,O,135615,Cardiobacteriales
3609,0.0,1,0,F,868,Cardiobacteriaceae
3610,0.0,1,0,G,869,Dichelobacter
3611,0.0,1,0,S,870,Dichelobacter nodosus
3612,0.0,1,1,S1,246195,Dichelobacter nodosus VCS1703A
3613,0.01,3119,118,C,28211,Alphaproteobacteria
3614,0.0,1275,47,O,356,Rhizobiales
3615,0.0,365,2,F,82115,Rhizobiaceae
3616,0.0,252,14,F1,227290,Rhizobium/Agrobacterium group
3617,0.0,157,41,G,379,Rhizobium
3618,0.0,31,19,S,384,Rhizobium leguminosarum
3619,0.0,10,0,S1,386,Rhizobium leguminosarum bv. trifolii
3620,0.0,5,5,S2,395492,Rhizobium leguminosarum bv. trifolii WSM2304
3621,0.0,5,5,S2,1033991,Rhizobium leguminosarum bv. trifolii CB782
3622,0.0,2,2,S1,387,Rhizobium leguminosarum bv. viciae
3623,0.0,16,16,S,1571470,Rhizobium sp. ACO-34A
3624,0.0,15,15,S,348824,Rhizobium favelukesii
3625,0.0,11,7,S,29449,Rhizobium etli
3626,0.0,3,3,S1,347834,Rhizobium etli CFN 42
3627,0.0,1,1,S1,538025,Rhizobium etli 8C-3
3628,0.0,11,11,S,1981173,Rhizobium sp. NXC14
3629,0.0,5,5,S,2048897,Rhizobium sp. NXC24
3630,0.0,5,5,S,56730,Rhizobium gallicum
3631,0.0,5,5,S,2020313,Rhizobium sp. TAL182
3632,0.0,4,4,S,2028343,Rhizobium sp. 11515TR
3633,0.0,3,3,S,2020312,Rhizobium sp. CIAT894
3634,0.0,3,3,S,1914541,Rhizobium sp. Y9
3635,0.0,2,2,S,424182,Rhizobium sp. IRBG74
3636,0.0,2,2,S,1301032,Rhizobium sp. IE4771
3637,0.0,1,0,S,396,Rhizobium phaseoli
3638,0.0,1,1,S1,526949,Rhizobium phaseoli Brasil 5
3639,0.0,1,1,S,1125847,Rhizobium sp. NT-26
3640,0.0,1,0,S,398,Rhizobium tropici
3641,0.0,1,1,S1,698761,Rhizobium tropici CIAT 899
3642,0.0,62,10,G,357,Agrobacterium
3643,0.0,28,0,G1,1183400,Agrobacterium tumefaciens complex
3644,0.0,24,20,S,358,Agrobacterium tumefaciens
3645,0.0,4,4,S1,311403,Agrobacterium radiobacter K84
3646,0.0,4,0,S,1176649,Agrobacterium fabrum
3647,0.0,4,4,S1,176299,Agrobacterium fabrum str. C58
3648,0.0,9,9,S,1842536,Agrobacterium sp. RAC06
3649,0.0,8,8,S,359,Agrobacterium rhizogenes
3650,0.0,6,0,S,373,Agrobacterium vitis
3651,0.0,6,6,S1,311402,Agrobacterium vitis S4
3652,0.0,1,1,S,861208,Agrobacterium sp. H13-3
3653,0.0,19,0,G,1525371,Neorhizobium
3654,0.0,19,0,S,399,Neorhizobium galegae
3655,0.0,10,0,S1,323655,Neorhizobium galegae bv. orientalis
3656,0.0,10,10,S2,1028800,Neorhizobium galegae bv. orientalis str. HAMBI 540
3657,0.0,9,0,S1,323656,Neorhizobium galegae bv. officinalis
3658,0.0,9,9,S2,1028801,Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141
3659,0.0,105,1,F1,227292,Sinorhizobium/Ensifer group
3660,0.0,91,17,G,28105,Sinorhizobium
3661,0.0,26,0,G1,663276,Sinorhizobium fredii group
3662,0.0,26,16,S,380,Sinorhizobium fredii
3663,0.0,6,6,S1,1128334,Sinorhizobium fredii CCBAU 83666
3664,0.0,3,3,S1,1128331,Sinorhizobium fredii CCBAU 45436
3665,0.0,1,1,S1,1185652,Sinorhizobium fredii USDA 257
3666,0.0,22,21,S,382,Sinorhizobium meliloti
3667,0.0,1,1,S1,693982,Sinorhizobium meliloti AK83
3668,0.0,13,0,S,110321,Sinorhizobium medicae
3669,0.0,13,13,S1,366394,Sinorhizobium medicae WSM419
3670,0.0,12,12,S,1842534,Sinorhizobium sp. RAC02
3671,0.0,1,1,S,194963,Sinorhizobium americanum
3672,0.0,13,0,G,106591,Ensifer
3673,0.0,8,2,S,106592,Ensifer adhaerens
3674,0.0,6,6,S1,1416753,Ensifer adhaerens OV14
3675,0.0,5,0,S,716925,Ensifer sojae
3676,0.0,5,5,S1,716928,Ensifer sojae CCBAU 05684
3677,0.0,6,0,G,323620,Shinella
3678,0.0,6,6,S,879274,Shinella sp. HZN7
3679,0.0,342,29,F,41294,Bradyrhizobiaceae
3680,0.0,229,110,G,374,Bradyrhizobium
3681,0.0,33,33,S,1404367,Bradyrhizobium sp. 3 85S1MB
3682,0.0,25,25,S,1437360,Bradyrhizobium erythrophlei
3683,0.0,12,12,S,2057741,Bradyrhizobium sp. SK17
3684,0.0,10,0,S,44255,Bradyrhizobium oligotrophicum
3685,0.0,10,10,S1,1245469,Bradyrhizobium oligotrophicum S58
3686,0.0,8,8,S,1274631,Bradyrhizobium icense
3687,0.0,6,6,S,115808,Bradyrhizobium sp. ORS 285
3688,0.0,5,5,S,335659,Bradyrhizobium sp. S23321
3689,0.0,5,5,S,1223566,Bradyrhizobium sp. CCGE-LA001
3690,0.0,4,4,S,288000,Bradyrhizobium sp. BTAi1
3691,0.0,4,4,S,1839752,Bradyrhizobium sp. G22
3692,0.0,2,2,S,114615,Bradyrhizobium sp. ORS 278
3693,0.0,2,2,S,722472,Bradyrhizobium lablabi
3694,0.0,1,1,S,376,Bradyrhizobium sp.
3695,0.0,1,1,S,1404768,Bradyrhizobium sp. 2 39S1MB
3696,0.0,1,1,S,375,Bradyrhizobium japonicum
