,55.34,24259686,24259686.1,U,0,unclassified
3967,0.0,3,3,S1,1420599,Pseudomonas protegens Cab57
3968,0.0,196,196,S,183795,Pseudomonas mediterranea
3969,0.0,181,181,S,46679,Pseudomonas mucidolens
3970,0.0,163,163,S,200450,Pseudomonas trivialis
3971,0.0,145,145,S,47878,Pseudomonas azotoformans
3972,0.0,135,43,S,47883,Pseudomonas synxantha
3973,0.0,92,92,S1,96901,Pseudomonas synxantha BG33R
3974,0.0,134,81,S,200451,Pseudomonas poae
3975,0.0,53,53,S1,1282356,Pseudomonas poae RE*1-1-14
3976,0.0,119,96,S,75612,Pseudomonas mandelii
3977,0.0,23,23,S1,1147786,Pseudomonas mandelii JR-1
3978,0.0,108,108,S,29442,Pseudomonas tolaasii
3979,0.0,89,89,S,47879,Pseudomonas corrugata
3980,0.0,73,73,S,651740,Pseudomonas cedrina
3981,0.0,46,46,S,129817,Pseudomonas brenneri
3982,0.0,41,41,S,76760,Pseudomonas rhodesiae
3983,0.0,38,38,S,169669,Pseudomonas extremorientalis
3984,0.0,22,22,S,76761,Pseudomonas veronii
3985,0.0,15,15,S,75588,Pseudomonas libanensis
3986,0.0,1879,152,G1,136845,Pseudomonas putida group
3987,0.0,1251,1115,S,303,Pseudomonas putida
3988,0.0,53,53,S1,1331671,Pseudomonas putida H8234
3989,0.0,37,37,S1,1215088,Pseudomonas putida HB3267
3990,0.0,19,19,S1,351746,Pseudomonas putida F1
3991,0.0,12,12,S1,390235,Pseudomonas putida W619
3992,0.0,7,7,S1,1211579,Pseudomonas putida NBRC 14164
3993,0.0,5,5,S1,1384061,Pseudomonas putida S13.1.2
3994,0.0,2,2,S1,1081940,Pseudomonas putida B6-2
3995,0.0,1,1,S1,1193499,Pseudomonas putida SJTE-1
3996,0.0,151,0,S,47880,Pseudomonas fulva
3997,0.0,151,151,S1,743720,Pseudomonas fulva 12-X
3998,0.0,132,132,S,76759,Pseudomonas monteilii
3999,0.0,110,110,S,47885,Pseudomonas oryzihabitans
4000,0.0,59,59,S,70775,Pseudomonas plecoglossicida
4001,0.0,24,9,S,78327,Pseudomonas mosselii
4002,0.0,15,15,S1,1388763,Pseudomonas mosselii SJ10
4003,0.0,1680,18,G1,136841,Pseudomonas aeruginosa group
4004,0.0,867,828,S,287,Pseudomonas aeruginosa
4005,0.0,37,37,S1,381754,Pseudomonas aeruginosa PA7
4006,0.0,1,1,S1,1340851,Pseudomonas aeruginosa RP73
4007,0.0,1,1,S1,1009714,Pseudomonas aeruginosa PAK
4008,0.0,243,187,S,300,Pseudomonas mendocina
4009,0.0,34,34,S1,399739,Pseudomonas mendocina ymp
4010,0.0,17,17,S1,1001585,Pseudomonas mendocina NK-01
4011,0.0,5,5,S1,1225174,Pseudomonas mendocina S5.2
4012,0.0,233,233,S,53408,Pseudomonas citronellolis
4013,0.0,127,0,S,53412,Pseudomonas resinovorans
4014,0.0,127,127,S1,1245471,Pseudomonas resinovorans NBRC 106553
4015,0.0,123,123,S,43263,Pseudomonas alcaligenes
4016,0.0,69,0,G2,1232139,Pseudomonas oleovorans/pseudoalcaligenes group
4017,0.0,51,51,S,1149133,Pseudomonas furukawaii
4018,0.0,18,18,S,330,Pseudomonas pseudoalcaligenes
4019,0.0,1638,59,G1,136846,Pseudomonas stutzeri group
4020,0.0,1217,0,G2,578833,Pseudomonas stutzeri subgroup
4021,0.0,1217,811,S,316,Pseudomonas stutzeri
4022,0.0,152,152,S1,1196835,Pseudomonas stutzeri CCUG 29243
4023,0.0,138,138,S1,1123519,Pseudomonas stutzeri DSM 10701
4024,0.0,87,87,S1,644801,Pseudomonas stutzeri RCH2
4025,0.0,23,23,S1,996285,Pseudomonas stutzeri DSM 4166
4026,0.0,6,6,S1,379731,Pseudomonas stutzeri A1501
4027,0.0,215,215,S,271420,Pseudomonas xanthomarina
4028,0.0,147,0,S,74829,Pseudomonas balearica
4029,0.0,147,147,S1,1123016,Pseudomonas balearica DSM 6083
4030,0.0,1255,392,G1,136849,Pseudomonas syringae group
4031,0.0,346,0,G2,251695,Pseudomonas syringae group genomosp. 1
4032,0.0,346,136,S,317,Pseudomonas syringae
4033,0.0,89,70,S1,321,Pseudomonas syringae pv. syringae
4034,0.0,19,19,S2,1262350,Pseudomonas syringae pv. syringae SM
4035,0.0,66,66,S1,1357279,Pseudomonas syringae CC1557
4036,0.0,30,0,S1,264449,Pseudomonas syringae group pathovars incertae sedis
4037,0.0,23,23,S2,264451,Pseudomonas syringae pv. cerasicola
4038,0.0,7,7,S2,103796,Pseudomonas syringae pv. actinidiae
4039,0.0,21,21,S1,663959,Pseudomonas syringae pv. avii
4040,0.0,2,2,S1,192087,Pseudomonas syringae pv. atrofaciens
4041,0.0,2,2,S1,1332075,Pseudomonas syringae UMAF0158
4042,0.0,199,199,S,33069,Pseudomonas viridiflava
4043,0.0,101,0,S,36746,Pseudomonas cichorii
4044,0.0,101,101,S1,1441629,Pseudomonas cichorii JBC1
4045,0.0,89,0,S,251701,Pseudomonas syringae group genomosp. 3
4046,0.0,89,47,S1,323,Pseudomonas syringae pv. tomato
4047,0.0,42,42,S2,223283,Pseudomonas syringae pv. tomato str. DC3000
4048,0.0,74,74,S,50340,Pseudomonas fuscovaginae
4049,0.0,54,26,G2,251698,Pseudomonas syringae group genomosp. 2
4050,0.0,25,0,S,29438,Pseudomonas savastanoi
4051,0.0,25,0,S1,319,Pseudomonas savastanoi pv. phaseolicola
4052,0.0,25,25,S2,264730,Pseudomonas savastanoi pv. phaseolicola 1448A
4053,0.0,3,0,S,47877,Pseudomonas amygdali
4054,0.0,3,3,S1,53707,Pseudomonas amygdali pv. lachrymans
4055,0.0,898,0,G1,136842,Pseudomonas chlororaphis group
4056,0.0,534,502,S,587753,Pseudomonas chlororaphis
4057,0.0,27,27,S1,1513890,Pseudomonas chlororaphis subsp. piscium
4058,0.0,5,5,S1,86192,Pseudomonas chlororaphis subsp. aurantiaca
4059,0.0,280,280,S,296,Pseudomonas fragi
4060,0.0,84,84,S,47884,Pseudomonas taetrolens
4061,0.0,269,232,S,930166,Pseudomonas brassicacearum
4062,0.0,37,0,S1,86264,Pseudomonas brassicacearum subsp. brassicacearum
4063,0.0,37,37,S2,994484,Pseudomonas brassicacearum subsp. brassicacearum NFM421
4064,0.0,257,257,S,1294143,Pseudomonas sp. ATCC 13867
4065,0.0,243,243,S,487184,Pseudomonas xinjiangensis
4066,0.0,242,242,S,157782,Pseudomonas parafulva
4067,0.0,205,205,S,237610,Pseudomonas psychrotolerans
4068,0.0,205,205,S,198620,Pseudomonas koreensis
4069,0.0,203,203,S,219572,Pseudomonas antarctica
4070,0.0,202,202,S,797277,Pseudomonas litoralis
4071,0.0,197,197,S,1028989,Pseudomonas sp. StFLB209
4072,0.0,197,197,S,163011,Pseudomonas lini
4073,0.0,197,197,S,1853130,Pseudomonas silesiensis
4074,0.0,183,183,S,472181,Pseudomonas sabulinigri
4075,0.0,176,0,S,65741,Pseudomonas knackmussii
4076,0.0,176,176,S1,1301098,Pseudomonas knackmussii B13
4077,0.0,167,167,S,1930532,Pseudomonas sp. CC6-YY-74
4078,0.0,154,154,S,1245526,Pseudomonas guangdongensis
4079,0.0,153,153,S,1981174,Pseudomonas sp. M30-35
4080,0.0,150,150,S,2067572,Pseudomonas sp. NC02
4081,0.0,144,0,S,312306,Pseudomonas entomophila
4082,0.0,144,144,S1,384676,Pseudomonas entomophila L48
4083,0.0,144,144,S,2054914,Pseudomonas sp. 02C 26
4084,0.0,138,138,S,1881017,Pseudomonas sp. 7SR1
4085,0.0,135,135,S,1392877,Pseudomonas oryzae
4086,0.0,134,134,S,364197,Pseudomonas pohangensis
4087,0.0,131,131,S,198618,Pseudomonas umsongensis
4088,0.0,130,130,S,2045200,Pseudomonas sp. s211(2017)
4089,0.0,130,130,S,237609,Pseudomonas alkylphenolica
4090,0.0,126,126,S,216142,Pseudomonas rhizosphaerae
4091,0.0,119,119,S,1283291,Pseudomonas sp. URMO17WK12:I11
4092,0.0,117,117,S,1931241,Pseudomonas sp. S-6-2
4093,0.0,115,115,S,1434072,Pseudomonas salegens
4094,0.0,115,115,S,2213057,Pseudomonas sp. R2A2
4095,0.0,112,112,S,46677,Pseudomonas agarici
4096,0.0,112,112,S,1207075,Pseudomonas sp. UW4
4097,0.0,108,108,S,53407,Pseudomonas asplenii
4098,0.0,108,108,S,1788301,Pseudomonas versuta
4099,0.0,107,107,S,1649877,Pseudomonas sp. CCOS 191
4100,0.0,97,97,S,359110,Pseudomonas extremaustralis
4101,0.0,90,90,S,1499686,Pseudomonas saudiphocaensis
4102,0.0,90,80,S,321662,Pseudomonas moraviensis
4103,0.0,10,10,S1,1395516,Pseudomonas moraviensis R28-S
4104,0.0,85,0,S,101564,Pseudomonas alcaliphila
4105,0.0,85,85,S1,741155,Pseudomonas alcaliphila JAB1
4106,0.0,85,85,S,1898684,Pseudomonas sp. LPH1
4107,0.0,84,84,S,515393,Pseudomonas yamanorum
4108,0.0,81,81,S,1659194,Pseudomonas sp. GR 6-02
4109,0.0,78,78,S,2054919,Pseudomonas sp. S09G 359
4110,0.0,77,77,S,2083054,Pseudomonas sp. LG1D9
4111,0.0,76,76,S,1274359,Pseudomonas sihuiensis
4112,0.0,72,72,S,1338689,Pseudomonas sp. JY-Q
4113,0.0,71,71,S,122355,Pseudomonas psychrophila
4114,0.0,67,67,S,2219057,Pseudomonas sp. LG1E9
4115,0.0,67,67,S,157783,Pseudomonas cremoricolorata
4116,0.0,64,64,S,150396,Pseudomonas sp. MT-1
4117,0.0,64,64,S,2018067,Pseudomonas sp. FDAARGOS_380
4118,0.0,64,64,S,1636610,Pseudomonas sp. PONIH3
4119,0.0,63,63,S,1259844,Pseudomonas sp. FGI182
4120,0.0,59,59,S,191390,Pseudomonas palleroniana
4121,0.0,47,47,S,1856685,Pseudomonas sp. TCU-HL1
4122,0.0,47,47,S,95300,Pseudomonas vancouverensis
4123,0.0,45,45,S,143813,Pseudomonas sp. LAB-08
4124,0.0,45,45,S,104087,Pseudomonas frederiksbergensis
4125,0.0,45,45,S,395598,Pseudomonas reinekei
4126,0.0,45,45,S,1500687,Pseudomonas sp. St29
4127,0.0,42,42,S,2049589,Pseudomonas sp. HLS-6
4128,0.0,41,41,S,702115,Pseudomonas arsenicoxydans
4129,0.0,37,37,S,1827300,Pseudomonas sp. MYb193
4130,0.0,37,37,S,253237,Pseudomonas sp. phDV1
4131,0.0,35,35,S,1855380,Pseudomonas sp. Z003-0.4C(8344-21)
4132,0.0,34,34,S,1583341,Pseudomonas cerasi
4133,0.0,27,27,S,1628086,Pseudomonas kribbensis
4134,0.0,26,26,S,86265,Pseudomonas thivervalensis
4135,0.0,23,23,S,2025658,Pseudomonas sp. NS1(2017)
4136,0.0,15,15,S,2201356,Pseudomonas sp. 31-12
4137,0.0,9,9,S,1611770,Pseudomonas sp. MRSN12121
4138,0.0,6,6,S,321846,Pseudomonas simiae
4139,0.0,6,6,S,1421430,Pseudomonas granadensis
4140,0.0,5,5,S,1148509,Pseudomonas prosekii
4141,0.0,4,4,S,1415630,Pseudomonas sp. TKP
4142,0.0,3,3,S,118613,Pseudomonas sp. B10
4143,0.0,3,3,S,2054915,Pseudomonas sp. 09C 129
4144,0.0,3,3,S,1855331,Pseudomonas sp. A214
4145,0.0,1,1,S,2083051,Pseudomonas sp. SWI6
4146,0.0,1,1,S,1534110,Pseudomonas sp. DR 5-09
4147,0.0,537,0,F1,351,Azotobacter group
4148,0.0,537,2,G,352,Azotobacter
4149,0.0,351,273,S,353,Azotobacter chroococcum
4150,0.0,78,78,S1,1328314,Azotobacter chroococcum NCIMB 8003
4151,0.0,184,184,S,354,Azotobacter vinelandii
4152,0.0,73,0,G,1849530,Oblitimonas
4153,0.0,73,73,S,1697053,Oblitimonas alkaliphila
4154,0.01,4045,18,F,468,Moraxellaceae
4155,0.01,2602,320,G,469,Acinetobacter
4156,0.0,675,190,G1,909768,Acinetobacter calcoaceticus/baumannii complex
4157,0.0,170,145,S,48296,Acinetobacter pittii
4158,0.0,25,25,S1,871585,Acinetobacter pittii PHEA-2
4159,0.0,136,136,S,106654,Acinetobacter nosocomialis
4160,0.0,128,128,S,470,Acinetobacter baumannii
4161,0.0,29,29,S,1785128,Acinetobacter lactucae
4162,0.0,22,22,S,471,Acinetobacter calcoaceticus
4163,0.0,143,143,S,62977,Acinetobacter sp. ADP1
4164,0.0,125,125,S,1789224,Acinetobacter larvae
4165,0.0,111,111,S,2004644,Acinetobacter sp. WCHA45
4166,0.0,107,107,S,40215,Acinetobacter junii
4167,0.0,104,104,S,1407071,Acinetobacter sp. TGL-Y2
4168,0.0,100,0,S,1148157,Acinetobacter oleivorans
4169,0.0,100,100,S1,436717,Acinetobacter oleivorans DR1
4170,0.0,72,72,S,40216,Acinetobacter radioresistens
4171,0.0,71,71,S,1324350,Acinetobacter equi
4172,0.0,69,69,S,2079596,Acinetobacter sp. SWBY1
4173,0.0,68,68,S,1636603,Acinetobacter sp. ACNIH1
4174,0.0,68,68,S,1808001,Acinetobacter sp. LoGeW2-3
4175,0.0,65,65,S,1871111,Acinetobacter defluvii
4176,0.0,64,64,S,108981,Acinetobacter schindleri
4177,0.0,63,63,S,1758189,Acinetobacter sp. ACNIH2
4178,0.0,61,61,S,1608473,Acinetobacter sp. NCu2D-2
4179,0.0,60,60,S,1646498,Acinetobacter sp. TTH0-4
4180,0.0,60,60,S,29430,Acinetobacter haemolyticus
4181,0.0,55,55,S,106648,Acinetobacter bereziniae
4182,0.0,50,50,S,487316,Acinetobacter soli
4183,0.0,50,0,S,52133,Acinetobacter venetianus
4184,0.0,50,50,S1,1197884,Acinetobacter venetianus VE-C3
4185,0.0,23,23,S,28090,Acinetobacter lwoffii
4186,0.0,13,13,S,756892,Acinetobacter indicus
4187,0.0,5,2,S,40214,Acinetobacter johnsonii
4188,0.0,3,3,S1,1242245,Acinetobacter johnsonii XBB1
4189,0.0,766,238,G,497,Psychrobacter
4190,0.0,195,195,S,330922,Psychrobacter cryohalolentis
4191,0.0,96,96,S,2203895,Psychrobacter sp. YP14
4192,0.0,47,47,S,1699623,Psychrobacter sp. P11G3
4193,0.0,46,46,S,349106,Psychrobacter sp. PRwf-1
4194,0.0,39,39,S,1720344,Psychrobacter sp. AntiMn-1
4195,0.0,24,24,S,1699624,Psychrobacter sp. P11G5
4196,0.0,22,22,S,1699621,Psychrobacter sp. P11F6
4197,0.0,18,18,S,261164,Psychrobacter alimentarius
4198,0.0,14,0,S,334543,Psychrobacter arcticus
4199,0.0,14,14,S1,259536,Psychrobacter arcticus 273-4
4200,0.0,11,11,S,45610,Psychrobacter urativorans
4201,0.0,6,6,S,1699622,Psychrobacter sp. P2G3
4202,0.0,5,5,S,571800,Psychrobacter sp. G
4203,0.0,5,5,S,1028416,Psychrobacter sp. DAB_AL43B
4204,0.0,603,40,G,475,Moraxella
4205,0.0,231,231,S,34062,Moraxella osloensis
4206,0.0,166,166,S,480,Moraxella catarrhalis
4207,0.0,128,128,S,476,Moraxella bovis
4208,0.0,33,33,S,386891,Moraxella bovoculi
4209,0.0,5,5,S,29433,Moraxella ovis
4210,0.0,56,0,F1,54393,unclassified Moraxellaceae
4211,0.0,56,56,S,2283318,Moraxellaceae bacterium HYN0046
4212,0.03,11606,123,O,135614,Xanthomonadales
4213,0.02,9306,442,F,32033,Xanthomonadaceae
4214,0.01,3454,622,G,338,Xanthomonas
4215,0.0,863,30,S,456327,Xanthomonas euvesicatoria
4216,0.0,788,0,S1,359387,Xanthomonas euvesicatoria pv. alfalfae
4217,0.0,788,788,S2,1365647,Xanthomonas euvesicatoria pv. alfalfae CFBP 3836
4218,0.0,44,0,S1,189396,Xanthomonas euvesicatoria pv. citrumelonis
4219,0.0,44,44,S2,981368,Xanthomonas axonopodis pv. citrumelo F1
4220,0.0,1,0,S1,207721,Xanthomonas euvesicatoria pv. allii
4221,0.0,1,1,S2,1437449,Xanthomonas euvesicatoria pv. allii CFBP 6369
4222,0.0,451,271,S,339,Xanthomonas campestris
4223,0.0,115,81,S1,359385,Xanthomonas campestris pv. raphani
4224,0.0,34,34,S2,990315,Xanthomonas campestris pv. raphani 756C
4225,0.0,46,46,S1,340,Xanthomonas campestris pv. campestris
4226,0.0,19,19,S1,92826,Xanthomonas campestris pv. incanae
4227,0.0,207,81,S,1985254,Xanthomonas phaseoli
4228,0.0,69,0,S1,92828,Xanthomonas phaseoli pv. dieffenbachiae
4229,0.0,69,69,S2,1437877,Xanthomonas phaseoli pv. dieffenbachiae LMG 695
4230,0.0,57,57,S1,317013,Xanthomonas phaseoli pv. phaseoli
4231,0.0,191,143,S,343,Xanthomonas translucens
4232,0.0,22,22,S1,487909,Xanthomonas translucens pv. undulosa
4233,0.0,14,14,S1,152263,Xanthomonas translucens pv. cerealis
4234,0.0,12,0,S1,134875,Xanthomonas translucens pv. translucens
4235,0.0,12,12,S2,1261556,Xanthomonas translucens pv. translucens DSM 18974
4236,0.0,166,0,G1,643453,Xanthomonas citri group
4237,0.0,166,119,S,346,Xanthomonas citri
4238,0.0,40,40,S1,473426,Xanthomonas citri pv. vignicola
4239,0.0,5,5,S1,366649,Xanthomonas citri pv. fuscans
4240,0.0,1,1,S1,76802,Xanthomonas citri pv. aurantifolii
4241,0.0,1,1,S1,473421,Xanthomonas citri pv. glycines
4242,0.0,156,0,S,56454,Xanthomonas hortorum
4243,0.0,156,0,S1,487904,Xanthomonas hortorum pv. carotae
4244,0.0,156,156,S2,863365,Xanthomonas hortorum pv. carotae str. M081
4245,0.0,149,0,S,29447,Xanthomonas albilineans
4246,0.0,149,149,S1,380358,Xanthomonas albilineans GPE PC73
4247,0.0,143,143,S,48664,Xanthomonas fragariae
4248,0.0,114,112,S,56460,Xanthomonas vesicatoria
4249,0.0,2,2,S1,925775,Xanthomonas vesicatoria ATCC 35937
4250,0.0,110,5,S,347,Xanthomonas oryzae
4251,0.0,69,69,S1,129394,Xanthomonas oryzae pv. oryzicola
4252,0.0,36,36,S1,64187,Xanthomonas oryzae pv. oryzae
4253,0.0,99,0,S,56448,Xanthomonas arboricola
4254,0.0,99,99,S1,195709,Xanthomonas arboricola pv. juglandis
4255,0.0,83,0,S,56450,Xanthomonas cassavae
4256,0.0,83,83,S1,1219375,Xanthomonas cassavae CFBP 4642
4257,0.0,78,78,S,56458,Xanthomonas sacchari
4258,0.0,12,0,S,56459,Xanthomonas vasicola
4259,0.0,12,12,S1,325776,Xanthomonas vasicola pv. vasculorum
4260,0.0,9,9,S,90270,Xanthomonas gardneri
4261,0.0,1,0,S,53413,Xanthomonas axonopodis
4262,0.0,1,1,S1,1304892,Xanthomonas axonopodis Xac29-1
4263,0.01,2697,578,G,40323,Stenotrophomonas
4264,0.0,1292,563,G1,995085,Stenotrophomonas maltophilia group
4265,0.0,586,520,S,40324,Stenotrophomonas maltophilia
4266,0.0,35,35,S1,1190567,Stenotrophomonas maltophilia EPM1
4267,0.0,29,29,S1,391008,Stenotrophomonas maltophilia R551-3
4268,0.0,1,1,S1,522373,Stenotrophomonas maltophilia K279a
4269,0.0,1,1,S1,868597,Stenotrophomonas maltophilia JV3
4270,0.0,59,59,S,2072414,Stenotrophomonas sp. ESTM1D_MKCIP4_1
4271,0.0,32,32,S,2072413,Stenotrophomonas sp. SAU14A_NAIMI4_5
4272,0.0,23,23,S,2072412,Stenotrophomonas sp. ZAC14A_NAIMI4_1
4273,0.0,17,17,S,2072406,Stenotrophomonas sp. ZAC14D2_NAIMI4_6
4274,0.0,9,9,S,2072407,Stenotrophomonas sp. YAU14D1_LEIMI4_1
4275,0.0,3,3,S,2072405,Stenotrophomonas sp. ZAC14D2_NAIMI4_7
4276,0.0,255,255,S,216778,Stenotrophomonas rhizophila
4277,0.0,227,227,S,1904944,Stenotrophomonas sp. LM091
4278,0.0,221,221,S,128780,Stenotrophomonas acidaminiphila
4279,0.0,117,117,S,1827305,Stenotrophomonas sp. MYb57
4280,0.0,7,7,S,2005046,Stenotrophomonas sp. WZN-1
4281,0.0,1280,29,G,68,Lysobacter
4282,0.0,338,338,S,69,Lysobacter enzymogenes
4283,0.0,279,279,S,435897,Lysobacter capsici
4284,0.0,228,228,S,84531,Lysobacter antibioticus
4285,0.0,222,222,S,2290922,Lysobacter sp. TY2-98
4286,0.0,137,137,S,262324,Lysobacter gummosus
4287,0.0,47,47,S,1605891,Lysobacter maris
4288,0.0,661,0,G,83618,Pseudoxanthomonas
4289,0.0,444,333,S,314722,Pseudoxanthomonas suwonensis
4290,0.0,111,111,S1,743721,Pseudoxanthomonas suwonensis 11-1
4291,0.0,217,0,S,415229,Pseudoxanthomonas spadix
4292,0.0,217,217,S1,1045855,Pseudoxanthomonas spadix BD-a59
4293,0.0,396,0,G,83614,Luteimonas
4294,0.0,154,154,S,1896164,Luteimonas sp. JM171
4295,0.0,141,141,S,2006110,Luteimonas sp. 100111
4296,0.0,101,101,S,2172536,Luteimonas sp. 83-4
4297,0.0,376,2,G,2370,Xylella
4298,0.0,193,146,S,2371,Xylella fastidiosa
4299,0.0,47,0,S1,671135,Xylella fastidiosa subsp. sandyi
4300,0.0,47,47,S2,155920,Xylella fastidiosa subsp. sandyi Ann-1
4301,0.0,181,181,S,1444770,Xylella taiwanensis
4302,0.0,2177,41,F,1775411,Rhodanobacteraceae
4303,0.0,728,0,G,231454,Dyella
4304,0.0,302,0,S,231455,Dyella japonica
4305,0.0,302,302,S1,1217721,Dyella japonica A8
4306,0.0,223,223,S,445710,Dyella thiooxydans
4307,0.0,203,203,S,1379159,Dyella jiangningensis
4308,0.0,377,0,G,2233801,Ahniella
4309,0.0,377,377,S,2021234,Ahniella affigens
4310,0.0,360,0,G,75309,Rhodanobacter
4311,0.0,360,360,S,666685,Rhodanobacter denitrificans
4312,0.0,265,0,G,242605,Luteibacter
4313,0.0,265,0,S,242606,Luteibacter rhizovicinus
4314,0.0,265,265,S1,1440763,Luteibacter rhizovicinus DSM 16549
4315,0.0,254,0,G,323413,Dokdonella
4316,0.0,254,0,S,323415,Dokdonella koreensis
4317,0.0,254,254,S1,1300342,Dokdonella koreensis DS-123
4318,0.0,152,0,G,70411,Frateuria
4319,0.0,152,0,S,81475,Frateuria aurantia
4320,0.0,152,152,S1,767434,Frateuria aurantia DSM 6220
4321,0.02,9125,94,O,135622,Alteromonadales
4322,0.01,3629,17,F,72275,Alteromonadaceae
4323,0.0,1564,271,G,2742,Marinobacter
4324,0.0,218,106,S,2743,Marinobacter hydrocarbonoclasticus
4325,0.0,70,70,S1,351348,Marinobacter hydrocarbonoclasticus VT8
4326,0.0,42,42,S1,1163748,Marinobacter hydrocarbonoclasticus ATCC 49840
4327,0.0,207,207,S,1415568,Marinobacter sp. LV10R510-11A
4328,0.0,181,181,S,1749259,Marinobacter sp. LQ44
4329,0.0,156,156,S,1874317,Marinobacter salinus
4330,0.0,108,108,S,1761794,Marinobacter sp. es.042
4331,0.0,99,99,S,1420917,Marinobacter salarius
4332,0.0,95,0,S,1033846,Marinobacter adhaerens
4333,0.0,95,95,S1,225937,Marinobacter adhaerens HP15
4334,0.0,88,88,S,1420916,Marinobacter similis
4335,0.0,50,50,S,1671721,Marinobacter sp. CP1
4336,0.0,47,47,S,490759,Marinobacter sp. BSs20148
4337,0.0,44,44,S,330734,Marinobacter psychrophilus
4338,0.0,882,216,G,226,Alteromonas
4339,0.0,336,126,S,28108,Alteromonas macleodii
4340,0.0,181,181,S1,1004785,Alteromonas macleodii str. 'Black Sea 11'
4341,0.0,29,29,S1,1004787,Alteromonas macleodii str. 'Balearic Sea AD45'
4342,0.0,173,173,S,314275,Alteromonas mediterranea
4343,0.0,70,70,S,589873,Alteromonas australica
4344,0.0,58,58,S,715451,Alteromonas naphthalenivorans
4345,0.0,29,29,S,1917158,Alteromonas sp. RW2A1
4346,0.0,489,0,G,89404,Glaciecola
4347,0.0,387,387,S,983545,Glaciecola sp. 4H-3-7+YE-5
4348,0.0,102,0,S,300231,Glaciecola nitratireducens
4349,0.0,102,102,S1,1085623,Glaciecola nitratireducens FR1064
4350,0.0,222,0,G,1751872,Lacimicrobium
4351,0.0,222,222,S,1526571,Lacimicrobium alkaliphilum
4352,0.0,169,0,G,261825,Agarivorans
4353,0.0,169,169,S,680279,Agarivorans gilvus
4354,0.0,146,0,G,1621534,Paraglaciecola
4355,0.0,146,0,S,326544,Paraglaciecola psychrophila
4356,0.0,146,146,S1,1129794,Paraglaciecola psychrophila 170
4357,0.0,83,0,G,288793,Salinimonas
4358,0.0,83,83,S,2183582,Salinimonas sp. HMF8227
4359,0.0,57,0,G,1172191,Catenovulum
4360,0.0,57,57,S,2172099,Catenovulum sp. CCB-QB4
4361,0.01,2466,0,F,267890,Shewanellaceae
4362,0.01,2466,373,G,22,Shewanella
4363,0.0,214,182,S,62322,Shewanella baltica
4364,0.0,31,31,S1,407976,Shewanella baltica OS223
4365,0.0,1,1,S1,693971,Shewanella baltica OS183
4366,0.0,174,0,S,60478,Shewanella amazonensis
4367,0.0,174,174,S1,326297,Shewanella amazonensis SB2B
4368,0.0,156,0,S,56812,Shewanella frigidimarina
4369,0.0,156,156,S1,318167,Shewanella frigidimarina NCIMB 400
4370,0.0,130,0,S,60961,Shewanella woodyi
4371,0.0,130,130,S1,392500,Shewanella woodyi ATCC 51908
4372,0.0,115,115,S,94122,Shewanella sp. ANA-3
4373,0.0,113,113,S,43661,Shewanella benthica
4374,0.0,111,111,S,2018305,Shewanella bicestrii
4375,0.0,111,0,S,271098,Shewanella halifaxensis
4376,0.0,111,111,S1,458817,Shewanella halifaxensis HAW-EB4
4377,0.0,106,106,S,260364,Shewanella marisflavi
4378,0.0,102,0,S,359303,Shewanella loihica
4379,0.0,102,102,S1,323850,Shewanella loihica PV-4
4380,0.0,97,97,S,2059264,Shewanella sp. Pdp11
4381,0.0,96,96,S,225848,Shewanella psychrophila
4382,0.0,92,0,S,70864,Shewanella pealeana
4383,0.0,92,92,S1,398579,Shewanella pealeana ATCC 700345
4384,0.0,73,0,S,271097,Shewanella sediminis
4385,0.0,73,73,S1,425104,Shewanella sediminis HAW-EB3
4386,0.0,70,70,S,2029986,Shewanella sp. WE21
4387,0.0,68,0,S,192073,Shewanella denitrificans
4388,0.0,68,68,S1,318161,Shewanella denitrificans OS217
4389,0.0,65,0,S,60217,Shewanella violacea
4390,0.0,65,65,S1,637905,Shewanella violacea DSS12
4391,0.0,64,0,S,70863,Shewanella oneidensis
4392,0.0,64,64,S1,211586,Shewanella oneidensis MR-1
4393,0.0,37,37,S,93973,Shewanella japonica
4394,0.0,36,0,S,404011,Shewanella piezotolerans
4395,0.0,36,36,S1,225849,Shewanella piezotolerans WP3
4396,0.0,34,34,S,60480,Shewanella sp. MR-4
4397,0.0,19,0,S,24,Shewanella putrefaciens
4398,0.0,17,17,S1,399804,Shewanella putrefaciens 200
4399,0.0,2,2,S1,319224,Shewanella putrefaciens CN-32
4400,0.0,10,10,S,60481,Shewanella sp. MR-7
4401,0.0,1772,0,F,267888,Pseudoalteromonadaceae
4402,0.0,1772,283,G,53246,Pseudoalteromonas
4403,0.0,260,260,S,43662,Pseudoalteromonas piscicida
4404,0.0,195,2,S,288,Pseudoalteromonas atlantica
4405,0.0,193,193,S1,342610,Pseudoalteromonas atlantica T6c
4406,0.0,162,162,S,247523,Pseudoalteromonas aliena
4407,0.0,155,155,S,43657,Pseudoalteromonas luteoviolacea
4408,0.0,140,140,S,314281,Pseudoalteromonas tunicata
4409,0.0,103,103,S,43658,Pseudoalteromonas rubra
4410,0.0,94,88,S,298657,Pseudoalteromonas spongiae
4411,0.0,6,6,S1,1117319,Pseudoalteromonas spongiae UST010723-006
4412,0.0,61,61,S,234831,Pseudoalteromonas sp. SM9913
