,50.06,21409637,21409637.1,U,0,unclassified
3607,0.0,24,24,S2,1382510,Salmonella bongori serovar 48:z41:-- str. RKS3044
3608,0.0,1362,177,G,561,Escherichia
3609,0.0,870,821,S,562,Escherichia coli
3610,0.0,34,0,S1,1603259,Escherichia coli O139:H28
3611,0.0,34,34,S2,331111,Escherichia coli O139:H28 str. E24377A
3612,0.0,8,8,S1,168807,Escherichia coli O127:H6
3613,0.0,5,5,S1,331112,Escherichia coli HS
3614,0.0,2,2,S1,866768,Escherichia coli 'BL21-Gold(DE3)pLysS AG'
3615,0.0,178,177,S,208962,Escherichia albertii
3616,0.0,1,1,S1,1440052,Escherichia albertii KF1
3617,0.0,91,91,S,1499973,Escherichia marmotae
3618,0.0,46,42,S,564,Escherichia fergusonii
3619,0.0,4,4,S1,981367,Escherichia fergusonii ECD227
3620,0.0,952,0,F1,191675,unclassified Enterobacteriaceae
3621,0.0,652,128,F2,36866,unclassified Enterobacteriaceae (miscellaneous)
3622,0.0,137,137,S,693444,Enterobacteriaceae bacterium strain FGI 57
3623,0.0,127,127,S,2066051,Enterobacteriaceae bacterium ENNIH1
3624,0.0,126,126,S,891974,Plautia stali symbiont
3625,0.0,84,84,S,2282309,Enterobacteriaceae bacterium w17
3626,0.0,49,49,S,2282310,Enterobacteriaceae bacterium w6
3627,0.0,1,1,S,1920109,Enterobacteriaceae bacterium ENNIH2
3628,0.0,300,1,F2,84563,"ant, tsetse, mealybug, aphid, etc. endosymbionts"
3629,0.0,147,0,F3,84564,ant endosymbionts
3630,0.0,147,7,G,203804,Candidatus Blochmannia
3631,0.0,112,0,G1,711328,unclassified Candidatus Blochmannia endosymbionts
3632,0.0,65,65,S,1505596,Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri
3633,0.0,47,47,S,1505597,Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus
3634,0.0,16,0,S,251542,Candidatus Blochmannia chromaiodes
3635,0.0,16,16,S1,1240471,Candidatus Blochmannia chromaiodes str. 640
3636,0.0,9,0,S,251535,Candidatus Blochmannia vafer
3637,0.0,9,9,S1,859654,Candidatus Blochmannia vafer str. BVAF
3638,0.0,3,3,S,203907,Candidatus Blochmannia floridanus
3639,0.0,62,0,G,1906661,Candidatus Gullanella
3640,0.0,62,62,S,1070130,Candidatus Gullanella endobia
3641,0.0,41,0,F3,146507,aphid secondary symbionts
3642,0.0,35,0,G,568987,Candidatus Hamiltonella
3643,0.0,35,28,S,138072,Candidatus Hamiltonella defensa
3644,0.0,7,7,S1,672795,Candidatus Hamiltonella defensa (Bemisia tabaci)
3645,0.0,4,4,S,134287,secondary endosymbiont of Heteropsylla cubana
3646,0.0,2,2,S,1199245,secondary endosymbiont of Ctenarytaina eucalypti
3647,0.0,18,0,G,1906657,Candidatus Doolittlea
3648,0.0,18,18,S,1778262,Candidatus Doolittlea endobia
3649,0.0,17,0,G,472825,Candidatus Purcelliella
3650,0.0,17,17,S,472834,Candidatus Purcelliella pentastirinorum
3651,0.0,9,0,G,1906659,Candidatus Hoaglandella
3652,0.0,9,9,S,1778263,Candidatus Hoaglandella endobia
3653,0.0,5,0,G,1682492,Candidatus Tachikawaea
3654,0.0,5,5,S,1410383,Candidatus Tachikawaea gelatinosa
3655,0.0,931,274,G,1330547,Kosakonia
3656,0.0,347,347,S,208223,Kosakonia cowanii
3657,0.0,216,202,S,1158459,Kosakonia sacchari
3658,0.0,14,14,S1,1235834,Kosakonia sacchari SP1
3659,0.0,51,51,S,497725,Kosakonia oryzae
3660,0.0,43,39,S,283686,Kosakonia radicincitans
3661,0.0,4,4,S1,1177180,Kosakonia radicincitans DSM 16656
3662,0.0,786,143,G,413496,Cronobacter
3663,0.0,121,52,S,28141,Cronobacter sakazakii
3664,0.0,60,60,S1,290339,Cronobacter sakazakii ATCC BAA-894
3665,0.0,9,9,S1,1138308,Cronobacter sakazakii ES15
3666,0.0,116,0,S,413502,Cronobacter turicensis
3667,0.0,116,116,S1,693216,Cronobacter turicensis z3032
3668,0.0,108,0,S,413497,Cronobacter dublinensis
3669,0.0,108,0,S1,413498,Cronobacter dublinensis subsp. dublinensis
3670,0.0,108,108,S2,1159554,Cronobacter dublinensis subsp. dublinensis LMG 23823
3671,0.0,106,0,S,413501,Cronobacter muytjensii
3672,0.0,106,106,S1,1159613,Cronobacter muytjensii ATCC 51329
3673,0.0,99,0,S,1163710,Cronobacter condimenti
3674,0.0,99,99,S1,1073999,Cronobacter condimenti 1330
3675,0.0,52,52,S,413503,Cronobacter malonaticus
3676,0.0,41,0,S,535744,Cronobacter universalis
3677,0.0,41,41,S1,1074000,Cronobacter universalis NCTC 9529
3678,0.0,597,0,G,1330546,Pluralibacter
3679,0.0,373,336,S,1334193,[Enterobacter] lignolyticus
3680,0.0,37,37,S1,701347,[Enterobacter] lignolyticus SCF1
3681,0.0,224,224,S,61647,Pluralibacter gergoviae
3682,0.0,593,117,G,160674,Raoultella
3683,0.0,322,315,S,54291,Raoultella ornithinolytica
3684,0.0,7,7,S1,1286170,Raoultella ornithinolytica B6
3685,0.0,139,139,S,575,Raoultella planticola
3686,0.0,15,15,S,2259647,Raoultella sp. X13
3687,0.0,575,0,G,158483,Cedecea
3688,0.0,575,575,S,158822,Cedecea neteri
3689,0.0,469,4,G,1330545,Lelliottia
3690,0.0,255,255,S,61646,Lelliottia amnigena
3691,0.0,88,88,S,2153385,Lelliottia sp. WB101
3692,0.0,63,63,S,1907578,Lelliottia jeotgali
3693,0.0,59,59,S,69220,Lelliottia nimipressuralis
3694,0.0,269,0,G,1335483,Shimwellia
3695,0.0,269,0,S,563,Shimwellia blattae
3696,0.0,269,269,S1,630626,Shimwellia blattae DSM 4481 = NBRC 105725
3697,0.0,175,91,G,83654,Leclercia
3698,0.0,63,63,S,1920114,Leclercia sp. LSNIH1
3699,0.0,20,20,S,83655,Leclercia adecarboxylata
3700,0.0,1,1,S,1920116,Leclercia sp. LSNIH3
3701,0.0,169,0,G,929812,Gibbsiella
3702,0.0,169,169,S,929813,Gibbsiella quercinecans
3703,0.0,110,0,G,2172100,Limnobaculum
3704,0.0,110,110,S,2172103,Limnobaculum parvum
3705,0.0,92,0,G,579,Kluyvera
3706,0.0,92,92,S,61648,Kluyvera intermedia
3707,0.0,61,0,G,620,Shigella
3708,0.0,44,0,S,623,Shigella flexneri
3709,0.0,44,0,S1,42897,Shigella flexneri 2a
3710,0.0,44,44,S2,198214,Shigella flexneri 2a str. 301
3711,0.0,17,0,S,622,Shigella dysenteriae
3712,0.0,17,17,S1,300267,Shigella dysenteriae Sd197
3713,0.0,38,0,G,401618,Candidatus Riesia
3714,0.0,33,33,S,428411,Candidatus Riesia pediculischaeffi
3715,0.0,5,5,S,401619,Candidatus Riesia pediculicola
3716,0.0,6,0,G,409304,Candidatus Ishikawaella
3717,0.0,6,0,S,168169,Candidatus Ishikawaella capsulata
3718,0.0,6,6,S1,476281,Candidatus Ishikawaella capsulata Mpkobe
3719,0.0,3,0,G,1048757,Candidatus Moranella
3720,0.0,3,3,S,1048758,Candidatus Moranella endobia
3721,0.01,5820,162,F,1903411,Yersiniaceae
3722,0.01,3571,1342,G,613,Serratia
3723,0.0,648,644,S,615,Serratia marcescens
3724,0.0,3,0,S1,211759,Serratia marcescens subsp. marcescens
3725,0.0,3,3,S2,273526,Serratia marcescens subsp. marcescens Db11
3726,0.0,1,1,S1,1401254,Serratia marcescens SMB2099
3727,0.0,392,392,S,47917,Serratia fonticola
3728,0.0,262,157,S,82996,Serratia plymuthica
3729,0.0,41,41,S1,682634,Serratia plymuthica 4Rx13
3730,0.0,37,37,S1,1006598,Serratia plymuthica RVH1
3731,0.0,27,27,S1,1154756,Serratia plymuthica PRI-2C
3732,0.0,249,219,S,614,Serratia liquefaciens
3733,0.0,30,30,S1,1346614,Serratia liquefaciens ATCC 27592
3734,0.0,166,0,S,28151,Serratia proteamaculans
3735,0.0,166,166,S1,399741,Serratia proteamaculans 568
3736,0.0,165,165,S,61651,Serratia ficaria
3737,0.0,99,99,S,104623,Serratia sp. ATCC 39006
3738,0.0,99,99,S,671990,Serratia sp. FGI94
3739,0.0,62,62,S,61652,Serratia rubidaea
3740,0.0,34,34,S,488142,Serratia sp. SCBI
3741,0.0,27,27,S,2033438,Serratia sp. MYb239
3742,0.0,23,23,S,1759437,Serratia sp. YD25
3743,0.0,3,3,S,1327989,Serratia sp. FS14
3744,0.0,1292,216,G,629,Yersinia
3745,0.0,345,230,S,630,Yersinia enterocolitica
3746,0.0,109,109,S1,1443113,Yersinia enterocolitica LC20
3747,0.0,6,0,S1,34053,Yersinia enterocolitica (type O:5)
3748,0.0,6,6,S2,1262462,Yersinia enterocolitica (type O:5) str. YE53/03
3749,0.0,166,0,S,29483,Yersinia aldovae
3750,0.0,166,166,S1,1453495,Yersinia aldovae 670-83
3751,0.0,123,122,S,29484,Yersinia frederiksenii
3752,0.0,1,1,S1,1454377,Yersinia frederiksenii Y225
3753,0.0,113,113,S,935293,Yersinia entomophaga
3754,0.0,107,107,S,29486,Yersinia ruckeri
3755,0.0,105,92,G1,1649845,Yersinia pseudotuberculosis complex
3756,0.0,8,8,S,367190,Yersinia similis
3757,0.0,3,2,S,632,Yersinia pestis
3758,0.0,1,1,S1,748678,Yersinia pestis str. Pestoides B
3759,0.0,2,2,S,633,Yersinia pseudotuberculosis
3760,0.0,55,55,S,29485,Yersinia rohdei
3761,0.0,55,55,S,263819,Yersinia aleksiciae
3762,0.0,4,4,S,419257,Yersinia massiliensis
3763,0.0,3,3,S,631,Yersinia intermedia
3764,0.0,334,0,G,1565532,Rouxiella
3765,0.0,334,334,S,1805933,Rouxiella sp. ERMR1:05
3766,0.0,280,168,G,34037,Rahnella
3767,0.0,111,0,S,34038,Rahnella aquatilis
3768,0.0,110,110,S1,745277,Rahnella aquatilis CIP 78.65 = ATCC 33071
3769,0.0,1,1,S1,1151116,Rahnella aquatilis HX2
3770,0.0,1,1,S,741091,Rahnella sp. Y9602
3771,0.0,181,0,G,1745211,Chania
3772,0.0,181,0,S,1639108,Chania multitudinisentens
3773,0.0,181,181,S1,1441930,Chania multitudinisentens RB-25
3774,0.01,4388,30,F,1903409,Erwiniaceae
3775,0.01,2645,288,G,53335,Pantoea
3776,0.0,485,485,S,665914,Pantoea gaviniae
3777,0.0,452,441,S,470934,Pantoea vagans
3778,0.0,11,11,S1,712898,Pantoea vagans C9-1
3779,0.0,370,349,S,553,Pantoea ananatis
3780,0.0,18,18,S1,1123863,Pantoea ananatis LMG 5342
3781,0.0,3,3,S1,1095774,Pantoea ananatis PA13
3782,0.0,266,266,S,592316,Pantoea sp. At-9b
3783,0.0,150,150,S,1484158,Pantoea sp. PSNIH1
3784,0.0,148,0,S,66269,Pantoea stewartii
3785,0.0,148,0,S1,66271,Pantoea stewartii subsp. stewartii
3786,0.0,148,148,S2,660596,Pantoea stewartii subsp. stewartii DC283
3787,0.0,148,148,S,1891675,Pantoea alhagi
3788,0.0,130,130,S,1076550,Pantoea rwandensis
3789,0.0,118,0,G1,1654067,Pantoea agglomerans group
3790,0.0,118,118,S,549,Pantoea agglomerans
3791,0.0,66,66,S,665913,Pantoea calida
3792,0.0,13,13,S,1484157,Pantoea sp. PSNIH2
3793,0.0,11,11,S,1235990,Candidatus Pantoea carbekii
3794,0.0,1024,145,G,551,Erwinia
3795,0.0,323,0,S,338565,Erwinia tasmaniensis
3796,0.0,323,323,S1,465817,Erwinia tasmaniensis Et1/99
3797,0.0,200,200,S,1619313,Erwinia gerundensis
3798,0.0,195,0,S,182337,Erwinia billingiae
3799,0.0,195,195,S1,634500,Erwinia billingiae Eb661
3800,0.0,119,119,S,552,Erwinia amylovora
3801,0.0,41,41,S,79967,Erwinia pyrifoliae
3802,0.0,1,1,S,1922217,Candidatus Erwinia sp. ErCipseudotaxifoliae
3803,0.0,300,0,G,32199,Buchnera
3804,0.0,300,37,S,9,Buchnera aphidicola
3805,0.0,98,98,S1,261317,Buchnera aphidicola (Cinara tujafilina)
3806,0.0,51,51,S1,98795,Buchnera aphidicola (Myzus persicae)
3807,0.0,43,0,S1,668607,Buchnera aphidicola (Acyrthosiphon kondoi)
3808,0.0,43,43,S2,1005090,Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)
3809,0.0,20,20,S1,118099,Buchnera aphidicola (Acyrthosiphon pisum)
3810,0.0,18,0,S1,118117,Buchnera aphidicola (Uroleucon ambrosiae)
3811,0.0,18,18,S2,1005057,Buchnera aphidicola str. Ua (Uroleucon ambrosiae)
3812,0.0,17,17,S1,118110,Buchnera aphidicola (Schlechtendalia chinensis)
3813,0.0,6,0,S1,261318,Buchnera aphidicola (Cinara cedri)
3814,0.0,6,6,S2,372461,Buchnera aphidicola BCc
3815,0.0,4,0,S1,135842,Buchnera aphidicola (Baizongia pistaciae)
3816,0.0,4,4,S2,224915,Buchnera aphidicola str. Bp (Baizongia pistaciae)
3817,0.0,2,2,S1,655384,Buchnera aphidicola (Cinara pseudotaxifoliae)
3818,0.0,1,1,S1,98794,Buchnera aphidicola (Schizaphis graminum)
3819,0.0,1,1,S1,98804,Buchnera aphidicola (Tuberolachnus salignus)
3820,0.0,1,1,S1,118101,Buchnera aphidicola (Diuraphis noxia)
3821,0.0,1,1,S1,1878935,Buchnera aphidicola (Cinara confinis)
3822,0.0,297,0,G,82986,Tatumella
3823,0.0,256,256,S,53336,Tatumella citrea
3824,0.0,41,41,S,82987,Tatumella ptyseos
3825,0.0,92,0,G,51228,Wigglesworthia
3826,0.0,92,0,S,51229,Wigglesworthia glossinidia
3827,0.0,92,92,S1,36870,Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis
3828,0.01,4206,15,F,1903410,Pectobacteriaceae
3829,0.01,2159,711,G,204037,Dickeya
3830,0.0,332,146,S,204042,Dickeya zeae
3831,0.0,71,71,S1,1427366,Dickeya zeae EC1
3832,0.0,58,58,S1,1224146,Dickeya zeae NCPPB 3531
3833,0.0,20,20,S1,590409,Dickeya zeae Ech586
3834,0.0,15,15,S1,1224147,Dickeya zeae NCPPB 3532
3835,0.0,11,11,S1,1224153,Dickeya zeae MK19
3836,0.0,8,8,S1,1223567,Dickeya zeae CSL RW192
3837,0.0,3,3,S1,1223573,Dickeya zeae NCPPB 2538
3838,0.0,253,0,S,69223,Dickeya paradisiaca
3839,0.0,253,253,S1,1224150,Dickeya paradisiaca NCPPB 2511
3840,0.0,251,146,S,204038,Dickeya dadantii
3841,0.0,42,0,S1,204040,Dickeya dadantii subsp. dieffenbachiae
3842,0.0,42,42,S2,1223574,Dickeya dadantii subsp. dieffenbachiae NCPPB 2976
3843,0.0,37,37,S1,198628,Dickeya dadantii 3937
3844,0.0,26,26,S1,1224149,Dickeya dadantii NCPPB 3537
3845,0.0,241,101,S,556,Dickeya chrysanthemi
3846,0.0,110,110,S1,1224148,Dickeya chrysanthemi NCPPB 3533
3847,0.0,26,26,S1,1223569,Dickeya chrysanthemi NCPPB 402
3848,0.0,4,4,S1,1223571,Dickeya chrysanthemi NCPPB 516
3849,0.0,115,111,S,204039,Dickeya dianthicola
3850,0.0,4,4,S1,1306405,Dickeya dianthicola RNS04.9
3851,0.0,86,86,S,568766,Dickeya sp. NCPPB 3274
3852,0.0,76,76,S,1778540,Dickeya fangzhongdai
3853,0.0,59,59,S,1089444,Dickeya solani
3854,0.0,28,28,S,1224145,Dickeya sp. MK7
3855,0.0,7,7,S,2037915,Dickeya sp. Secpp 1600
3856,0.0,1014,157,G,122277,Pectobacterium
3857,0.0,363,101,S,554,Pectobacterium carotovorum
3858,0.0,164,164,S1,180957,Pectobacterium carotovorum subsp. brasiliense
3859,0.0,98,0,S1,555,Pectobacterium carotovorum subsp. carotovorum
3860,0.0,97,97,S2,561230,Pectobacterium carotovorum subsp. carotovorum PC1
3861,0.0,1,1,S2,1218933,Pectobacterium carotovorum subsp. carotovorum PCC21
3862,0.0,178,178,S,2042057,Pectobacterium polaris
3863,0.0,171,104,S,29471,Pectobacterium atrosepticum
3864,0.0,67,67,S1,218491,Pectobacterium atrosepticum SCRI1043
3865,0.0,77,76,S,1905730,Pectobacterium parmentieri
3866,0.0,1,1,S1,561231,Pectobacterium parmentieri WPP163
3867,0.0,68,0,S,55208,Pectobacterium wasabiae
3868,0.0,68,68,S1,1175631,Pectobacterium wasabiae CFBP 3304
3869,0.0,576,181,G,84565,Sodalis
3870,0.0,205,0,S,63612,Sodalis glossinidius
3871,0.0,205,205,S1,343509,Sodalis glossinidius str. 'morsitans'
3872,0.0,112,112,S,1239307,Sodalis praecaptivus
3873,0.0,71,0,S,1486991,Candidatus Sodalis pierantonius
3874,0.0,71,71,S1,2342,Candidatus Sodalis pierantonius str. SOPE
3875,0.0,7,7,S,1929246,Sodalis endosymbiont of Henestaris halophilus
3876,0.0,442,1,G,71655,Brenneria
3877,0.0,297,297,S,1109412,Brenneria goodwinii
3878,0.0,144,144,S,598467,Brenneria sp. EniD312
3879,0.01,2393,51,F,1903414,Morganellaceae
3880,0.0,668,23,G,586,Providencia
3881,0.0,195,195,S,126385,Providencia alcalifaciens
3882,0.0,160,104,S,588,Providencia stuartii
3883,0.0,56,56,S1,1157951,Providencia stuartii MRSN 2154
3884,0.0,141,141,S,2027290,Providencia sp. WCHPr000369
3885,0.0,54,0,S,516075,Providencia sneebia
3886,0.0,54,54,S1,1141660,Providencia sneebia DSM 19967
3887,0.0,53,53,S,587,Providencia rettgeri
3888,0.0,42,42,S,333962,Providencia heimbachae
3889,0.0,632,22,G,626,Xenorhabdus
3890,0.0,265,197,S,40576,Xenorhabdus bovienii
3891,0.0,68,68,S1,406818,Xenorhabdus bovienii SS-2004
3892,0.0,192,192,S,628,Xenorhabdus nematophila
3893,0.0,76,76,S,351671,Xenorhabdus doucetiae
3894,0.0,53,53,S,351679,Xenorhabdus hominickii
3895,0.0,24,0,S,40577,Xenorhabdus poinarii
3896,0.0,24,24,S1,1354304,Xenorhabdus poinarii G6
3897,0.0,450,0,G,581,Morganella
3898,0.0,450,450,S,582,Morganella morganii
3899,0.0,286,0,G,583,Proteus
3900,0.0,260,246,S,584,Proteus mirabilis
3901,0.0,13,13,S1,529507,Proteus mirabilis HI4320
3902,0.0,1,1,S1,1266738,Proteus mirabilis BB2000
3903,0.0,26,26,S,585,Proteus vulgaris
3904,0.0,268,78,G,29487,Photorhabdus
3905,0.0,95,95,S,291112,Photorhabdus asymbiotica
3906,0.0,94,94,S,230089,Photorhabdus thracensis
3907,0.0,1,0,S,2218628,Photorhabdus laumondii
3908,0.0,1,1,S1,141679,Photorhabdus laumondii subsp. laumondii
3909,0.0,38,0,G,637,Arsenophonus
3910,0.0,38,38,S,634113,Candidatus Arsenophonus lipoptenae
3911,0.0,1510,194,F,1903412,Hafniaceae
3912,0.0,880,330,G,635,Edwardsiella
3913,0.0,189,189,S,93378,Edwardsiella hoshinae
3914,0.0,185,185,S,636,Edwardsiella tarda
3915,0.0,176,176,S,67780,Edwardsiella ictaluri
3916,0.0,409,60,G,568,Hafnia
3917,0.0,317,316,S,569,Hafnia alvei
3918,0.0,1,1,S1,1453496,Hafnia alvei FB1
3919,0.0,32,32,S,1848580,Hafnia sp. CBA7124
3920,0.0,27,0,G,82982,Obesumbacterium
3921,0.0,27,27,S,82983,Obesumbacterium proteus
3922,0.0,331,0,F,1903416,Budviciaceae
3923,0.0,218,0,G,82980,Leminorella
3924,0.0,218,218,S,158841,Leminorella richardii
3925,0.0,113,0,G,82984,Pragia
3926,0.0,113,113,S,82985,Pragia fontium
3927,0.0,217,0,O1,451511,unclassified Enterobacterales
3928,0.0,198,0,G,702,Plesiomonas
3929,0.0,198,198,S,703,Plesiomonas shigelloides
3930,0.0,19,0,G,447792,Phytobacter
3931,0.0,19,19,S,1756993,Phytobacter sp. SCO41
3932,0.06,27338,34,O,72274,Pseudomonadales
3933,0.06,23708,179,F,135621,Pseudomonadaceae
3934,0.05,22915,5953,G,286,Pseudomonas
3935,0.01,3403,219,G1,136843,Pseudomonas fluorescens group
3936,0.0,1272,655,S,294,Pseudomonas fluorescens
3937,0.0,167,167,S1,216595,Pseudomonas fluorescens SBW25
3938,0.0,142,142,S1,1038922,Pseudomonas fluorescens Q2-87
3939,0.0,123,123,S1,746360,Pseudomonas fluorescens WH6
3940,0.0,72,72,S1,743713,Pseudomonas fluorescens R124
3941,0.0,64,64,S1,1221522,Pseudomonas fluorescens NCIMB 11764
3942,0.0,35,35,S1,1038924,Pseudomonas fluorescens SS101
3943,0.0,10,10,S1,1037911,Pseudomonas fluorescens A506
3944,0.0,4,4,S1,205922,Pseudomonas fluorescens Pf0-1
3945,0.0,341,341,S,76758,Pseudomonas orientalis
3946,0.0,200,200,S,183795,Pseudomonas mediterranea
3947,0.0,195,152,S,380021,Pseudomonas protegens
3948,0.0,41,41,S1,1124983,Pseudomonas protegens CHA0
3949,0.0,2,2,S1,1420599,Pseudomonas protegens Cab57
3950,0.0,166,126,S,75612,Pseudomonas mandelii
3951,0.0,40,40,S1,1147786,Pseudomonas mandelii JR-1
3952,0.0,142,142,S,46679,Pseudomonas mucidolens
3953,0.0,140,140,S,200450,Pseudomonas trivialis
3954,0.0,133,57,S,47883,Pseudomonas synxantha
3955,0.0,76,76,S1,96901,Pseudomonas synxantha BG33R
3956,0.0,123,123,S,47878,Pseudomonas azotoformans
3957,0.0,103,103,S,47879,Pseudomonas corrugata
3958,0.0,94,47,S,200451,Pseudomonas poae
3959,0.0,47,47,S1,1282356,Pseudomonas poae RE*1-1-14
3960,0.0,80,80,S,29442,Pseudomonas tolaasii
3961,0.0,61,61,S,651740,Pseudomonas cedrina
3962,0.0,47,47,S,129817,Pseudomonas brenneri
3963,0.0,37,37,S,169669,Pseudomonas extremorientalis
3964,0.0,27,27,S,76760,Pseudomonas rhodesiae
3965,0.0,16,16,S,76761,Pseudomonas veronii
3966,0.0,7,7,S,75588,Pseudomonas libanensis
3967,0.0,1602,111,G1,136845,Pseudomonas putida group
3968,0.0,1082,946,S,303,Pseudomonas putida
3969,0.0,49,49,S1,1331671,Pseudomonas putida H8234
3970,0.0,27,27,S1,1215088,Pseudomonas putida HB3267
3971,0.0,23,23,S1,1384061,Pseudomonas putida S13.1.2
3972,0.0,12,12,S1,351746,Pseudomonas putida F1
3973,0.0,11,11,S1,390235,Pseudomonas putida W619
3974,0.0,9,9,S1,1211579,Pseudomonas putida NBRC 14164
3975,0.0,4,4,S1,1081940,Pseudomonas putida B6-2
3976,0.0,1,1,S1,1042876,Pseudomonas putida S16
3977,0.0,119,1,S,47880,Pseudomonas fulva
3978,0.0,118,118,S1,743720,Pseudomonas fulva 12-X
3979,0.0,116,116,S,76759,Pseudomonas monteilii
3980,0.0,105,105,S,47885,Pseudomonas oryzihabitans
3981,0.0,53,53,S,70775,Pseudomonas plecoglossicida
3982,0.0,16,10,S,78327,Pseudomonas mosselii
3983,0.0,6,6,S1,1388763,Pseudomonas mosselii SJ10
3984,0.0,1467,52,G1,136846,Pseudomonas stutzeri group
3985,0.0,1095,0,G2,578833,Pseudomonas stutzeri subgroup
3986,0.0,1095,794,S,316,Pseudomonas stutzeri
3987,0.0,108,108,S1,1196835,Pseudomonas stutzeri CCUG 29243
3988,0.0,90,90,S1,1123519,Pseudomonas stutzeri DSM 10701
3989,0.0,80,80,S1,644801,Pseudomonas stutzeri RCH2
3990,0.0,20,20,S1,996285,Pseudomonas stutzeri DSM 4166
3991,0.0,3,3,S1,379731,Pseudomonas stutzeri A1501
3992,0.0,181,181,S,271420,Pseudomonas xanthomarina
3993,0.0,139,0,S,74829,Pseudomonas balearica
3994,0.0,139,139,S1,1123016,Pseudomonas balearica DSM 6083
3995,0.0,1432,18,G1,136841,Pseudomonas aeruginosa group
3996,0.0,689,655,S,287,Pseudomonas aeruginosa
3997,0.0,34,34,S1,381754,Pseudomonas aeruginosa PA7
3998,0.0,213,183,S,300,Pseudomonas mendocina
3999,0.0,20,20,S1,399739,Pseudomonas mendocina ymp
4000,0.0,9,9,S1,1001585,Pseudomonas mendocina NK-01
4001,0.0,1,1,S1,1225174,Pseudomonas mendocina S5.2
4002,0.0,213,213,S,53408,Pseudomonas citronellolis
4003,0.0,128,0,S,53412,Pseudomonas resinovorans
4004,0.0,128,128,S1,1245471,Pseudomonas resinovorans NBRC 106553
4005,0.0,114,114,S,43263,Pseudomonas alcaligenes
4006,0.0,57,0,G2,1232139,Pseudomonas oleovorans/pseudoalcaligenes group
4007,0.0,45,45,S,1149133,Pseudomonas furukawaii
4008,0.0,12,12,S,330,Pseudomonas pseudoalcaligenes
4009,0.0,1125,330,G1,136849,Pseudomonas syringae group
4010,0.0,312,0,G2,251695,Pseudomonas syringae group genomosp. 1
4011,0.0,312,98,S,317,Pseudomonas syringae
4012,0.0,90,66,S1,321,Pseudomonas syringae pv. syringae
4013,0.0,23,23,S2,1262350,Pseudomonas syringae pv. syringae SM
4014,0.0,1,1,S2,205918,Pseudomonas syringae pv. syringae B728a
4015,0.0,64,64,S1,1357279,Pseudomonas syringae CC1557
4016,0.0,46,0,S1,264449,Pseudomonas syringae group pathovars incertae sedis
4017,0.0,27,27,S2,103796,Pseudomonas syringae pv. actinidiae
4018,0.0,19,19,S2,264451,Pseudomonas syringae pv. cerasicola
4019,0.0,9,9,S1,663959,Pseudomonas syringae pv. avii
4020,0.0,2,2,S1,192087,Pseudomonas syringae pv. atrofaciens
4021,0.0,2,2,S1,1332075,Pseudomonas syringae UMAF0158
4022,0.0,1,1,S1,199201,Pseudomonas syringae pv. lapsa
4023,0.0,199,199,S,33069,Pseudomonas viridiflava
4024,0.0,83,48,G2,251698,Pseudomonas syringae group genomosp. 2
4025,0.0,25,0,S,29438,Pseudomonas savastanoi
4026,0.0,25,0,S1,319,Pseudomonas savastanoi pv. phaseolicola
4027,0.0,25,25,S2,264730,Pseudomonas savastanoi pv. phaseolicola 1448A
4028,0.0,10,0,S,47877,Pseudomonas amygdali
4029,0.0,10,10,S1,53707,Pseudomonas amygdali pv. lachrymans
4030,0.0,74,0,S,36746,Pseudomonas cichorii
4031,0.0,74,74,S1,1441629,Pseudomonas cichorii JBC1
4032,0.0,74,2,S,251701,Pseudomonas syringae group genomosp. 3
4033,0.0,72,36,S1,323,Pseudomonas syringae pv. tomato
4034,0.0,36,36,S2,223283,Pseudomonas syringae pv. tomato str. DC3000
4035,0.0,53,53,S,50340,Pseudomonas fuscovaginae
4036,0.0,769,1,G1,136842,Pseudomonas chlororaphis group
4037,0.0,443,410,S,587753,Pseudomonas chlororaphis
4038,0.0,19,19,S1,1513890,Pseudomonas chlororaphis subsp. piscium
4039,0.0,14,14,S1,86192,Pseudomonas chlororaphis subsp. aurantiaca
4040,0.0,267,267,S,296,Pseudomonas fragi
4041,0.0,58,58,S,47884,Pseudomonas taetrolens
4042,0.0,261,229,S,930166,Pseudomonas brassicacearum
4043,0.0,32,0,S1,86264,Pseudomonas brassicacearum subsp. brassicacearum
4044,0.0,32,32,S2,994484,Pseudomonas brassicacearum subsp. brassicacearum NFM421
4045,0.0,235,235,S,1294143,Pseudomonas sp. ATCC 13867
4046,0.0,222,222,S,157782,Pseudomonas parafulva
4047,0.0,215,215,S,219572,Pseudomonas antarctica
4048,0.0,212,212,S,487184,Pseudomonas xinjiangensis
4049,0.0,209,209,S,198620,Pseudomonas koreensis
4050,0.0,208,208,S,237610,Pseudomonas psychrotolerans
4051,0.0,201,201,S,1853130,Pseudomonas silesiensis
4052,0.0,179,179,S,1028989,Pseudomonas sp. StFLB209
4053,0.0,179,179,S,1981174,Pseudomonas sp. M30-35
4054,0.0,178,178,S,797277,Pseudomonas litoralis
4055,0.0,170,170,S,163011,Pseudomonas lini
4056,0.0,165,165,S,2054914,Pseudomonas sp. 02C 26
