,46.71,19699638,19699638.1,U,0,unclassified
3982,0.0,74,74,S,296,Pseudomonas fragi
3983,0.0,240,0,S,101564,Pseudomonas alcaliphila
3984,0.0,240,240,S1,741155,Pseudomonas alcaliphila JAB1
3985,0.0,217,217,S,1283291,Pseudomonas sp. URMO17WK12:I11
3986,0.0,184,184,S,1499686,Pseudomonas saudiphocaensis
3987,0.0,168,168,S,1981174,Pseudomonas sp. M30-35
3988,0.0,166,166,S,2201356,Pseudomonas sp. 31-12
3989,0.0,165,165,S,2213057,Pseudomonas sp. R2A2
3990,0.0,155,155,S,1028989,Pseudomonas sp. StFLB209
3991,0.0,150,150,S,2083055,Pseudomonas sp. LH1G9
3992,0.0,141,141,S,1853130,Pseudomonas silesiensis
3993,0.0,138,138,S,2025658,Pseudomonas sp. NS1(2017)
3994,0.0,126,107,S,930166,Pseudomonas brassicacearum
3995,0.0,19,0,S1,86264,Pseudomonas brassicacearum subsp. brassicacearum
3996,0.0,19,19,S2,994484,Pseudomonas brassicacearum subsp. brassicacearum NFM421
3997,0.0,112,112,S,216142,Pseudomonas rhizosphaerae
3998,0.0,102,102,S,1338689,Pseudomonas sp. JY-Q
3999,0.0,95,95,S,1931241,Pseudomonas sp. S-6-2
4000,0.0,86,86,S,472181,Pseudomonas sabulinigri
4001,0.0,85,0,S,65741,Pseudomonas knackmussii
4002,0.0,85,85,S1,1301098,Pseudomonas knackmussii B13
4003,0.0,85,85,S,1628086,Pseudomonas kribbensis
4004,0.0,84,84,S,237610,Pseudomonas psychrotolerans
4005,0.0,79,79,S,219572,Pseudomonas antarctica
4006,0.0,74,74,S,191390,Pseudomonas palleroniana
4007,0.0,71,71,S,1827300,Pseudomonas sp. MYb193
4008,0.0,63,63,S,1788301,Pseudomonas versuta
4009,0.0,63,63,S,46677,Pseudomonas agarici
4010,0.0,62,62,S,2045200,Pseudomonas sp. s211(2017)
4011,0.0,52,52,S,1294143,Pseudomonas sp. ATCC 13867
4012,0.0,51,51,S,1207075,Pseudomonas sp. UW4
4013,0.0,50,50,S,2219057,Pseudomonas sp. LG1E9
4014,0.0,46,46,S,1583341,Pseudomonas cerasi
4015,0.0,43,43,S,198620,Pseudomonas koreensis
4016,0.0,43,43,S,359110,Pseudomonas extremaustralis
4017,0.0,35,35,S,157782,Pseudomonas parafulva
4018,0.0,34,34,S,69328,Pseudomonas sp. VLB120
4019,0.0,19,19,S,364197,Pseudomonas pohangensis
4020,0.0,19,19,S,487184,Pseudomonas xinjiangensis
4021,0.0,18,18,S,1274359,Pseudomonas sihuiensis
4022,0.0,18,18,S,157783,Pseudomonas cremoricolorata
4023,0.0,15,15,S,86265,Pseudomonas thivervalensis
4024,0.0,15,15,S,1434072,Pseudomonas salegens
4025,0.0,13,13,S,104087,Pseudomonas frederiksbergensis
4026,0.0,13,13,S,1898684,Pseudomonas sp. LPH1
4027,0.0,11,11,S,2067572,Pseudomonas sp. NC02
4028,0.0,11,11,S,1636610,Pseudomonas sp. PONIH3
4029,0.0,10,10,S,143813,Pseudomonas sp. LAB-08
4030,0.0,8,8,S,1855380,Pseudomonas sp. Z003-0.4C(8344-21)
4031,0.0,7,7,S,2083054,Pseudomonas sp. LG1D9
4032,0.0,7,4,S,321662,Pseudomonas moraviensis
4033,0.0,3,3,S1,1395516,Pseudomonas moraviensis R28-S
4034,0.0,7,7,S,150396,Pseudomonas sp. MT-1
4035,0.0,5,5,S,702115,Pseudomonas arsenicoxydans
4036,0.0,5,5,S,53407,Pseudomonas asplenii
4037,0.0,5,5,S,2054915,Pseudomonas sp. 09C 129
4038,0.0,5,5,S,2054914,Pseudomonas sp. 02C 26
4039,0.0,5,5,S,1148509,Pseudomonas prosekii
4040,0.0,5,0,S,312306,Pseudomonas entomophila
4041,0.0,5,5,S1,384676,Pseudomonas entomophila L48
4042,0.0,5,5,S,395598,Pseudomonas reinekei
4043,0.0,4,4,S,237609,Pseudomonas alkylphenolica
4044,0.0,4,4,S,1392877,Pseudomonas oryzae
4045,0.0,4,4,S,1856685,Pseudomonas sp. TCU-HL1
4046,0.0,3,3,S,2083052,Pseudomonas sp. SWI36
4047,0.0,3,3,S,2054919,Pseudomonas sp. S09G 359
4048,0.0,3,3,S,1534110,Pseudomonas sp. DR 5-09
4049,0.0,3,3,S,1881017,Pseudomonas sp. 7SR1
4050,0.0,2,2,S,1245526,Pseudomonas guangdongensis
4051,0.0,2,2,S,1649877,Pseudomonas sp. CCOS 191
4052,0.0,2,2,S,2069256,Pseudomonas sp. XWY-1
4053,0.0,2,2,S,198618,Pseudomonas umsongensis
4054,0.0,2,2,S,244566,Pseudomonas lurida
4055,0.0,2,2,S,1421430,Pseudomonas granadensis
4056,0.0,2,2,S,122355,Pseudomonas psychrophila
4057,0.0,2,2,S,1930532,Pseudomonas sp. CC6-YY-74
4058,0.0,1,1,S,1500687,Pseudomonas sp. St29
4059,0.0,1,1,S,118613,Pseudomonas sp. B10
4060,0.0,1,1,S,2049589,Pseudomonas sp. HLS-6
4061,0.0,1,1,S,163011,Pseudomonas lini
4062,0.0,1,1,S,1611770,Pseudomonas sp. MRSN12121
4063,0.0,74,0,G,1849530,Oblitimonas
4064,0.0,74,74,S,1697053,Oblitimonas alkaliphila
4065,0.0,70,0,F1,351,Azotobacter group
4066,0.0,70,0,G,352,Azotobacter
4067,0.0,66,10,S,353,Azotobacter chroococcum
4068,0.0,56,56,S1,1328314,Azotobacter chroococcum NCIMB 8003
4069,0.0,4,4,S,354,Azotobacter vinelandii
4070,0.01,2622,115,F,468,Moraxellaceae
4071,0.0,1971,69,G,469,Acinetobacter
4072,0.0,572,302,G1,909768,Acinetobacter calcoaceticus/baumannii complex
4073,0.0,117,117,S,48296,Acinetobacter pittii
4074,0.0,97,97,S,106654,Acinetobacter nosocomialis
4075,0.0,49,49,S,471,Acinetobacter calcoaceticus
4076,0.0,4,4,S,470,Acinetobacter baumannii
4077,0.0,3,3,S,1785128,Acinetobacter lactucae
4078,0.0,380,380,S,1808001,Acinetobacter sp. LoGeW2-3
4079,0.0,165,165,S,1636603,Acinetobacter sp. ACNIH1
4080,0.0,151,151,S,1324350,Acinetobacter equi
4081,0.0,129,129,S,40216,Acinetobacter radioresistens
4082,0.0,116,0,S,1148157,Acinetobacter oleivorans
4083,0.0,116,116,S1,436717,Acinetobacter oleivorans DR1
4084,0.0,96,96,S,1871111,Acinetobacter defluvii
4085,0.0,79,0,S,52133,Acinetobacter venetianus
4086,0.0,79,79,S1,1197884,Acinetobacter venetianus VE-C3
4087,0.0,54,54,S,28090,Acinetobacter lwoffii
4088,0.0,38,38,S,40215,Acinetobacter junii
4089,0.0,25,25,S,106648,Acinetobacter bereziniae
4090,0.0,25,25,S,1789224,Acinetobacter larvae
4091,0.0,17,17,S,1758189,Acinetobacter sp. ACNIH2
4092,0.0,15,15,S,1646498,Acinetobacter sp. TTH0-4
4093,0.0,14,14,S,1407071,Acinetobacter sp. TGL-Y2
4094,0.0,9,9,S,29430,Acinetobacter haemolyticus
4095,0.0,8,8,S,756892,Acinetobacter indicus
4096,0.0,2,2,S,1608473,Acinetobacter sp. NCu2D-2
4097,0.0,2,2,S,108981,Acinetobacter schindleri
4098,0.0,2,2,S,62977,Acinetobacter sp. ADP1
4099,0.0,2,2,S,2079596,Acinetobacter sp. SWBY1
4100,0.0,1,1,S,487316,Acinetobacter soli
4101,0.0,404,31,G,475,Moraxella
4102,0.0,139,139,S,480,Moraxella catarrhalis
4103,0.0,104,104,S,476,Moraxella bovis
4104,0.0,101,101,S,386891,Moraxella bovoculi
4105,0.0,29,29,S,34062,Moraxella osloensis
4106,0.0,122,7,G,497,Psychrobacter
4107,0.0,73,73,S,45610,Psychrobacter urativorans
4108,0.0,21,21,S,1028416,Psychrobacter sp. DAB_AL43B
4109,0.0,18,18,S,1699622,Psychrobacter sp. P2G3
4110,0.0,1,1,S,261164,Psychrobacter alimentarius
4111,0.0,1,1,S,571800,Psychrobacter sp. G
4112,0.0,1,1,S,2203895,Psychrobacter sp. YP14
4113,0.0,10,0,F1,54393,unclassified Moraxellaceae
4114,0.0,10,10,S,2283318,Moraxellaceae bacterium HYN0046
4115,0.02,6344,6,O,135622,Alteromonadales
4116,0.0,2071,0,F,72275,Alteromonadaceae
4117,0.0,1015,224,G,2742,Marinobacter
4118,0.0,266,266,S,1749259,Marinobacter sp. LQ44
4119,0.0,218,218,S,1420917,Marinobacter salarius
4120,0.0,132,132,S,490759,Marinobacter sp. BSs20148
4121,0.0,70,70,S,1415568,Marinobacter sp. LV10R510-11A
4122,0.0,37,32,S,2743,Marinobacter hydrocarbonoclasticus
4123,0.0,4,4,S1,1163748,Marinobacter hydrocarbonoclasticus ATCC 49840
4124,0.0,1,1,S1,351348,Marinobacter hydrocarbonoclasticus VT8
4125,0.0,35,35,S,1420916,Marinobacter similis
4126,0.0,16,16,S,1874317,Marinobacter salinus
4127,0.0,10,0,S,1033846,Marinobacter adhaerens
4128,0.0,10,10,S1,225937,Marinobacter adhaerens HP15
4129,0.0,5,5,S,330734,Marinobacter psychrophilus
4130,0.0,1,1,S,1671721,Marinobacter sp. CP1
4131,0.0,1,1,S,1761794,Marinobacter sp. es.042
4132,0.0,422,143,G,226,Alteromonas
4133,0.0,145,18,S,28108,Alteromonas macleodii
4134,0.0,126,126,S1,1004785,Alteromonas macleodii str. 'Black Sea 11'
4135,0.0,1,1,S1,1004787,Alteromonas macleodii str. 'Balearic Sea AD45'
4136,0.0,130,130,S,715451,Alteromonas naphthalenivorans
4137,0.0,2,2,S,314275,Alteromonas mediterranea
4138,0.0,2,2,S,589873,Alteromonas australica
4139,0.0,282,0,G,1621534,Paraglaciecola
4140,0.0,282,0,S,326544,Paraglaciecola psychrophila
4141,0.0,282,282,S1,1129794,Paraglaciecola psychrophila 170
4142,0.0,176,0,G,1751872,Lacimicrobium
4143,0.0,176,176,S,1526571,Lacimicrobium alkaliphilum
4144,0.0,152,0,G,89404,Glaciecola
4145,0.0,101,0,S,300231,Glaciecola nitratireducens
4146,0.0,101,101,S1,1085623,Glaciecola nitratireducens FR1064
4147,0.0,51,51,S,983545,Glaciecola sp. 4H-3-7+YE-5
4148,0.0,18,0,G,1172191,Catenovulum
4149,0.0,18,18,S,2172099,Catenovulum sp. CCB-QB4
4150,0.0,3,0,G,261825,Agarivorans
4151,0.0,3,3,S,680279,Agarivorans gilvus
4152,0.0,3,0,G,288793,Salinimonas
4153,0.0,3,3,S,2183582,Salinimonas sp. HMF8227
4154,0.0,1379,0,F,267890,Shewanellaceae
4155,0.0,1379,175,G,22,Shewanella
4156,0.0,310,147,S,62322,Shewanella baltica
4157,0.0,162,162,S1,407976,Shewanella baltica OS223
4158,0.0,1,1,S1,402882,Shewanella baltica OS185
4159,0.0,228,228,S,260364,Shewanella marisflavi
4160,0.0,187,187,S,94122,Shewanella sp. ANA-3
4161,0.0,136,136,S,43661,Shewanella benthica
4162,0.0,121,0,S,70864,Shewanella pealeana
4163,0.0,121,121,S1,398579,Shewanella pealeana ATCC 700345
4164,0.0,104,0,S,60478,Shewanella amazonensis
4165,0.0,104,104,S1,326297,Shewanella amazonensis SB2B
4166,0.0,44,44,S,93973,Shewanella japonica
4167,0.0,18,0,S,60217,Shewanella violacea
4168,0.0,18,18,S1,637905,Shewanella violacea DSS12
4169,0.0,18,0,S,359303,Shewanella loihica
4170,0.0,18,18,S1,323850,Shewanella loihica PV-4
4171,0.0,8,0,S,56812,Shewanella frigidimarina
4172,0.0,8,8,S1,318167,Shewanella frigidimarina NCIMB 400
4173,0.0,7,0,S,192073,Shewanella denitrificans
4174,0.0,7,7,S1,318161,Shewanella denitrificans OS217
4175,0.0,5,0,S,60961,Shewanella woodyi
4176,0.0,5,5,S1,392500,Shewanella woodyi ATCC 51908
4177,0.0,4,4,S,60480,Shewanella sp. MR-4
4178,0.0,4,0,S,70863,Shewanella oneidensis
4179,0.0,4,4,S1,211586,Shewanella oneidensis MR-1
4180,0.0,4,0,S,404011,Shewanella piezotolerans
4181,0.0,4,4,S1,225849,Shewanella piezotolerans WP3
4182,0.0,2,2,S,2029986,Shewanella sp. WE21
4183,0.0,2,2,S,2018305,Shewanella bicestrii
4184,0.0,1,1,S,225848,Shewanella psychrophila
4185,0.0,1,0,S,271098,Shewanella halifaxensis
4186,0.0,1,1,S1,458817,Shewanella halifaxensis HAW-EB4
4187,0.0,1153,0,F,267888,Pseudoalteromonadaceae
4188,0.0,1153,365,G,53246,Pseudoalteromonas
4189,0.0,177,177,S,43658,Pseudoalteromonas rubra
4190,0.0,167,167,S,152297,Pseudoalteromonas issachenkonii
4191,0.0,90,90,S,1761891,Pseudoalteromonas sp. 13-15
4192,0.0,88,88,S,298657,Pseudoalteromonas spongiae
4193,0.0,70,0,S,28107,Pseudoalteromonas espejiana
4194,0.0,70,70,S1,1314869,Pseudoalteromonas espejiana DSM 9414
4195,0.0,70,70,S,1348114,Pseudoalteromonas piratica
4196,0.0,32,32,S,314281,Pseudoalteromonas tunicata
4197,0.0,29,1,S,288,Pseudoalteromonas atlantica
4198,0.0,28,28,S1,342610,Pseudoalteromonas atlantica T6c
4199,0.0,26,0,S,394751,Pseudoalteromonas arctica
4200,0.0,26,26,S1,1117313,Pseudoalteromonas arctica A 37-1-2
4201,0.0,16,16,S,43662,Pseudoalteromonas piscicida
4202,0.0,7,7,S,247523,Pseudoalteromonas aliena
4203,0.0,4,4,S,161398,Pseudoalteromonas phenolica
4204,0.0,3,3,S,28109,Pseudoalteromonas nigrifaciens
4205,0.0,3,3,S,1720343,Pseudoalteromonas sp. 1_2015MBL_MicDiv
4206,0.0,2,0,S,228,Pseudoalteromonas haloplanktis
4207,0.0,2,2,S1,326442,Pseudoalteromonas haloplanktis TAC125
4208,0.0,2,2,S,43657,Pseudoalteromonas luteoviolacea
4209,0.0,1,0,S,166935,Pseudoalteromonas translucida
4210,0.0,1,1,S1,1315283,Pseudoalteromonas translucida KMM 520
4211,0.0,1,0,S,227,Pseudoalteromonas carrageenovora
4212,0.0,1,1,S1,1314868,Pseudoalteromonas carrageenovora IAM 12662
4213,0.0,743,0,F,267889,Colwelliaceae
4214,0.0,629,2,G,28228,Colwellia
4215,0.0,271,271,S,58049,Colwellia sp. MT41
4216,0.0,205,205,S,1967665,Colwellia beringensis
4217,0.0,107,107,S,2161872,Colwellia sp. Arc7-D
4218,0.0,36,0,S,28229,Colwellia psychrerythraea
4219,0.0,36,36,S1,167879,Colwellia psychrerythraea 34H
4220,0.0,6,6,S,1816218,Colwellia sp. PAMC 20917
4221,0.0,2,2,S,1816219,Colwellia sp. PAMC 21821
4222,0.0,114,0,G,1518149,Thalassotalea
4223,0.0,114,114,S,1763536,Thalassotalea crassostreae
4224,0.0,446,0,F,267894,Psychromonadaceae
4225,0.0,446,0,G,67572,Psychromonas
4226,0.0,403,0,S,357794,Psychromonas ingrahamii
4227,0.0,403,403,S1,357804,Psychromonas ingrahamii 37
4228,0.0,43,43,S,314282,Psychromonas sp. CNPT3
4229,0.0,213,0,F,267891,Moritellaceae
4230,0.0,213,0,G,58050,Moritella
4231,0.0,111,111,S,80854,Moritella viscosa
4232,0.0,102,102,S,69539,Moritella yayanosii
4233,0.0,204,0,F,267892,Ferrimonadaceae
4234,0.0,204,0,G,44011,Ferrimonas
4235,0.0,204,0,S,44012,Ferrimonas balearica
4236,0.0,204,204,S1,550540,Ferrimonas balearica DSM 9799
4237,0.0,129,0,F,267893,Idiomarinaceae
4238,0.0,103,93,G,135575,Idiomarina
4239,0.0,7,7,S,135577,Idiomarina loihiensis
4240,0.0,2,2,S,2100422,Idiomarina sp. OT37-5b
4241,0.0,1,1,S,2055892,Idiomarina sp. X4
4242,0.0,26,0,F1,946227,unclassified Idiomarinaceae
4243,0.0,26,26,S,1298881,Idiomarinaceae bacterium HL-53
4244,0.01,4118,0,O,135623,Vibrionales
4245,0.01,4118,139,F,641,Vibrionaceae
4246,0.01,2872,76,G,662,Vibrio
4247,0.0,832,107,G1,717610,Vibrio harveyi group
4248,0.0,292,143,S,670,Vibrio parahaemolyticus
4249,0.0,148,0,S1,1338031,Vibrio parahaemolyticus O1:K33
4250,0.0,148,148,S2,1338032,Vibrio parahaemolyticus O1:K33 str. CDC_K4557
4251,0.0,1,1,S1,1211705,Vibrio parahaemolyticus BB22OP
4252,0.0,201,201,S,669,Vibrio harveyi
4253,0.0,137,137,S,680,Vibrio campbellii
4254,0.0,70,70,S,663,Vibrio alginolyticus
4255,0.0,15,15,S,696485,Vibrio owensii
4256,0.0,4,4,S,512649,Vibrio azureus
4257,0.0,2,2,S,190895,Vibrio rotiferianus
4258,0.0,2,0,S,766224,Vibrio jasicida
4259,0.0,2,2,S1,1280002,Vibrio jasicida 090810c
4260,0.0,1,1,S,691,Vibrio natriegens
4261,0.0,1,1,S,50719,Vibrio diabolicus
4262,0.0,292,288,S,672,Vibrio vulnificus
4263,0.0,3,3,S1,196600,Vibrio vulnificus YJ016
4264,0.0,1,1,S1,1219061,Vibrio vulnificus NBRC 15645 = ATCC 27562
4265,0.0,239,0,S,29494,Vibrio furnissii
4266,0.0,239,239,S1,903510,Vibrio furnissii NCTC 11218
4267,0.0,173,173,S,28173,Vibrio nigripulchritudo
4268,0.0,165,165,S,687,Vibrio gazogenes
4269,0.0,151,151,S,190893,Vibrio coralliilyticus
4270,0.0,130,0,G1,1891919,Vibrio oreintalis group
4271,0.0,130,0,S,29498,Vibrio tubiashii
4272,0.0,130,130,S1,1051646,Vibrio tubiashii ATCC 19109
4273,0.0,129,129,S,55601,Vibrio anguillarum
4274,0.0,118,118,S,666,Vibrio cholerae
4275,0.0,109,109,S,1435069,Vibrio tritonius
4276,0.0,108,108,S,674,Vibrio mimicus
4277,0.0,97,97,S,553239,Vibrio breoganii
4278,0.0,79,79,S,2014742,Vibrio sp. 2521-89
4279,0.0,73,73,S,62153,Vibrio shilonii
4280,0.0,32,32,S,45658,Vibrio scophthalmi
4281,0.0,23,0,S,212663,Vibrio tasmaniensis
4282,0.0,23,23,S1,575788,Vibrio tasmaniensis LGP32
4283,0.0,21,0,S,52443,Vibrio tapetis
4284,0.0,21,21,S1,1671868,Vibrio tapetis subsp. tapetis
4285,0.0,13,13,S,676,Vibrio fluvialis
4286,0.0,6,6,S,76258,Vibrio rumoiensis
4287,0.0,2,2,S,1116375,Vibrio sp. EJY3
4288,0.0,2,2,S,2025808,Vibrio qinghaiensis
4289,0.0,1,1,S,673372,Vibrio casei
4290,0.0,1,1,S,29497,Vibrio splendidus
4291,0.0,422,0,G,657,Photobacterium
4292,0.0,295,0,S,1295392,Photobacterium gaetbulicola
4293,0.0,295,295,S1,658445,Photobacterium gaetbulicola Gung47
4294,0.0,95,91,S,38293,Photobacterium damselae
4295,0.0,3,3,S1,38294,Photobacterium damselae subsp. piscicida
4296,0.0,1,1,S1,85581,Photobacterium damselae subsp. damselae
4297,0.0,32,0,S,74109,Photobacterium profundum
4298,0.0,32,32,S1,298386,Photobacterium profundum SS9
4299,0.0,301,0,G,246861,Grimontia
4300,0.0,301,301,S,673,Grimontia hollisae
4301,0.0,301,0,G,511678,Aliivibrio
4302,0.0,129,129,S,80852,Aliivibrio wodanis
4303,0.0,114,13,S,668,Aliivibrio fischeri
4304,0.0,99,99,S1,312309,Aliivibrio fischeri ES114
4305,0.0,2,2,S1,388396,Aliivibrio fischeri MJ11
4306,0.0,58,0,S,40269,Aliivibrio salmonicida
4307,0.0,58,58,S1,316275,Aliivibrio salmonicida LFI1238
4308,0.0,83,0,G,2042066,Paraphotobacterium
4309,0.0,83,83,S,1755811,Paraphotobacterium marinum
4310,0.01,3591,11,O,135614,Xanthomonadales
4311,0.01,3187,97,F,32033,Xanthomonadaceae
4312,0.0,1608,442,G,338,Xanthomonas
4313,0.0,347,127,S,456327,Xanthomonas euvesicatoria
4314,0.0,220,0,S1,359387,Xanthomonas euvesicatoria pv. alfalfae
4315,0.0,220,220,S2,1365647,Xanthomonas euvesicatoria pv. alfalfae CFBP 3836
4316,0.0,109,0,G1,643453,Xanthomonas citri group
4317,0.0,109,92,S,346,Xanthomonas citri
4318,0.0,9,9,S1,366649,Xanthomonas citri pv. fuscans
4319,0.0,6,6,S1,473426,Xanthomonas citri pv. vignicola
4320,0.0,1,1,S1,473423,Xanthomonas citri pv. phaseoli var. fuscans
4321,0.0,1,1,S1,611301,Xanthomonas citri pv. citri
4322,0.0,102,10,S,343,Xanthomonas translucens
4323,0.0,90,90,S1,152263,Xanthomonas translucens pv. cerealis
4324,0.0,2,2,S1,487909,Xanthomonas translucens pv. undulosa
4325,0.0,101,101,S,56458,Xanthomonas sacchari
4326,0.0,98,0,S,56454,Xanthomonas hortorum
4327,0.0,98,0,S1,487904,Xanthomonas hortorum pv. carotae
4328,0.0,98,98,S2,863365,Xanthomonas hortorum pv. carotae str. M081
4329,0.0,90,1,S,1985254,Xanthomonas phaseoli
4330,0.0,88,88,S1,317013,Xanthomonas phaseoli pv. phaseoli
4331,0.0,1,0,S1,92828,Xanthomonas phaseoli pv. dieffenbachiae
4332,0.0,1,1,S2,1437877,Xanthomonas phaseoli pv. dieffenbachiae LMG 695
4333,0.0,89,0,S,56450,Xanthomonas cassavae
4334,0.0,89,89,S1,1219375,Xanthomonas cassavae CFBP 4642
4335,0.0,74,64,S,339,Xanthomonas campestris
4336,0.0,6,6,S1,359385,Xanthomonas campestris pv. raphani
4337,0.0,4,4,S1,340,Xanthomonas campestris pv. campestris
4338,0.0,72,72,S,90270,Xanthomonas gardneri
4339,0.0,67,67,S,56460,Xanthomonas vesicatoria
4340,0.0,9,0,S,347,Xanthomonas oryzae
4341,0.0,5,5,S1,64187,Xanthomonas oryzae pv. oryzae
4342,0.0,4,4,S1,129394,Xanthomonas oryzae pv. oryzicola
4343,0.0,4,0,S,29447,Xanthomonas albilineans
4344,0.0,4,4,S1,380358,Xanthomonas albilineans GPE PC73
4345,0.0,3,0,S,56459,Xanthomonas vasicola
4346,0.0,3,3,S1,325776,Xanthomonas vasicola pv. vasculorum
4347,0.0,1,0,S,56448,Xanthomonas arboricola
4348,0.0,1,1,S1,195709,Xanthomonas arboricola pv. juglandis
4349,0.0,696,40,G,40323,Stenotrophomonas
4350,0.0,315,6,G1,995085,Stenotrophomonas maltophilia group
4351,0.0,150,63,S,40324,Stenotrophomonas maltophilia
4352,0.0,83,83,S1,391008,Stenotrophomonas maltophilia R551-3
4353,0.0,3,3,S1,868597,Stenotrophomonas maltophilia JV3
4354,0.0,1,1,S1,1190567,Stenotrophomonas maltophilia EPM1
4355,0.0,79,79,S,2072413,Stenotrophomonas sp. SAU14A_NAIMI4_5
4356,0.0,78,78,S,2072407,Stenotrophomonas sp. YAU14D1_LEIMI4_1
4357,0.0,1,1,S,2072406,Stenotrophomonas sp. ZAC14D2_NAIMI4_6
4358,0.0,1,1,S,2072412,Stenotrophomonas sp. ZAC14A_NAIMI4_1
4359,0.0,180,180,S,128780,Stenotrophomonas acidaminiphila
4360,0.0,158,158,S,216778,Stenotrophomonas rhizophila
4361,0.0,2,2,S,1827305,Stenotrophomonas sp. MYb57
4362,0.0,1,1,S,1904944,Stenotrophomonas sp. LM091
4363,0.0,331,3,G,68,Lysobacter
4364,0.0,100,100,S,262324,Lysobacter gummosus
4365,0.0,70,70,S,1605891,Lysobacter maris
4366,0.0,65,65,S,435897,Lysobacter capsici
4367,0.0,60,60,S,2290922,Lysobacter sp. TY2-98
4368,0.0,23,23,S,69,Lysobacter enzymogenes
4369,0.0,10,10,S,84531,Lysobacter antibioticus
4370,0.0,214,0,G,83618,Pseudoxanthomonas
4371,0.0,116,3,S,314722,Pseudoxanthomonas suwonensis
4372,0.0,113,113,S1,743721,Pseudoxanthomonas suwonensis 11-1
4373,0.0,98,0,S,415229,Pseudoxanthomonas spadix
4374,0.0,98,98,S1,1045855,Pseudoxanthomonas spadix BD-a59
4375,0.0,155,0,G,83614,Luteimonas
4376,0.0,74,74,S,2006110,Luteimonas sp. 100111
4377,0.0,62,62,S,1896164,Luteimonas sp. JM171
4378,0.0,19,19,S,2172536,Luteimonas sp. 83-4
4379,0.0,86,0,G,2370,Xylella
4380,0.0,78,77,S,2371,Xylella fastidiosa
4381,0.0,1,0,S1,671135,Xylella fastidiosa subsp. sandyi
4382,0.0,1,1,S2,155920,Xylella fastidiosa subsp. sandyi Ann-1
4383,0.0,8,8,S,1444770,Xylella taiwanensis
4384,0.0,393,3,F,1775411,Rhodanobacteraceae
4385,0.0,151,0,G,231454,Dyella
4386,0.0,82,0,S,231455,Dyella japonica
4387,0.0,82,82,S1,1217721,Dyella japonica A8
4388,0.0,54,54,S,1379159,Dyella jiangningensis
4389,0.0,15,15,S,445710,Dyella thiooxydans
4390,0.0,143,0,G,70411,Frateuria
4391,0.0,143,0,S,81475,Frateuria aurantia
4392,0.0,143,143,S1,767434,Frateuria aurantia DSM 6220
4393,0.0,49,0,G,323413,Dokdonella
4394,0.0,49,0,S,323415,Dokdonella koreensis
4395,0.0,49,49,S1,1300342,Dokdonella koreensis DS-123
4396,0.0,38,0,G,242605,Luteibacter
4397,0.0,38,0,S,242606,Luteibacter rhizovicinus
4398,0.0,38,38,S1,1440763,Luteibacter rhizovicinus DSM 16549
4399,0.0,6,0,G,2233801,Ahniella
4400,0.0,6,6,S,2021234,Ahniella affigens
4401,0.0,3,0,G,75309,Rhodanobacter
4402,0.0,3,3,S,666685,Rhodanobacter denitrificans
4403,0.01,3281,1,O,135619,Oceanospirillales
4404,0.0,1234,4,F,28256,Halomonadaceae
4405,0.0,848,242,G,2745,Halomonas
4406,0.0,130,130,S,1178482,Halomonas huangheensis
4407,0.0,88,88,S,1883416,Halomonas sp. 1513
4408,0.0,72,72,S,1504981,Halomonas sp. KO116
4409,0.0,66,66,S,2014541,Halomonas sp. N3-2A
4410,0.0,62,62,S,1897729,Halomonas aestuarii
4411,0.0,59,59,S,1118153,Halomonas sp. GFAJ-1
4412,0.0,28,28,S,1346287,Halomonas sp. A3H3
4413,0.0,27,0,S,2746,Halomonas elongata
4414,0.0,27,27,S1,768066,Halomonas elongata DSM 2581
4415,0.0,17,17,S,507626,Halomonas chromatireducens
4416,0.0,15,15,S,1971364,Halomonas sp. GT
4417,0.0,15,15,S,475662,Halomonas beimenensis
4418,0.0,12,12,S,115561,Halomonas hydrothermalis
4419,0.0,10,10,S,2136172,Halomonas sp. SF2003
4420,0.0,3,3,S,29571,Halomonas subglaciescola
4421,0.0,2,2,S,1761789,Halomonas sp. hl-4
4422,0.0,214,1,G,504090,Kushneria
4423,0.0,112,112,S,698828,Kushneria konosiri
4424,0.0,101,101,S,157779,Kushneria marisflavi
4425,0.0,73,0,G,42054,Chromohalobacter
4426,0.0,73,0,S,158080,Chromohalobacter salexigens
4427,0.0,73,73,S1,290398,Chromohalobacter salexigens DSM 3043
4428,0.0,60,0,F1,114403,Zymobacter group
4429,0.0,59,0,G,1495768,Candidatus Evansia
4430,0.0,59,59,S,1495769,Candidatus Evansia muelleri
4431,0.0,1,0,G,114185,Candidatus Carsonella
4432,0.0,1,0,S,114186,Candidatus Carsonella ruddii
4433,0.0,1,1,S1,1202539,Candidatus Carsonella ruddii HT isolate Thao2000
4434,0.0,17,0,G,376488,Halotalea
4435,0.0,17,17,S,376489,Halotalea alkalilenta
4436,0.0,11,0,G,204286,Cobetia
4437,0.0,11,11,S,28258,Cobetia marina
4438,0.0,7,0,G,404432,Salinicola
4439,0.0,7,7,S,1771309,Salinicola tamaricis
4440,0.0,759,0,F,224372,Alcanivoracaceae
4441,0.0,590,299,G,59753,Alcanivorax
4442,0.0,267,0,S,285091,Alcanivorax dieselolei
4443,0.0,267,267,S1,930169,Alcanivorax dieselolei B5
4444,0.0,20,20,S,2014542,Alcanivorax sp. N3-2A
