,id,WD-ABX_-1.5,WD-ABX_1.5,WD-ABX_4.0,WD-ABX_6.0,WD-ABX_9.0,WD-ABX_12.5
9462,rxn00503_c7,0.0,,,,,
9463,rxn00166_c7,0.0,,,,0.0,
9464,rxn05686_c7,0.0,,,,,
9465,rxn05493_c7,0.0,,,,0.0,
9466,rxn00880_c7,0.0,,,,,
9467,rxn00935_c7,0.0,,,,-0.6913253054100834,
9468,rxn03072_c7,0.0,,,,,
9469,rxn12590_c7,0.0,,,,,
9470,rxn02339_c7,0.0,,,,,
9471,rxn02359_c7,0.0,,,,,
9472,rxn08111_c7,0.0,,,,,
9473,rxn10074_c7,0.0,,,,0.939947814284045,
9474,rxn00679_c7,0.0,,,,0.0,
9475,rxn09402_c7,0.0,,,,,
9476,rxn00669_c7,0.05066985876180217,,,,0.0,
9477,rxn01547_c7,-0.037769637616733416,,,,,
9478,rxn03173_c7,0.0,,,,,
9479,rxn00470_c7,0.002902813242343889,,,,0.0,
9480,rxn00131_c7,-0.028078360521527068,,,,-0.00043016384152451425,
9481,rxn00656_c7,0.0,,,,0.0001433879471743893,
9482,rxn00453_c7,0.0,,,,,
9483,rxn01505_c7,0.042043871816530264,,,,,
9484,rxn00620_c7,-0.15123966871173822,,,,,
9485,rxn00285_c7,0.011611252969375556,,,,0.035519499495868856,
9486,rxn01352_c7,-0.010278119924464486,,,,,
9487,rxn08224_c7,-0.014777517104352786,,,,,
9488,rxn03168_c7,0.0,,,,,
9489,rxn12868_c7,0.0,,,,,
9490,rxn09532_c7,-0.0014514066211719445,,,,,
9491,rxn00356_c7,-0.0700547383210216,,,,0.0,
9492,rxn01792_c7,0.0,,,,,
9493,rxn02303_c7,0.0,,,,0.0,
9494,rxn07466_c7,-0.0006547171805702955,,,,,
9495,rxn00502_c7,0.0,,,,,
9496,rxn00121_c7,-0.0014514066211719426,,,,,
9497,rxn10667_c7,0.0,,,,,
9498,rxn00551_c7,0.0,,,,,
9499,rxn00309_c7,0.0,,,,,
9500,rxn00130_c7,0.0,,,,,
9501,rxn00438_c7,0.0,,,,7.169397358741892e-05,
9502,rxn00409_c7,0.05200805594816328,,,,0.024570684884070472,
9503,rxn08231_c7,-0.014777517104352786,,,,,
9504,rxn05212_c7,0.0014514066211719445,,,,,
9505,rxn09231_c7,0.004017254519868771,,,,,
9506,rxn00432_c7,0.0,,,,,
9507,rxn08773_c7,-0.0006547171805702955,,,,,
9508,rxn00678_c7,0.0,,,,,
9509,rxn00530_c7,0.0,,,,,
9510,rxn13760_c7,0.0,,,,,
9511,rxn02270_c7,-0.05066985876180217,,,,0.0,
9512,rxn10484_c7,0.0006547171805702955,,,,,
9513,rxn00198_c7,-2.849582035077423,,,,,
9514,rxn10046_c7,0.0,,,,,
9515,rxn02933_c7,-0.05066985876180217,,,,0.0,
9516,rxn09341_c7,-0.042043871816530264,,,,,
9517,rxn00830_c7,0.0,,,,,
9518,rxn00937_c7,0.0,,,,,
9519,rxn01501_c7,0.0,,,,,
9520,rxn00343_c7,0.0,,,,,
9521,rxn09233_c7,0.0020869551348652376,,,,,
9522,rxn02269_c7,-0.05066985876180217,,,,,
9523,rxn09521_c7,-0.0014514066211719445,,,,,
9524,rxn00829_c7,0.0,,,,,
9525,rxn01607_c7,0.0,,,,,
9526,rxn00421_c7,-0.014659667372508164,,,,,
9527,rxn00970_c7,0.0,,,,,
9528,rxn03643_c7,0.0,,,,,
9529,rxn09358_c7,0.0006547171805702955,,,,,
9530,rxn00075_c7,-0.00290281324234698,,,,,
9531,rxn02934_c7,0.05066985876180217,,,,0.0,
9532,rxn00265_c7,0.0014514066211719445,,,,,
9533,rxn00290_c7,0.0,,,,0.012523263597811307,
9534,rxn10054_c7,-0.007133524153844342,,,,,
9535,rxn09487_c7,0.0,,,,,
9536,rxn05618_c7,0.0,,,,7.169397358741892e-05,
9537,rxn01375_c7,-0.00290281324234698,,,,,
9538,rxn02322_c7,0.0,,,,,
9539,rxn00991_c7,0.0,,,,0.0,
9540,rxn10753_c7,-0.0014514066211719445,,,,,
9541,rxn08775_c7,-0.0006547171805702955,,,,,
9542,rxn03644_c7,0.0,,,,,
9543,rxn00467_c7,0.0,,,,0.0,
9544,rxn02914_c7,-0.014659667372508164,,,,0.0,
9545,rxn09232_c7,-0.008191164789599246,,,,,
9546,rxn01780_c7,0.0,,,,,
9547,rxn02930_c7,0.0,,,,,
9548,rxn00259_c7,0.0,,,,,
9549,rxn00281_c7,0.0,,,,,
9550,rxn00472_c7,0.0,,,,,
9551,rxn00972_c7,0.0,,,,,
9552,rxn01303_c7,0.0,,,,0.0,
9553,rxn05520_c7,0.0014514066211719445,,,,,
9554,rxn00520_c7,0.0,,,,,
9555,rxn08445_c7,0.0,,,,,
9556,rxn00796_c7,0.0,,,,,
9557,rxn14242_c7,0.0,,,,,
9558,rxn00625_c7,0.0,,,,,
9559,rxn07574_c7,0.0,,,,,
9560,rxn09128_c7,0.0,,,,,
9561,rxn01634_c7,0.0,,,,,
9562,rxn01015_c7,0.0,,,,0.0,
9563,rxn05210_c7,0.2551169561806823,,,,,
9564,rxn02229_c7,0.0,,,,,
9565,rxn00196_c7,0.0,,,,,
9566,rxn07573_c7,0.0,,,,,
9567,rxn09234_c7,0.0020869551348652376,,,,,
9568,rxn09038_c7,0.0,,,,,
9569,rxn05909_c7,-0.0368166617370896,,,,,
9570,rxn08767_c7,0.0,,,,,
9571,rxn01990_c7,0.0,,,,,
9572,rxn02931_c7,0.0,,,,,
9573,rxn01640_c7,1.600129533170958,,,,0.4383353152391434,
9574,rxn00375_c7,1.600129533170958,,,,0.4383353152391434,
9575,rxn12225_c7,0.0007257033105859723,,,,,
9576,rxn12500_c7,-0.0014514066211719445,,,,,
9577,rxn02768_c7,0.04849274883004425,,,,,
9578,rxn13209_c7,0.0,,,,,
9579,rxn05243_c7,0.07462157955282013,,,,0.0,
9580,rxn00957_c7,0.0,,,,0.0,
9581,rxn01111_c7,0.0,,,,,
9582,rxn14207_c7,0.0,,,,,
9583,rxn12264_c7,0.04849274883004425,,,,,
9584,rxn10990_c7,0.0,,,,,
9585,rxn09042_c7,0.0014514066211719445,,,,,
9586,rxn11732_c7,0.04849274883004425,,,,,
9587,rxn01423_c7,0.04849274883004425,,,,,
9588,rxn00018_c7,0.0,,,,,
9589,rxn01418_c7,0.04849274883004425,,,,,
9590,rxn09310_c7,0.0,,,,0.0,
9591,rxn08491_c7,-0.0007257033105859723,,,,-3.584698679370946e-05,
9592,rxn12239_c7,0.0,,,,0.0,
9593,rxn13201_c7,0.0,,,,,
9594,rxn10793_c7,0.0,,,,,
9595,rxn09040_c7,0.0014514066211719445,,,,,
9596,rxn12302_c7,0.0014514066211719445,,,,,
9597,rxn02810_c7,-0.04849274883004425,,,,,
9598,rxn00244_c7,0.0,,,,,
9599,rxn00317_c7,0.04849274883004425,,,,,
9600,rxn12212_c7,-0.0014514066211719445,,,,,
9601,rxn09637_c7,0.0,,,,,
9602,rxn48582_c7,0.0,,,,,
9603,rxn42163_c7,0.0,,,,,
9604,rxn10568_c7,0.0,,,,,
9605,rxn09126_c7,0.0,,,,,
9606,rxn09434_c7,0.0,,,,,
9607,rxn10572_c7,0.0,,,,,
9608,rxn09458_c7,0.0,,,,,
9609,rxn00958_c7,0.0,,,,0.0,
9610,rxn14144_c7,0.0,,,,,
9611,rxn01048_c7,0.0,,,,,
9612,rxn07575_c7,0.0,,,,,
9613,rxn09135_c7,0.0,,,,,
9614,rxn10573_c7,0.0,,,,,
9615,rxn13518_c7,0.0,,,,,
9616,rxn04794_c7,0.0,,,,0.0,
9617,rxn13850_c7,0.0,,,,,
9618,rxn09133_c7,0.0,,,,,
9619,rxn09065_c7,0.0,,,,,
9620,rxn13438_c7,0.0,,,,,
9621,rxn09200_c7,0.0,,,,0.0,
9622,rxn02227_c7,0.04849274883004425,,,,,
9623,rxn00430_c7,0.0,,,,0.0,
9624,rxn09208_c7,0.0,,,,0.0,
9625,rxn09149_c7,-0.02232222486141823,,,,,
9626,rxn12572_c7,0.0,,,,,
9627,rxn02751_c7,0.0,,,,,
9628,rxn03799_c7,0.0,,,,,
9629,rxn03659_c7,0.0,,,,,
9630,rxn10941_c7,0.0,,,,,
9631,rxn01350_c7,0.0,,,,,
9632,rxn09638_c7,0.0,,,,,
9633,rxn03680_c7,0.0,,,,,
9634,rxn06329_c7,0.0,,,,,
9635,rxn02204_c7,0.0,,,,,
9636,rxn12746_c7,0.0,,,,,
9637,rxn02203_c7,0.0,,,,,
9638,rxn07775_c7,0.0,,,,,
9639,rxn00037_c7,0.0,,,,,
9640,rxn02293_c7,0.0,,,,,
9641,rxn00803_c7,0.0,,,,,
9642,rxn07776_c7,0.0,,,,,
9643,rxn12747_c7,0.0,,,,,
9644,rxn02756_c7,0.0,,,,,
9645,rxn05988_c7,0.0,,,,,
9646,rxn07774_c7,0.0,,,,,
9647,rxn02523_c7,0.0,,,,,
9648,rxn00257_c7,0.0,,,,0.0,
9649,rxn05303_c7,0.07902034427204838,,,,,
9650,rxn04600_c7,0.0,,,,,
9651,rxn03826_c7,0.0,,,,,
9652,rxn00587_c7,0.0,,,,,
9653,rxn01203_c7,0.0,,,,,
9654,rxn04598_c7,0.0,,,,,
9655,rxn03040_c7,0.0,,,,,
9656,rxn00521_c7,0.0,,,,,
9657,rxn01327_c7,0.0,,,,,
9658,rxn02366_c7,0.0,,,,,
9659,rxn03055_c7,0.0,,,,,
9660,rxn00586_c7,0.0,,,,,
9661,rxn01896_c7,0.0,,,,0.0,
9662,rxn01927_c7,0.0,,,,0.0,
9663,rxn10626_c7,0.0,,,,,
9664,rxn04455_c7,0.0,,,,,
9665,rxn04970_c7,0.0,,,,,
9666,rxn04603_c7,0.0,,,,,
9667,rxn00540_c7,0.0,,,,,
9668,rxn04706_c7,0.0,,,,,
9669,rxn00495_c7,0.0,,,,,
9670,rxn01945_c7,0.0,,,,,
9671,rxn14383_c7,0.0,,,,,
9672,rxn01893_c7,0.0,,,,,
9673,rxn00033_c7,0.0,,,,,
9674,rxn02380_c7,1.5889398001272228,,,,,
9675,rxn00336_c7,2.849582035077423,,,,0.01350365188076047,
9676,rxn12606_c7,0.0,,,,,
9677,rxn10496_c7,0.0,,,,,
9678,rxn01818_c7,0.0,,,,,
9679,rxn10124_c7,0.0,,,,,
9680,rxn10614_c7,0.0,,,,,
9681,rxn10613_c7,0.0,,,,,
9682,rxn05047_c7,0.0,,,,,
9683,rxn04999_c7,0.0,,,,,
9684,rxn01033_c7,0.0,,,,,
9685,rxn03558_c7,0.0,,,,,
9686,rxn00924_c7,0.0,,,,,
9687,rxn01039_c7,0.0,,,,,
9688,rxn01842_c7,0.0,,,,,
9689,rxn01294_c7,0.0,,,,,
9690,rxn09997_c7,0.0,,,,,
9691,rxn03440_c7,0.0,,,,,
9692,rxn01023_c7,0.0,,,,,
9693,rxn13427_c7,0.0,,,,,
9694,rxn13429_c7,0.0,,,,,
9695,rxn01453_c7,0.0,,,,0.0,
9696,rxn00682_c7,0.0,,,,,
9697,rxn02624_c7,0.0,,,,,
9698,rxn02516_c7,0.0,,,,,
9699,rxn02622_c7,0.0,,,,,
9700,rxn00234_c7,0.0,,,,,
9701,rxn00374_c7,0.0,,,,,
9702,rxn05669_c7,0.06608585642000933,,,,,
9703,rxn00878_c7,0.0,,,,0.0,
9704,bio8,0.21815532092302636,,,,0.04480759475078848,
9705,EX_cpd00450_e0,-0.0,,,,,
9706,EX_cpd04534_e0,-0.0,,,,,
9707,EX_cpd01150_e0,-0.0,,,,,
9708,EX_cpd01502_e0,-0.0,,,,,
9709,EX_cpd00324_e0,0.0,,,,0.0,0.0
9710,EX_cpd15895_e0,-0.0,,,,,
9711,EX_cpd00797_e0,0.0,,,0.0,0.0,0.0
9712,EX_cpd01024_e0,-0.0,,,,-0.0,-0.0
9713,EX_cpd08374_e0,-0.0,,,,,
9714,EX_cpd00453_e0,-0.0,,,,,
9715,EX_cpd00441_e0,-0.0,,,,,
9716,EX_cpd08021_e0,0.0,,,,,
9717,SK_cpd01042_c7,0.0,,,,,
9718,SK_cpd02701_c7,0.0,,,,0.0,
9719,SK_cpd03091_c7,0.0,,,,0.0,
9720,SK_cpd11416_c7,0.0,,,,0.0,
9721,SK_cpd15302_c7,0.0,,,,0.0,
9722,rxn02201_c8,0.0,,,,,
9723,rxn00836_c8,0.0,,,,,
9724,rxn02209_c8,0.0,,,,,
9725,rxn05318_c8,-0.17180852803333463,,,,,
9726,rxn00423_c8,0.0,,,,,
9727,rxn10298_c8,0.0,,,,,
9728,rxn00364_c8,0.05527410173580366,,,,,
9729,rxn05561_c8,0.0,,,,,
9730,rxn03408_c8,0.0027815475686988316,,,,,
9731,rxn05250_c8,0.0,,,,,
9732,rxn05440_c8,0.0,,,,,
9733,rxn01673_c8,0.0,,,,,
9734,rxn00247_c8,0.0,,,,,
9735,rxn00642_c8,0.0,,,,,
9736,rxn00022_c8,0.0,,,,,
9737,rxn05667_c8,0.0,,,,,
9738,rxn02000_c8,0.0,,,,,
9739,rxn00322_c8,0.0,,,,,
9740,rxn05457_c8,0.0,,,,,
9741,rxn00107_c8,0.0,,,,,
9742,rxn08934_c8,0.0,,,,,
9743,rxn04070_c8,0.0,,,,,
9744,rxn00199_c8,0.0,,,,,
9745,rxn01358_c8,0.0,,,,,
9746,rxn10231_c8,0.0,,,,,
9747,rxn10270_c8,0.0,,,,,
9748,rxn12637_c8,0.0,,,,,
9749,rxn09240_c8,0.0,,,,,
9750,rxn00172_c8,-0.012880774927422926,,,,,
9751,rxn01219_c8,0.0,,,,,
9752,rxn00800_c8,0.0,,,,,
9753,rxn08333_c8,0.00027747426876659925,,,,,
9754,rxn01705_c8,0.0,,,,,
9755,rxn09177_c8,0.0,,,,,
9756,rxn00211_c8,0.0,,,,,
9757,rxn00179_c8,0.0,,,,,
9758,rxn01210_c8,0.0,,,,,
9759,rxn00192_c8,0.0,,,,,
9760,rxn01218_c8,0.0,,,,,
9761,rxn02898_c8,0.00027747426876659925,,,,,
9762,rxn05654_c8,-0.13119368974408718,,,,,
9763,rxn01199_c8,0.0,,,,,
9764,rxn00545_c8,0.0,,,,,
9765,rxn02319_c8,0.0,,,,,
9766,rxn02316_c8,0.0,,,,,
9767,rxn10344_c8,0.0,,,,,
9768,rxn02320_c8,0.0,,,,,
9769,rxn02504_c8,0.0,,,,,
9770,rxn04082_c8,0.0,,,,,
9771,rxn04996_c8,0.0,,,,,
9772,rxn00262_c8,0.0,,,,,
9773,rxn03039_c8,0.0,,,,,
9774,rxn10126_c8,0.0,,,,,
9775,rxn04048_c8,0.0,,,,,
9776,rxn08084_c8,0.0,,,,,
9777,rxn10225_c8,0.0,,,,,
9778,rxn01486_c8,0.00041621140314989855,,,,,
9779,rxn00898_c8,0.06117097059406242,,,,,
9780,rxn05444_c8,0.0,,,,,
9781,rxn05334_c8,0.0,,,,,
9782,rxn05040_c8,0.0005549485375331987,,,,,
9783,rxn00890_c8,0.0,,,,,
9784,rxn05235_c8,0.0005450301879314783,,,,,
9785,rxn01843_c8,0.0,,,,,
9786,rxn00816_c8,0.0,,,,,
9787,rxn01750_c8,0.0,,,,,
9788,rxn02988_c8,-0.94075047547108,,,,,
9789,rxn01021_c8,0.0,,,,,
9790,rxn00165_c8,0.0,,,,,
9791,rxn10228_c8,0.0,,,,,
9792,rxn01117_c8,-0.005563095137397663,,,,,
9793,rxn05542_c8,0.0,,,,,
9794,rxn01322_c8,0.0,,,,,
9795,rxn05545_c8,0.0,,,,,
9796,rxn08895_c8,0.0,,,,,
9797,rxn11268_c8,0.0,,,,,
9798,rxn00710_c8,0.03003159441854148,,,,,
9799,rxn01114_c8,0.0,,,,,
9800,rxn02305_c8,0.0,,,,,
9801,rxn00910_c8,0.0,,,,,
9802,rxn01129_c8,-0.022864087593172284,,,,,
9803,rxn05541_c8,0.0,,,,,
9804,rxn01962_c8,0.0,,,,,
9805,rxn05459_c8,0.01720536307145563,,,,,
9806,rxn01682_c8,0.0,,,,,
9807,rxn08941_c8,0.0,,,,,
9808,rxn03181_c8,0.0027815475686988316,,,,,
9809,rxn01152_c8,0.0,,,,,
9810,rxn02331_c8,-0.005563095137397663,,,,,
9811,rxn06493_c8,0.0,,,,,
9812,rxn10214_c8,0.0,,,,,
9813,rxn12846_c8,0.0,,,,,
9814,rxn00337_c8,0.0027815475686988316,,,,,
9815,rxn05221_c8,0.46778225585877403,,,,,
9816,rxn08308_c8,0.0,,,,,
9817,rxn00152_c8,0.0,,,,,
9818,rxn00208_c8,0.0,,,,,
9819,rxn05434_c8,0.0,,,,,
9820,rxn05346_c8,0.0,,,,,
9821,rxn00867_c8,0.0,,,,,
9822,rxn08127_c8,0.0,,,,,
9823,rxn05386_c8,0.0,,,,,
9824,rxn05516_c8,0.0,,,,,
9825,rxn05733_c8,0.0,,,,,
9826,rxn00416_c8,0.0,,,,,
9827,rxn09206_c8,0.0,,,,,
9828,rxn08017_c8,1.1561427865274975e-05,,,,,
9829,rxn09209_c8,0.0,,,,,
9830,rxn12512_c8,0.0002774742687665921,,,,,
9831,rxn08669_c8,0.0,,,,,
9832,rxn00902_c8,-0.03141567772473952,,,,,
9833,rxn06672_c8,0.0,,,,,
9834,rxn00649_c8,0.0,,,,,
9835,rxn01739_c8,0.014465690053478251,,,,,
9836,rxn02400_c8,0.0,,,,,
9837,rxn01268_c8,0.0,,,,,
9838,rxn00641_c8,0.0,,,,,
9839,rxn00361_c8,0.0,,,,,
9840,rxn02679_c8,0.0,,,,,
9841,rxn01974_c8,0.0027815475686988316,,,,,
9842,rxn00242_c8,0.0,,,,,
9843,rxn12641_c8,0.0,,,,,
9844,rxn08971_c8,0.13091621547532056,,,,,
9845,rxn05316_c8,0.0,,,,,
9846,rxn04384_c8,0.0,,,,,
9847,rxn14372_c8,0.0,,,,,
9848,rxn00225_c8,0.0,,,,,
9849,rxn05350_c8,0.0,,,,,
9850,rxn09198_c8,0.0,,,,,
9851,rxn00148_c8,-0.30660241534891475,,,,,
9852,rxn01102_c8,0.0,,,,,
9853,rxn00100_c8,0.0001387371343832924,,,,,
9854,rxn02842_c8,0.0,,,,,
9855,rxn00514_c8,0.0,,,,,
9856,rxn00789_c8,0.0,,,,,
9857,rxn05390_c8,0.0,,,,,
9858,rxn05437_c8,0.0,,,,,
9859,rxn08976_c8,0.0,,,,,
9860,rxn00781_c8,0.3201697492506099,,,,,
9861,rxn09264_c8,0.0,,,,,
9862,rxn05319_c8,-6.899328535650061,,,,,
9863,rxn00881_c8,0.0,,,,,
9864,rxn09265_c8,0.0,,,,,
9865,rxn01355_c8,0.0,,,,,
9866,rxn00292_c8,0.0,,,,,
9867,rxn05401_c8,0.0,,,,,
9868,rxn03043_c8,0.0,,,,,
9869,rxn02264_c8,0.0001387371343832997,,,,,
9870,rxn05198_c8,0.007181610581791845,,,,,
9871,rxn09202_c8,0.002150670383931954,,,,,
9872,rxn03903_c8,0.0,,,,,
9873,rxn00097_c8,0.10898257433731123,,,,,
9874,rxn01217_c8,0.0,,,,,
9875,rxn02212_c8,0.014465690053478251,,,,,
9876,rxn00191_c8,0.0,,,,,
9877,rxn00250_c8,1.121564508452535,,,,,
9878,rxn05324_c8,-0.013907737843494158,,,,,
9879,rxn10481_c8,0.0001387371343832997,,,,,
9880,rxn03535_c8,0.0,,,,,
9881,rxn00692_c8,0.021119329887956173,,,,,
9882,rxn00802_c8,0.020645652976875085,,,,,
9883,rxn02160_c8,0.0,,,,,
9884,rxn02315_c8,0.0,,,,,
9885,rxn10230_c8,0.0,,,,,
9886,rxn02720_c8,0.0,,,,,
9887,rxn00913_c8,0.0,,,,,
9888,rxn01997_c8,0.0,,,,,
9889,rxn00460_c8,0.0,,,,,
9890,rxn00171_c8,0.0,,,,,
9891,rxn03958_c8,-0.033926714480886334,,,,,
9892,rxn00131_c8,-0.18652133760270528,,,,,
9893,rxn05578_c8,0.0,,,,,
9894,rxn03264_c8,0.0,,,,,
9895,rxn01362_c8,-0.03003159441854148,,,,,
9896,rxn05329_c8,0.0,,,,,
9897,rxn03174_c8,0.0,,,,,
9898,rxn00549_c8,0.0,,,,,
9899,rxn03951_c8,0.0,,,,,
9900,rxn05418_c8,0.0,,,,,
9901,rxn05200_c8,0.0005450301879314783,,,,,
9902,rxn00340_c8,0.0,,,,,
9903,rxn10060_c8,0.0,,,,,
9904,rxn00855_c8,0.0,,,,,
9905,rxn00727_c8,0.0,,,,,
9906,rxn10307_c8,0.0,,,,,
9907,rxn03852_c8,0.0,,,,,
9908,rxn12638_c8,0.0,,,,,
9909,rxn01354_c8,0.0,,,,,
9910,rxn09105_c8,0.0,,,,,
9911,rxn01445_c8,0.0,,,,,
9912,rxn05248_c8,0.0,,,,,
9913,rxn00612_c8,0.0,,,,,
9914,rxn08766_c8,0.0,,,,,
9915,rxn05526_c8,0.0,,,,,
9916,rxn05539_c8,0.0,,,,,
9917,rxn05461_c8,0.01720536307145563,,,,,
9918,rxn02159_c8,0.0,,,,,
9919,rxn08083_c8,0.0,,,,,
9920,rxn10222_c8,0.0,,,,,
9921,rxn02597_c8,0.0,,,,,
9922,rxn01966_c8,0.0,,,,,
9923,rxn05466_c8,0.8012451165264527,,,,,
9924,rxn00917_c8,0.0,,,,,
9925,rxn08078_c8,0.0,,,,,
9926,rxn01292_c8,0.0,,,,,
9927,rxn00300_c8,0.00027747426876659936,,,,,
9928,rxn02798_c8,0.0,,,,,
9929,rxn05234_c8,0.0,,,,,
9930,rxn05957_c8,0.0,,,,,
9931,rxn05335_c8,0.0,,,,,
9932,rxn00537_c8,0.0,,,,,
9933,rxn03419_c8,0.0,,,,,
9934,rxn01516_c8,0.0,,,,,
9935,rxn00758_c8,0.0,,,,,
9936,rxn00672_c8,0.0,,,,,
9937,rxn10314_c8,0.0,,,,,
9938,rxn06078_c8,0.0,,,,,
9939,rxn05595_c8,0.0002774742687665994,,,,,
9940,rxn05348_c8,0.013907737843494158,,,,,
9941,rxn05435_c8,0.0,,,,,
9942,rxn00907_c8,-0.02236796409740587,,,,,
9943,rxn05458_c8,-0.017193801643590356,,,,,
9944,rxn10213_c8,0.008602681535727815,,,,,
9945,rxn02404_c8,0.005563095137397663,,,,,
9946,rxn01644_c8,0.0027815475686988316,,,,,
9947,rxn05450_c8,0.0,,,,,
9948,rxn12847_c8,0.0,,,,,
9949,rxn05410_c8,0.0,,,,,
9950,rxn05443_c8,0.0,,,,,
9951,rxn05535_c8,0.0,,,,,
9952,rxn05030_c8,0.0027815475686988316,,,,,
9953,rxn01620_c8,0.0,,,,,
9954,rxn05345_c8,0.011126190274795326,,,,,
9955,rxn05422_c8,0.0,,,,,
9956,rxn01465_c8,-0.03003159441854148,,,,,
9957,rxn05145_c8,0.0,,,,,
9958,rxn01301_c8,0.0,,,,,
9959,rxn01643_c8,-0.0027815475686988316,,,,,
9960,rxn00248_c8,-0.11054803676721209,,,,,
9961,rxn05385_c8,0.0,,,,,
9962,rxn00707_c8,0.0,,,,,
9963,rxn00369_c8,0.0,,,,,
9964,rxn00708_c8,0.0,,,,,
9965,rxn01269_c8,0.0,,,,,
9966,rxn00392_c8,0.00013873713438329968,,,,,
9967,rxn00747_c8,-0.6995016269341608,,,,,
9968,rxn01334_c8,0.0,,,,,
9969,rxn00830_c8,0.0,,,,,
9970,rxn01108_c8,0.0,,,,,
9971,rxn00879_c8,0.0,,,,,
9972,rxn03406_c8,0.0,,,,,
9973,rxn00609_c8,0.0,,,,,
9974,rxn06673_c8,0.0,,,,,
9975,rxn12646_c8,0.0,,,,,
9976,rxn03869_c8,0.0,,,,,
9977,rxn05448_c8,0.0,,,,,
9978,rxn05446_c8,0.0,,,,,
9979,rxn02175_c8,0.0001387371343832924,,,,,
9980,rxn05317_c8,-0.07953203923805045,,,,,
9981,rxn02835_c8,0.0,,,,,
9982,rxn03884_c8,0.0,,,,,
9983,rxn04385_c8,0.0,,,,,
9984,rxn00975_c8,0.0,,,,,
9985,rxn01675_c8,0.0,,,,,
9986,rxn00324_c8,0.0,,,,,
9987,rxn03536_c8,0.0001387371343832997,,,,,
9988,rxn01575_c8,0.0,,,,,
9989,rxn05150_c8,0.0,,,,,
9990,rxn05398_c8,0.0,,,,,
9991,rxn09562_c8,0.011101105837265089,,,,,
9992,rxn00555_c8,0.011126190274795326,,,,,
9993,rxn03080_c8,0.0005549485375331987,,,,,
9994,rxn10237_c8,0.0,,,,,
9995,rxn01044_c8,0.0,,,,,
9996,rxn00143_c8,0.0,,,,,
9997,rxn12644_c8,0.0,,,,,
9998,rxn00147_c8,0.0,,,,,
9999,rxn01256_c8,0.0,,,,,
10000,rxn05199_c8,-0.022864087593172284,,,,,
10001,rxn00777_c8,-0.15732414536064324,,,,,
10002,rxn01740_c8,-0.014465690053478251,,,,,
10003,rxn05533_c8,0.0,,,,,
10004,rxn00190_c8,0.0,,,,,
10005,rxn05327_c8,0.0,,,,,
10006,rxn05205_c8,0.0,,,,,
10007,rxn01013_c8,0.0,,,,,
10008,rxn02762_c8,0.0,,,,,
10009,rxn02314_c8,0.0,,,,,
10010,rxn02161_c8,1.8537226004488752,,,,,
10011,rxn02275_c8,0.0,,,,,
10012,rxn01545_c8,0.0,,,,,
10013,rxn00139_c8,0.0,,,,,
10014,rxn00790_c8,0.0,,,,,
10015,rxn03910_c8,0.033926714480886334,,,,,
10016,rxn07976_c8,0.0,,,,,
10017,rxn00237_c8,0.011101105837265089,,,,,
10018,rxn00463_c8,0.0,,,,,
10019,rxn03540_c8,0.0,,,,,
10020,rxn08086_c8,0.0,,,,,
10021,rxn08311_c8,0.008602681535727815,,,,,
10022,rxn03175_c8,0.0,,,,,
10023,rxn03421_c8,0.0,,,,,
10024,rxn10227_c8,0.0,,,,,
10025,rxn05336_c8,0.0,,,,,
10026,rxn09210_c8,0.002150670383931954,,,,,
10027,rxn01484_c8,-0.011126190274795326,,,,,
10028,rxn00162_c8,0.0,,,,,
10029,rxn01124_c8,0.0,,,,,
10030,rxn00285_c8,0.0,,,,,
10031,rxn07584_c8,0.0,,,,,
10032,rxn00182_c8,-0.4277931545076207,,,,,
10033,rxn05567_c8,0.0,,,,,
10034,rxn01642_c8,0.0,,,,,
10035,rxn00132_c8,0.17561754148621422,,,,,
10036,rxn06556_c8,0.0,,,,,
10037,rxn08044_c8,0.0,,,,,
10038,rxn04052_c8,0.0,,,,,
10039,rxn08893_c8,0.0,,,,,
10040,rxn06864_c8,0.0,,,,,
10041,rxn00712_c8,0.0,,,,,
10042,rxn12850_c8,0.0,,,,,
10043,rxn00126_c8,0.0009711599406831041,,,,,
10044,rxn01518_c8,0.0,,,,,
10045,rxn12844_c8,0.0,,,,,
10046,rxn10216_c8,0.0,,,,,
10047,rxn05175_c8,0.0001387371343832997,,,,,
10048,rxn08306_c8,0.0,,,,,
10049,rxn00206_c8,0.0,,,,,
10050,rxn05381_c8,0.0,,,,,
10051,rxn05340_c8,-0.013907737843494158,,,,,
10052,rxn00405_c8,0.0,,,,,
10053,rxn00299_c8,0.0,,,,,
10054,rxn08546_c8,0.0,,,,,
10055,rxn00756_c8,0.0,,,,,
10056,rxn05389_c8,0.0,,,,,
10057,rxn01132_c8,0.0,,,,,
10058,rxn00904_c8,0.0,,,,,
10059,rxn02484_c8,0.0,,,,,
10060,rxn05671_c8,0.0,,,,,
10061,rxn01133_c8,0.0,,,,,
10062,rxn03159_c8,0.0027815475686988316,,,,,
10063,rxn01000_c8,0.0,,,,,
10064,rxn00647_c8,0.0,,,,,
10065,rxn03397_c8,0.0,,,,,
10066,rxn02377_c8,0.0,,,,,
10067,rxn00363_c8,0.0,,,,,
10068,rxn08128_c8,0.0,,,,,
10069,rxn01670_c8,0.0,,,,,
10070,rxn12643_c8,0.0,,,,,
