,id,RC-ABX_-1.5,RC-ABX_1.5,RC-ABX_4.0,RC-ABX_6.0,RC-ABX_9.0,RC-ABX_12.5,WD-ABX_-1.5,WD-ABX_1.5,WD-ABX_4.0,WD-ABX_6.0,WD-ABX_9.0,WD-ABX_12.5
18294,rxn02503_c14,0.0,0.0,,,0.0,0.0,,,,,,
18295,rxn05338_c14,0.0,0.0,,,0.0,0.0,,,,,,
18296,rxn03135_c14,0.0,0.0,,,0.0,0.0,,,,,,
18297,rxn05645_c14,0.0033081460731709525,,,,0.0007826889479253237,0.0021252548452680813,,,,,,
18298,rxn08310_c14,0.0,0.0,,,0.0,0.0,,,,,,
18299,rxn00915_c14,-0.009531435315053394,0.0,,,-0.0014723955960913872,0.0,,,,,,
18300,rxn02853_c14,0.0,0.0,,,0.0,0.0,,,,,,
18301,rxn01515_c14,0.0,,,,0.0,0.0,,,,,,
18302,rxn10224_c14,0.0,0.0,,,0.0,0.0,,,,,,
18303,rxn05337_c14,0.0,0.0,,,0.0,0.0,,,,,,
18304,rxn01653_c14,0.0,0.0,,,0.0,0.0,,,,,,
18305,rxn00474_c14,0.0,0.0,,,0.0,0.0,,,,,,
18306,rxn03147_c14,0.0,0.0,,,0.0,0.0,,,,,,
18307,rxn08073_c14,0.0,0.0,,,0.0,0.0,,,,,,
18308,rxn03843_c14,0.000497425517734953,0.003974437347103736,,,0.00011768810884883156,0.00031956146081327014,,,,,,
18309,rxn05376_c14,0.0,0.0,,,0.0,0.0,,,,,,
18310,rxn01123_c14,0.0,,,,0.0,0.0,,,,,,
18311,rxn08557_c14,0.0,0.0,,,,,,,,,,
18312,rxn01802_c14,0.0,0.0,,,0.0,0.0,,,,,,
18313,rxn02317_c14,0.0,,,,-0.002087170527800852,0.0,,,,,,
18314,rxn01116_c14,-0.03257924641317671,-0.04182646075426349,,,0.0,-0.02071608712301184,,,,,,
18315,rxn00606_c14,0.0,,,,,3.06036532957325,,,,,,
18316,rxn02811_c14,0.0,-0.04488855205600071,,,0.0,0.0,,,,,,
18317,rxn03062_c14,0.0,0.04488855205600071,,,0.0,0.0,,,,,,
18318,rxn10258_c14,0.0,0.0,,,,,,,,,,
18319,rxn00829_c14,0.0319368492804521,,,,0.0,,,,,,,
18320,rxn08847_c14,0.0,0.0,,,0.0,0.0,,,,,,
18321,rxn00670_c14,0.0,0.0,,,0.0,0.0,,,,,,
18322,rxn01544_c14,0.0,-0.03142771501339858,,,-0.003134843751825045,-0.013528775743153722,,,,,,
18323,rxn00863_c14,0.0,0.0,,,0.0,0.0,,,,,,
18324,rxn09113_c14,0.011227312058722703,0.009219009724727717,,,0.0,0.007212770785924163,,,,,,
18325,rxn00711_c14,0.0,-0.021281626502221568,,,0.0,-0.003369647365250132,,,,,,
18326,rxn10316_c14,0.0,,,,,,,,,,,
18327,rxn05557_c14,0.0,,,,,,,,,,,
18328,rxn01270_c14,0.0,0.0,,,0.0,0.0,,,,,,
18329,rxn08299_c14,0.0,0.0,,,,,,,,,,
18330,rxn01138_c14,0.0,,,,0.0,0.0,,,,,,
18331,rxn05673_c14,0.0,,,,,,,,,,,
18332,rxn10324_c14,0.0,,,,,,,,,,,
18333,rxn01607_c14,0.0319368492804521,,,,0.0,,,,,,,
18334,rxn05465_c14,0.03391890296514017,0.03576993612393363,,,0.0,0.021790547115637264,,,,,,
18335,rxn12845_c14,0.0,0.0,,,0.0,0.0,,,,,,
18336,rxn00797_c14,-0.018280577423871236,0.0,,,,0.0,,,,,,
18337,rxn08820_c14,0.0,0.0,,,0.0,0.0,,,,,,
18338,rxn05494_c14,0.0,0.007948874694207473,,,,0.0,,,,,,
18339,rxn05380_c14,0.0,0.0,,,0.0,0.0,,,,,,
18340,rxn05347_c14,0.0,0.0,,,0.0,0.0,,,,,,
18341,rxn06077_c14,0.0,0.0,,,0.0,0.0,,,,,,
18342,rxn03407_c14,0.0,0.0,,,0.0,0.0,,,,,,
18343,rxn01831_c14,0.0,0.0,,,,0.0,,,,,,
18344,rxn01870_c14,0.0,0.0,,,0.0,0.0,,,,,,
18345,rxn01303_c14,0.0,0.0,,,,,,,,,,
18346,rxn08901_c14,0.0,0.0,,,,,,,,,,
18347,rxn00113_c14,0.0,0.0,,,0.0,0.0,,,,,,
18348,rxn00297_c14,0.001492276553204859,0.0,,,0.0003530643265464947,0.0009586843824398104,,,,,,
18349,rxn00137_c14,0.0011027153577236508,0.0,,,0.0,0.0,,,,,,
18350,rxn00745_c14,0.0,0.0,,,-0.44311323110350626,0.0,,,,,,
18351,rxn06023_c14,0.0011027153577236508,0.00019823570681592705,,,0.0002608963159751065,0.0007084182817560271,,,,,,
18352,rxn00611_c14,0.0,-0.018438019449455435,,,0.0,0.0,,,,,,
18353,rxn07435_c14,0.0,,,,,,,,,,,
18354,rxn01678_c14,-0.12511831192962022,0.0,,,,,,,,,,
18355,rxn02286_c14,0.000497425517734953,0.003974437347103736,,,0.0,0.00031956146081327014,,,,,,
18356,rxn00394_c14,0.0,,,,0.0,0.0,,,,,,
18357,rxn00872_c14,0.0,0.0,,,0.0,0.0,,,,,,
18358,rxn00832_c14,0.0,0.0,,,0.0,0.0,,,,,,
18359,rxn01106_c14,0.0,0.08891801399579849,,,-1.468777436799492,-0.1388045459078947,,,,,,
18360,rxn10193_c14,0.000497425517734953,0.0,,,0.00011768810884883156,0.00031956146081327014,,,,,,
18361,rxn12640_c14,0.0,0.0,,,0.0,0.0,,,,,,
18362,rxn00690_c14,0.0011027153577236508,,,,0.0002608963159751065,0.0007084182817560271,,,,,,
18363,rxn03643_c14,0.0,,,,0.0,,,,,,,
18364,rxn00931_c14,-9.946625797349837,0.0,,,0.0,0.0,,,,,,
18365,rxn08756_c14,0.0,0.04390732331417183,,,0.006655703723965548,0.018072398525009272,,,,,,
18366,rxn09450_c14,0.0,0.0,,,0.0,0.0,,,,,,
18367,rxn00938_c14,0.0,0.0,,,0.0,0.0,,,,,,
18368,rxn08380_c14,0.0,0.0,,,0.0,0.0,,,,,,
18369,rxn05115_c14,0.0,0.0,,,0.0,0.0,,,,,,
18370,rxn00412_c14,0.0,0.0,,,0.0,0.0,,,,,,
18371,rxn01573_c14,0.0,,,,,,,,,,,
18372,rxn00650_c14,-0.0011027153577236508,0.0,,,-0.0002608963159751065,-0.0007084182817560271,,,,,,
18373,rxn03167_c14,0.0033081460731709525,0.0005947071204477836,,,0.0,0.0,,,,,,
18374,rxn01103_c14,0.0,0.0,,,0.0,0.0,,,,,,
18375,rxn01313_c14,0.0,0.0,,,0.0,0.0,,,,,,
18376,rxn00515_c14,0.0,0.0,,,,,,,,,,
18377,rxn08846_c14,0.0,0.0,,,0.0,0.0,,,,,,
18378,rxn05397_c14,0.0,0.0,,,0.0,0.0,,,,,,
18379,rxn03005_c14,0.0,0.0,,,0.0,0.0,,,,,,
18380,rxn03437_c14,0.044125215983315515,0.0,,,0.0,0.0,,,,,,
18381,rxn01353_c14,0.0,0.0007787709110533556,,,,,,,,,,
18382,rxn12633_c14,0.0,0.0,,,0.0,0.0,,,,,,
18383,rxn00882_c14,0.0,0.0,,,0.0,0.0,,,,,,
18384,rxn03244_c14,0.0,0.0,,,0.0,0.0,,,,,,
18385,rxn00616_c14,0.0,0.0,,,0.04513323084739991,0.0,,,,,,
18386,rxn00552_c14,0.0,,,,0.0,1.0304358978614312,,,,,,
18387,rxn01639_c14,0.0,0.0,,,,,,,,,,
18388,rxn00313_c14,0.0,0.0,,,0.01249610090481392,0.0,,,,,,
18389,rxn02949_c14,0.0,0.0,,,0.0,,,,,,,
18390,rxn00735_c14,0.0,0.0,,,0.0,0.0,,,,,,
18391,rxn00775_c14,0.0,0.0,,,0.0,0.0,,,,,,
18392,rxn02680_c14,0.0,0.0,,,0.0,0.0,,,,,,
18393,rxn05405_c14,0.0,0.0,,,0.0,0.0,,,,,,
18394,rxn00804_c14,0.0,,,,,,,,,,,
18395,rxn00547_c14,0.0,0.0,,,0.0,0.17647689545882783,,,,,,
18396,rxn05619_c14,0.0,0.0,,,,0.0,,,,,,
18397,rxn08020_c14,0.0,0.0,,,0.0,0.0,,,,,,
18398,rxn05325_c14,0.0,0.0,,,0.0,0.0,,,,,,
18399,rxn11040_c14,0.0,,,,,0.0,,,,,,
18400,rxn05610_c14,0.0,0.0,,,0.0,0.17075507306855098,,,,,,
18401,rxn08803_c14,0.0,0.0,,,0.0,0.0,,,,,,
18402,rxn08025_c14,0.0,,,,,0.0,,,,,,
18403,rxn02895_c14,0.0,0.0,,,0.0,0.0,,,,,,
18404,rxn07295_c14,0.0,0.0,,,,,,,,,,
18405,rxn02934_c14,0.0,0.0,,,-0.011492127504252655,,,,,,,
18406,rxn08089_c14,0.0,0.0,,,0.0,0.0,,,,,,
18407,rxn00189_c14,0.0,0.0,,,0.7129944528231914,0.0,,,,,,
18408,rxn01508_c14,0.0015855773595947371,,,,0.0,,,,,,,
18409,rxn02508_c14,0.00889189958451661,0.0,,,0.0021037739497977866,0.005712429940409893,,,,,,
18410,rxn05442_c14,0.0,0.0,,,,,,,,,,
18411,rxn00543_c14,-0.009531435315053394,-1.127360552755578,,,0.0,0.0,,,,,,
18412,rxn09992_c14,0.0,,,,,0.0,,,,,,
18413,rxn00420_c14,0.0,0.0,,,0.0,0.0,,,,,,
18414,rxn10253_c14,0.0,0.0,,,,,,,,,,
18415,rxn10221_c14,0.0,0.0,,,0.0,0.0,,,,,,
18416,rxn14334_c14,0.000497425517734953,0.003974437347103736,,,0.00011768810884883156,0.00031956146081327014,,,,,,
18417,rxn07979_c14,0.0,0.0,,,0.0,0.0,,,,,,
18418,rxn00993_c14,0.0,0.0,,,0.0,0.0,,,,,,
18419,rxn02804_c14,0.0,0.0,,,0.0,0.0,,,,,,
18420,rxn05005_c14,0.0011027153577236508,0.00019823570681592705,,,,0.0007084182817560271,,,,,,
18421,rxn00048_c14,0.0,0.0003964714136318541,,,0.0,0.0,,,,,,
18422,rxn05231_c14,0.0,0.0007787709110533556,,,,0.0,,,,,,
18423,rxn00283_c14,0.0,0.0,,,0.008355855728267041,0.008146729082744573,,,,,,
18424,rxn05373_c14,0.0,0.0,,,0.0,0.0,,,,,,
18425,rxn00726_c14,0.00889189958451661,0.0,,,0.0,0.0,,,,,,
18426,rxn00184_c14,0.0,0.0,,,0.0,-0.04570076092513965,,,,,,
18427,rxn00379_c14,0.0,-0.00019823570681592705,,,0.0,0.0,,,,,,
18428,rxn08851_c14,0.0,0.0,,,0.0,0.0,,,,,,
18429,rxn05330_c14,0.0,0.0,,,0.0,0.0,,,,,,
18430,rxn02155_c14,0.0,0.00039647141363222116,,,0.0,0.0,,,,,,
18431,rxn02475_c14,0.0,0.0003964714136318541,,,0.0,0.0,,,,,,
18432,rxn00575_c14,0.0,,,,,0.0,,,,,,
18433,rxn05339_c14,0.0,0.0,,,0.0,0.0,,,,,,
18434,rxn05460_c14,0.03391890296514017,0.0,,,0.0,0.021790547115637264,,,,,,
18435,rxn03108_c14,0.0,0.0005947071204477836,,,0.0,0.0,,,,,,
18436,rxn10313_c14,0.0,0.0,,,,,,,,,,
18437,rxn00675_c14,0.0,0.0,,,0.0,,,,,,,
18438,rxn01018_c14,0.0,0.0,,,0.0,0.0,,,,,,
18439,rxn08813_c14,0.0,0.0,,,0.0,0.0,,,,,,
18440,rxn05602_c14,0.0,0.0,,,,,,,,,,
18441,rxn00124_c14,0.0,,,,0.0,0.0,,,,,,
18442,rxn03990_c14,0.0,0.0,,,,,,,,,,
18443,rxn00634_c14,0.0,,,,0.0,0.0,,,,,,
18444,rxn08793_c14,0.0,0.0,,,0.0,0.017966521420632164,,,,,,
18445,rxn00947_c14,0.03391890296514017,0.0,,,0.0,0.019445510303808262,,,,,,
18446,rxn03247_c14,0.0,0.0,,,0.0,,,,,,,
18447,rxn00278_c14,-0.0463600775015232,,,,,-0.029339749385308103,,,,,,
18448,rxn01476_c14,0.0,,,,0.0,0.0,,,,,,
18449,rxn00205_c14,0.0,0.0,,,,,,,,,,
18450,rxn00440_c14,0.0011027153577236508,,,,0.0002608963159751065,0.0007084182817560271,,,,,,
18451,rxn02789_c14,0.0,0.04488855205600071,,,0.0,0.0,,,,,,
18452,rxn01370_c14,0.0,,,,0.0,0.0,,,,,,
18453,rxn00988_c14,0.0,0.0,,,0.0,0.0,,,,,,
18454,rxn01506_c14,0.0,0.0,,,0.0,0.0,,,,,,
18455,rxn00410_c14,0.13370920673018338,0.010261503930339345,,,0.0,0.0,,,,,,
18456,rxn01333_c14,-0.008535527341159097,-0.02041764111009192,,,0.0,-0.0067934103095449476,,,,,,
18457,rxn10257_c14,0.0,0.0,,,,,,,,,,
18458,rxn12510_c14,0.002205430715447293,0.00039647141363186034,,,0.0005217926319502075,0.0014168365635120542,,,,,,
18459,rxn03933_c14,0.0,0.0,,,0.0,0.0,,,,,,
18460,rxn05342_c14,0.0,-0.015897749388414945,,,0.0,0.0,,,,,,
18461,rxn00333_c14,0.0,,,,0.0,,,,,,,
18462,rxn00414_c14,0.0,0.0,,,0.0,0.0,,,,,,
18463,rxn08123_c14,0.0,0.0,,,0.0,0.0,,,,,,
18464,rxn09110_c14,0.0,0.0,,,0.0,0.0,,,,,,
18465,rxn00159_c14,0.0,0.0,,,,,,,,,,
18466,rxn05349_c14,0.0,0.0,,,0.0,0.0,,,,,,
18467,rxn00303_c14,0.0,0.0,,,0.0,0.0,,,,,,
18468,rxn00799_c14,0.0,0.0,,,0.0,0.0,,,,,,
18469,rxn07439_c14,0.0,0.0,,,0.0,,,,,,,
18470,rxn01073_c14,0.0,0.0,,,0.0,0.0,,,,,,
18471,rxn00011_c14,0.0,0.0,,,0.0,0.0,,,,,,
18472,rxn07430_c14,0.0,,,,,,,,,,,
18473,rxn01986_c14,0.009531435315053394,,,,-0.000750277556060796,-0.0010186236917876115,,,,,,
18474,rxn09010_c14,0.0,,,,,,,,,,,
18475,rxn02200_c14,0.0033081460731709525,0.0005947071204477836,,,0.0,0.0,,,,,,
18476,rxn01069_c14,0.0,0.0,,,0.0,0.0,,,,,,
18477,rxn10323_c14,0.0,,,,,,,,,,,
18478,rxn05528_c14,0.0,0.0,,,0.0,0.0,,,,,,
18479,rxn00791_c14,-0.00889189958451661,0.0,,,-0.0021037739497977866,-0.005712429940409893,,,,,,
18480,rxn00065_c14,0.0,0.0,,,0.0,0.0,,,,,,
18481,rxn00365_c14,0.0,,,,0.0,0.0,,,,,,
18482,rxn08783_c14,0.0,0.0,,,0.0,0.0,,,,,,
18483,rxn05181_c14,0.0,,,,,0.0,,,,,,
18484,rxn05312_c14,0.0,0.0,,,0.0,-0.09989813246864898,,,,,,
18485,rxn08975_c14,0.17784926449301186,0.0,,,0.0,0.0,,,,,,
18486,rxn01646_c14,0.0,,,,0.000521792631950178,0.0,,,,,,
18487,rxn00105_c14,0.0022054307154472583,0.0,,,0.0,0.0014168365635120472,,,,,,
18488,rxn08981_c14,0.0,0.0,,,0.0,0.0,,,,,,
18489,rxn03243_c14,0.0,0.0,,,0.0,0.0,,,,,,
18490,rxn03446_c14,0.0,0.0,,,0.0,0.0,,,,,,
18491,rxn01302_c14,0.0,0.0,,,0.0,0.0,,,,,,
18492,rxn00607_c14,0.0,,,,,0.01608292095734361,,,,,,
18493,rxn00223_c14,0.0,0.0,,,0.0,0.0,,,,,,
18494,rxn00784_c14,0.009531435315053394,0.0,,,0.0,-0.0010186236917876115,,,,,,
18495,rxn00368_c14,0.0,,,,0.0,0.0,,,,,,
18496,rxn05393_c14,0.0,0.0,,,0.0,0.0,,,,,,
18497,rxn01537_c14,0.0,0.0005947071204477836,,,,,,,,,,
18498,rxn00328_c14,0.0,,,,0.0,0.0,,,,,,
18499,rxn02285_c14,-0.000497425517734953,-0.003974437347103736,,,-0.00011768810884883159,-0.00031956146081327014,,,,,,
18500,rxn03087_c14,0.0,-0.003974437347103736,,,0.0,0.0,,,,,,
18501,rxn05315_c14,-0.0011027153577236508,-0.00019823570681592705,,,-0.0002608963159751065,-0.0007084182817560271,,,,,,
18502,rxn00227_c14,0.0,0.0,,,0.0,0.0,,,,,,
18503,rxn03047_c14,0.0,0.0,,,0.0,0.0,,,,,,
18504,rxn00559_c14,0.0,0.0,,,0.0,0.17075507306855098,,,,,,
18505,rxn01109_c14,0.0,,,,,,,,,,,
18506,rxn08848_c14,0.0,0.0,,,0.0,0.0,,,,,,
18507,rxn05294_c14,0.003069031727851399,0.0015073831751491297,,,0.0007261158247220197,0.0019716404311148445,,,,,,
18508,rxn10194_c14,0.000497425517734953,,,,0.00011768810884883156,0.00031956146081327014,,,,,,
18509,rxn00691_c14,0.0,0.0,,,0.0,0.0,,,,,,
18510,rxn08840_c14,0.0,0.0,,,0.0,0.0,,,,,,
18511,rxn03907_c14,0.0,0.04847646778172335,,,0.0075560807807397,0.020517214831090626,,,,,,
18512,rxn01987_c14,0.0,0.0,,,-0.000750277556060796,0.0,,,,,,
18513,rxn02834_c14,0.0,0.0,,,0.0,0.0,,,,,,
18514,rxn00459_c14,0.0,-0.08891801399579849,,,1.468777436799492,0.1388045459078947,,,,,,
18515,rxn02085_c14,0.0,0.0,,,-0.03371554111059402,,,,,,,
18516,rxn02304_c14,1.649321158410771,,,,,,,,,,,
18517,rxn00770_c14,0.04001205839661215,0.0533040486360683,,,0.007493702245639503,0.023319271330569775,,,,,,
18518,rxn01314_c14,0.5367897853689453,0.0,,,0.0,,,,,,,
18519,rxn08806_c14,0.0,0.0,,,0.0,0.0,,,,,,
18520,rxn05436_c14,0.0,0.0,,,,,,,,,,
18521,rxn14040_c14,0.000497425517734953,0.003974437347103736,,,0.00011768810884883156,0.00031956146081327014,,,,,,
18522,rxn05209_c14,0.0,0.0,,,-0.045858323256499696,-0.0005309839302436274,,,,,,
18523,rxn06377_c14,0.0,0.0,,,0.0,0.0,,,,,,
18524,rxn12822_c14,-1.7925705314704938,0.05221745446118872,,,,,,,,,,
18525,rxn00175_c14,0.0,0.0,,,0.0,,,,,,,
18526,rxn01366_c14,0.0,,,,-0.002523254217169083,0.0,,,,,,
18527,rxn05579_c14,0.0,0.0,,,0.0,0.0,,,,,,
18528,rxn01361_c14,0.0,,,,0.0,0.0,,,,,,
18529,rxn05165_c14,0.0,,,,,0.0,,,,,,
18530,rxn01143_c14,0.0,,,,,0.0,,,,,,
18531,rxn01647_c14,0.0,,,,0.0,0.0,,,,,,
18532,rxn05618_c14,0.0011027153577236508,0.00019823570681592705,,,0.0,0.0007084182817560271,,,,,,
18533,rxn00260_c14,0.0,0.30640654388631355,,,-0.018339850440931914,0.0,,,,,,
18534,rxn02803_c14,0.0,0.0,,,0.0,0.0,,,,,,
18535,rxn05504_c14,0.0,,,,,,,,,,,
18536,rxn00461_c14,0.000497425517734953,0.003974437347103736,,,0.00011768810884883159,0.00031956146081327014,,,,,,
18537,rxn05613_c14,0.0,0.0,,,0.0,0.0,,,,,,
18538,rxn03856_c14,-0.022832817969462897,0.0,,,0.0,0.0,,,,,,
18539,rxn05247_c14,0.0,0.0,,,0.0,0.0,,,,,,
18540,rxn10303_c14,0.0,0.0,,,,0.0,,,,,,
18541,rxn03136_c14,0.0,0.0,,,0.0,0.0,,,,,,
18542,rxn00621_c14,0.11490529459677414,,,,0.0,0.0,,,,,,
18543,rxn05287_c14,0.0,,,,0.0,0.0,,,,,,
18544,rxn01387_c14,0.0,0.0,,,0.0,0.0,,,,,,
18545,rxn02937_c14,0.0,0.0,,,0.0,0.0,,,,,,
18546,rxn08810_c14,0.0,0.0,,,0.0,0.0,,,,,,
18547,rxn01652_c14,0.0,0.0,,,0.0,0.0,,,,,,
18548,rxn03137_c14,0.0,0.0,,,0.0,0.0,,,,,,
18549,rxn01437_c14,0.0,,,,,,,,,,,
18550,rxn01115_c14,0.0,,,,,0.0,,,,,,
18551,rxn05462_c14,0.03391890296514017,0.0,,,0.0,0.021790547115637264,,,,,,
18552,rxn08818_c14,0.0,0.0,,,0.0,0.0,,,,,,
18553,rxn01128_c14,0.0,,,,0.000375138778030398,0.0034818078202309873,,,,,,
18554,rxn05239_c14,0.0,0.0,,,0.0,0.0,,,,,,
18555,rxn08312_c14,0.0,0.0,,,0.0,0.0,,,,,,
18556,rxn00952_c14,0.0,0.0,,,0.0,0.0,,,,,,
18557,rxn00161_c14,0.0,0.0,,,0.0,0.0,,,,,,
18558,rxn01961_c14,0.0,0.0,,,0.0,0.0,,,,,,
18559,rxn01517_c14,0.0,-0.0007787709110533556,,,,,,,,,,
18560,rxn08040_c14,0.001492276553204859,0.0,,,0.0003530643265464947,0.0009586843824398104,,,,,,
18561,rxn02021_c14,0.0,0.0,,,0.0,0.0,,,,,,
18562,rxn03141_c14,0.0,0.0,,,0.0,0.0,,,,,,
18563,rxn01807_c14,0.0,,,,0.0,0.0,,,,,,
18564,rxn05006_c14,0.0011027153577236508,0.00019823570681592705,,,,0.0007084182817560271,,,,,,
18565,rxn01299_c14,0.0,,,,0.0,0.0,,,,,,
18566,rxn05331_c14,0.0,0.01987218673551868,,,0.0,0.0,,,,,,
18567,rxn01800_c14,0.0,0.0,,,0.0,0.0,,,,,,
18568,rxn00533_c14,0.03391890296514017,0.03576993612393363,,,0.0,0.021790547115637264,,,,,,
18569,rxn08309_c14,0.0,0.0,,,0.0,0.0,,,,,,
18570,rxn02476_c14,0.015508191730858514,0.0009911785340796376,,,0.0,0.007129266503921947,,,,,,
18571,rxn01512_c14,0.001585577359594737,0.0007787709110533556,,,0.000375138778030398,0.0010186236917876115,,,,,,
18572,rxn08655_c14,0.0033081460731709525,,,,0.0,,,,,,,
18573,rxn04954_c14,0.0,-0.0002882398830830017,,,-0.5403461566477036,-0.0042505096905361625,,,,,,
18574,rxn05517_c14,0.0,0.0,,,0.0,0.0,,,,,,
18575,rxn03249_c14,0.0,0.0,,,,0.0,,,,,,
18576,rxn04113_c14,0.0,0.0,,,0.0,0.0,,,,,,
18577,rxn00676_c14,0.0,0.0,,,-0.011492127504252655,0.0,,,,,,
18578,rxn01257_c14,0.0033081460731709525,0.0005947071204477836,,,0.0,0.0,,,,,,
18579,rxn09272_c14,0.0,0.0,,,,0.0,,,,,,
18580,rxn00903_c14,-0.05020914727798477,-0.04211962595052974,,,-0.4174789671582901,-0.032255901392840826,,,,,,
18581,rxn01648_c14,0.0,,,,0.0,-0.0034818078202309873,,,,,,
18582,rxn03991_c14,0.0,0.0,,,,,,,,,,
18583,rxn02213_c14,0.015508191730858514,0.0009911785340796508,,,0.0,0.007129266503921947,,,,,,
18584,rxn05441_c14,0.0,0.0,,,,,,,,,,
18585,rxn03892_c14,0.0,,,,0.0,0.0,,,,,,
18586,rxn08668_c14,0.0,0.0,,,0.0,0.0,,,,,,
18587,rxn01127_c14,0.0015855773595947371,0.0,,,0.0,0.0,,,,,,
18588,rxn05226_c14,0.0,0.041826460754263495,,,0.0,0.0,,,,,,
18589,rxn08548_c14,0.0,0.0,,,0.0,0.0,,,,,,
18590,rxn02521_c14,0.0,,,,,0.0,,,,,,
18591,rxn05445_c14,0.0,0.0,,,,,,,,,,
18592,rxn05341_c14,0.0,0.0,,,0.0,0.0,,,,,,
18593,rxn00298_c14,0.0,0.0,,,0.0,0.0,,,,,,
18594,rxn08124_c14,0.0,0.0,,,0.0,0.0,,,,,,
18595,rxn05449_c14,0.0,0.0,,,,,,,,,,
18596,rxn07438_c14,0.0,0.0,,,,0.0,,,,,,
18597,rxn00743_c14,0.0,0.0,,,,0.0,,,,,,
18598,rxn01775_c14,0.0,,,,0.0,0.0,,,,,,
18599,rxn03483_c14,0.0,,,,,0.0,,,,,,
18600,rxn10191_c14,0.000497425517734953,,,,0.00011768810884883156,0.00031956146081327014,,,,,,
18601,rxn01265_c14,-0.003308146073170909,-0.00019823570681592705,,,-0.0007826889479252845,-0.0007084182817560271,,,,,,
18602,rxn00874_c14,0.0,0.0,,,0.0,0.0,,,,,,
18603,rxn00834_c14,0.0,-0.014390565407215151,,,-0.003134843751825045,-0.008512119521279612,,,,,,
18604,rxn00782_c14,-0.0016540730365854762,0.0,,,,,,,,,,
18605,rxn05189_c14,0.0,,,,,,,,,,,
18606,rxn08703_c14,0.0,,,,,-0.0042505096905361625,,,,,,
18607,rxn01459_c14,0.0,0.0,,,0.0,0.0,,,,,,
18608,rxn05252_c14,0.0,0.0,,,0.0,0.0,,,,,,
18609,rxn02322_c14,0.0319368492804521,,,,0.0,,,,,,,
18610,rxn00241_c14,0.0,0.0,,,0.0,0.0,,,,,,
18611,rxn05627_c14,0.0,0.0,,,,,,,,,,
18612,rxn12642_c14,0.0,0.0,,,0.0,0.008590120211142697,,,,,,
18613,rxn08130_c14,0.0011027153577236508,,,,0.00026089631597510637,,,,,,,
18614,rxn05313_c14,0.0,0.03233675199054198,,,0.0,0.0,,,,,,
18615,rxn11702_c14,0.0022054307154473016,0.0,,,0.0,0.0014168365635120542,,,,,,
18616,rxn01332_c14,0.015508191730858514,0.0009911785340796508,,,0.0,0.007129266503921947,,,,,,
18617,rxn01510_c14,0.0,,,,0.0,0.0,,,,,,
18618,rxn00785_c14,0.02404371907201761,0.021408819644171573,,,0.0,0.013922676813466895,,,,,,
18619,rxn01351_c14,0.0,0.0,,,0.0,0.0,,,,,,
18620,rxn03909_c14,0.0,0.04847646778172335,,,0.0075560807807397,0.020517214831090626,,,,,,
18621,rxn01101_c14,0.0,0.0,,,0.0,0.0,,,,,,
18622,rxn03084_c14,0.0,0.0,,,0.0,0.0,,,,,,
18623,rxn06600_c14,0.0,0.0,,,0.0,0.0,,,,,,
18624,rxn00216_c14,0.0,0.0,,,-1.1504854284242065,-5.43777592895481,,,,,,
18625,rxn02005_c14,0.05322453039763997,0.0,,,0.0,3.06036532957325,,,,,,
18626,rxn08808_c14,0.0,0.0,,,0.0,0.0,,,,,,
18627,rxn00558_c14,0.05322453039763997,0.041826460754263495,,,-1.1504854284242065,-1.3957488165823273,,,,,,
18628,rxn12635_c14,0.0,0.0,,,0.0,0.0,,,,,,
18629,rxn00346_c14,0.0,0.0,,,0.0,0.0,,,,,,
18630,rxn05297_c14,0.0,0.0,,,0.011371248449243872,0.07492932089922415,,,,,,
18631,rxn01859_c14,0.0,,,,0.0,0.0,,,,,,
18632,rxn00806_c14,0.0,-0.04488855205600071,,,0.0,0.0,,,,,,
18633,rxn05328_c14,0.0,0.0,,,-0.008025023650518428,-0.0023450368118290025,,,,,,
18634,rxn05160_c14,0.0,0.0,,,0.0,0.0,,,,,,
18635,rxn05024_c14,0.0,,,,,,,,,,,
18636,rxn05361_c14,0.0,0.0,,,0.0,0.0,,,,,,
18637,rxn01851_c14,0.0,0.0,,,0.0,0.0,,,,,,
18638,rxn09167_c14,0.0,,,,,,,,,,,
18639,rxn05201_c14,0.0,,,,,0.0,,,,,,
18640,rxn09449_c14,0.0,0.0,,,0.0,0.0,,,,,,
18641,rxn05323_c14,0.0,0.0,,,0.0,0.0,,,,,,
18642,rxn05192_c14,0.0,,,,,,,,,,,
18643,rxn05616_c14,-0.0011027153577236508,-0.00019823570681592705,,,-0.0002608963159751065,-0.0007084182817560271,,,,,,
18644,rxn10306_c14,0.0,0.0,,,,0.0,,,,,,
18645,rxn08805_c14,0.0,0.0,,,0.0,0.0,,,,,,
18646,rxn01507_c14,0.0,0.0,,,0.0,0.0,,,,,,
18647,rxn01790_c14,-0.002205430715447293,-0.00039647141363186034,,,-0.0005217926319502075,-0.0014168365635120542,,,,,,
18648,rxn05651_c14,0.0011027153577236508,0.0,,,-0.00011424246205529151,0.0007084182817560271,,,,,,
18649,rxn00077_c14,0.0011027153577236187,0.00019823570681593017,,,0.00026089631597510377,0.0007084182817560236,,,,,,
18650,rxn03638_c14,0.03194309745729074,0.0,,,0.0,0.0,,,,,,
18651,rxn05438_c14,0.0,0.0,,,,,,,,,,
