id,RC_-1.5,RC_1.5,RC_4.0,RC_6.0,RC_9.0,RC_12.5,WD_-1.5,WD_1.5,WD_4.0,WD_6.0,WD_9.0,WD_12.5
rxn05613_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05247_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00858_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08354_c13,0.0,0.0,,,0.0,,,,,,,
rxn03136_c13,0.0075944890215299,0.0,,,0.0,0.0,,,,,,
rxn10229_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05287_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn09101_c13,0.0,0.0,,,0.0,,,,,,,
rxn02937_c13,0.0075944890215299,0.0,,,0.0,0.0,,,,,,
rxn08088_c13,0.0,,,,,0.0,,,,,,
rxn08810_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01652_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05493_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00350_c13,-4.882750668750045e-05,-0.0002024793970066,,,0.0,0.0,,,,,,
rxn03137_c13,0.0075944890215299,0.0,,,0.0,0.0,,,,,,
rxn08087_c13,0.0,,,,,,,,,,,
rxn05462_c13,0.0,0.0062281521440718,,,0.0,0.0,,,,,,
rxn08818_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10267_c13,0.0,0.0,,,0.0,,,,,,,
rxn05239_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08312_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01396_c13,0.0,,,,0.0,0.0,,,,,,
rxn01961_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01517_c13,-0.0001918193370823,0.0,,,-0.0005152939799996,,,,,,,
rxn00371_c13,0.0,0.0,,,,,,,,,,
rxn10226_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08896_c13,0.0,,,,,,,,,,,
rxn09211_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn03141_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01807_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05331_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00533_c13,0.0,0.0062281521440718,,,0.0,0.0,,,,,,
rxn08309_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02476_c13,0.0,0.001012396985033,,,0.0,0.0,,,,,,
rxn01512_c13,0.0001918193370823,0.0002911419936517,,,0.0005152939799996,0.001275634708509,,,,,,
rxn06865_c13,-0.0009789450612192,0.0,,,,,,,,,,
rxn05517_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn04113_c13,0.01081482825263,0.0,,,0.0,0.0,,,,,,
rxn05603_c13,0.0,0.0,,,,,,,,,,
rxn10218_c13,0.0,,,,,,,,,,,
rxn05599_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn09272_c13,0.0,0.0,,,0.0,,,,,,,
rxn00903_c13,-0.0103744998860582,-0.056587310385176,,,-0.4008716361161265,-0.8385541558385877,,,,,,
rxn00980_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00016_c13,0.0,0.0,,,0.0,,,,,,,
rxn03991_c13,0.0,0.0,,,,,,,,,,
rxn02213_c13,0.0,0.001012396985033,,,0.0,0.0,,,,,,
rxn05441_c13,0.0,0.0,,,,,,,,,,
rxn03892_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01127_c13,0.0,0.0002911419936517,,,-0.0004766138169777,0.0,,,,,,
rxn05226_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08548_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00615_c13,0.0,0.0,,,1.1330020009899864,0.1060883254353075,,,,,,
rxn05445_c13,0.0,0.0,,,,,,,,,,
rxn04674_c13,0.0,0.0,,,,,,,,,,
rxn05341_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08124_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05449_c13,0.0,0.0,,,,,,,,,,
rxn02483_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01265_c13,-0.0001464825200624,0.0349828138445684,,,0.2980839074947983,-0.0026614822204784,,,,,,
rxn00834_c13,0.0040499437933075,0.0,,,-0.0043060494093321,-0.0106598297210884,,,,,,
rxn05189_c13,0.0,,,,,,,,,,,
rxn00704_c13,0.0,0.0,,,0.0,,,,,,,
rxn05252_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00241_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05627_c13,0.0,0.0,,,,,,,,,,
rxn12642_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05620_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01332_c13,0.0,0.001012396985033,,,0.0,0.0,,,,,,
rxn00785_c13,0.549991379898135,-0.1960120658897723,,,-0.0953572845036062,-0.5043333398394915,,,,,,
rxn03909_c13,0.0119402558339117,0.0058642095979746,,,0.0103791001270224,0.0256939550606217,,,,,,
rxn01101_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn03084_c13,0.0075944890215299,0.0,,,0.0,0.0,,,,,,
rxn10233_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn03439_c13,0.0009789450612192,0.0,,,,,,,,,,
rxn02005_c13,0.0,0.0097730304973,,,0.0,0.0,,,,,,
rxn08808_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00558_c13,0.0,0.0097730304973,,,-2.1602877102966227,-3.342264526015126,,,,,,
rxn12635_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00346_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05297_c13,0.0,0.0,,,0.4767870974969728,0.002836689969229,,,,,,
rxn00806_c13,-0.0110565150492377,-0.0104101305665369,,,0.0,0.0,,,,,,
rxn05328_c13,0.0,-0.0062281521440718,,,-0.000780268378706,-0.0017098012258089,,,,,,
rxn05024_c13,0.0,0.0,,,,,,,,,,
rxn05361_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn09449_c13,0.0030276500382059,0.0,,,0.0,0.0,,,,,,
rxn05323_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05656_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08805_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01507_c13,0.0,0.0,,,0.0004766138169777,0.0,,,,,,
rxn01790_c13,-9.765501337498891e-05,0.0,,,-0.0007167390251251,-0.001774321480319,,,,,,
rxn05651_c13,4.882750668750045e-05,-0.0150359798344203,,,0.0003583695125625,-0.0016641086768585,,,,,,
rxn00077_c13,4.88275066874988e-05,0.0002024793970066,,,0.0003583695125626,0.0008871607401595,,,,,,
rxn03638_c13,0.0,0.0058653568814234,,,0.0,0.0,,,,,,
rxn05438_c13,0.0,0.0,,,,,,,,,,
rxn10217_c13,0.0,,,,,,,,,,,
rxn01406_c13,4.882750668750045e-05,0.0,,,0.0003583695125625,0.0008871607401595,,,,,,
rxn05249_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10223_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10260_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00541_c13,0.0095715765536914,0.0,,,0.0376640601636996,0.057781096796593,,,,,,
rxn03075_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00851_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn09199_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05233_c13,0.0001918193370823,0.0,,,0.0,0.0,,,,,,
rxn09109_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02003_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01200_c13,0.549991379898135,-0.1970244628748054,,,-0.0953572845036062,-0.5043333398394915,,,,,,
rxn01241_c13,0.0,0.1496244274660059,,,,0.0,,,,,,
rxn05332_c13,0.0,0.0062281521440718,,,0.000780268378706,0.0017098012258089,,,,,,
rxn00438_c13,4.882750668750045e-05,0.0,,,0.0,0.0,,,,,,
rxn00288_c13,0.0,0.0,,,0.000716739025125,,,,,,,
rxn00763_c13,0.0007569125095514,0.0006871822843893,,,0.0,0.0,,,,,,
rxn08811_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02473_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01434_c13,0.0072660846231052,0.0,,,0.0,0.0,,,,,,
rxn00912_c13,9.765501337498891e-05,0.0,,,0.0007167390251251,0.001774321480319,,,,,,
rxn08819_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08898_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00122_c13,0.0,0.0002024793970066,,,0.0,0.0,,,,,,
rxn08897_c13,0.0,,,,,,,,,,,
rxn03188_c13,0.0,0.0,,,,,,,,,,
rxn06076_c13,-0.0001918193370823,0.0,,,0.0,0.0,,,,,,
rxn10212_c13,0.0,,,,,,,,,,,
rxn08890_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08294_c13,0.0,0.0,,,0.0,,,,,,,
rxn10259_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01602_c13,-0.0001464825200625,0.0,,,-0.0010751085376876,-0.0026614822204785,,,,,,
rxn03068_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05223_c13,0.0,0.0002024793970066,,,0.0003583695125625,0.0008871607401595,,,,,,
rxn05433_c13,0.0,0.0,,,,,,,,,,
rxn05344_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn03241_c13,-0.0048947253060962,0.0,,,,0.0,,,,,,
rxn01521_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn12636_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01832_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02373_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00085_c13,0.1394967381492349,0.0849976683566863,,,-0.160629005996314,-0.817945378350758,,,,,,
rxn00119_c13,0.0007564801452514,0.0040685581459375,,,-0.0026648709974179,-0.0078726493641191,,,,,,
rxn08667_c13,0.0,,,,,,,,,,,
rxn08549_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05447_c13,0.0,0.0,,,,,,,,,,
rxn01466_c13,0.0011254275812817,0.0006987749246394,,,0.0012367659763714,0.0030616728838234,,,,,,
rxn03409_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn04142_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02008_c13,0.0009789450612192,9.1336733619627e-05,,,0.0,0.0,,,,,,
rxn09203_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn03904_c13,0.0009789450612192,9.1336733619627e-05,,,0.0001616574386837,0.0004001906633448,,,,,,
rxn02288_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10199_c13,0.0009789450612192,9.1336733619627e-05,,,0.0001616574386837,0.0004001906633448,,,,,,
rxn00409_c13,0.0192614913006743,0.0304157489987211,,,0.0128414059765137,0.0317895100767659,,,,,,
rxn08015_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08842_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05295_c13,0.0058337195166585,0.0017656742009449,,,0.0031250774749998,0.0077362776368784,,,,,,
rxn02128_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02518_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn03901_c13,0.0009789450612192,9.1336733619627e-05,,,0.0001616574386837,0.0004001906633448,,,,,,
rxn05621_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10052_c13,4.882750668750045e-05,-8.86625966451504e-05,,,-0.0021794202244138,0.0,,,,,,
rxn00193_c13,0.0009789450612192,0.0065762448206131,,,0.0,0.0,,,,,,
rxn02517_c13,0.0,0.0,,,,,,,,,,
rxn05326_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05197_c13,0.0052418849108904,0.0002911419936517,,,0.0039812585356837,0.0098557944955408,,,,,,
rxn05114_c13,0.0075944890215299,0.0,,,,0.0,,,,,,
rxn03164_c13,0.0009789450612192,9.1336733619627e-05,,,0.0001616574386837,0.0004001906633448,,,,,,
rxn05155_c13,0.0,0.0,,,,,,,,,,
rxn00929_c13,0.0,0.0,,,-0.0028728289071612,-0.0211385089651741,,,,,,
rxn08800_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00342_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08335_c13,0.0,0.0,,,,,,,,,,
rxn03004_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10232_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00138_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn06729_c13,0.0019578901224385,0.0,,,0.0,0.0,,,,,,
rxn07977_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00347_c13,0.0,0.001012396985033,,,0.0,0.0,,,,,,
rxn02167_c13,0.0,0.2583228915067768,,,0.0,0.0,,,,,,
rxn01858_c13,0.0,,,,0.0,,,,,,,
rxn10770_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10161_c13,0.0060553000764119,0.0,,,0.0,0.0,,,,,,
rxn08021_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08396_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01485_c13,0.0,-0.0058653568814234,,,0.0,0.0,,,,,,
rxn09104_c13,0.0,0.0,,,0.0,,,,,,,
rxn05206_c13,0.0,0.0004049587940132,,,0.0,0.0,,,,,,
rxn05659_c13,0.0,,,,,,,,,,,
rxn03031_c13,0.0,0.0,,,,,,,,,,
rxn09207_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn09296_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00239_c13,0.0,0.0019526312033472,,,0.0008736634925622,0.0058939449944863,,,,,,
rxn00441_c13,0.0,0.0,,,,,,,,,,
rxn00302_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn03250_c13,0.0,0.0,,,,0.0,,,,,,
rxn02465_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn03130_c13,0.0009789450612192,,,,,,,,,,,
rxn01791_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01710_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08356_c13,0.0,0.0,,,0.0,,,,,,,
rxn09107_c13,0.0,0.0,,,0.0,,,,,,,
rxn06526_c13,0.0,,,,,,,,,,,
rxn01757_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01329_c13,0.0,0.0,,,0.0,,,,,,,
rxn00950_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10268_c13,0.0,0.0,,,0.0,,,,,,,
rxn08043_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10220_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05464_c13,0.0,0.0062281521440718,,,0.0,,,,,,,
rxn10261_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08076_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn14333_c13,0.0009789450612192,9.1336733619627e-05,,,0.0001616574386837,0.0004001906633448,,,,,,
rxn01964_c13,0.0,0.0,,,0.0028897627094234,0.0071537447642955,,,,,,
rxn08816_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02341_c13,9.765501337498891e-05,0.0004049587940132,,,0.0007167390251251,0.001774321480319,,,,,,
rxn03511_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01519_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01137_c13,0.0,,,,0.0,,,,,,,
rxn03182_c13,0.0009789450612192,0.0,,,,,,,,,,
rxn10255_c13,0.0,0.0,,,0.0,,,,,,,
rxn08797_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05232_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn09108_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00224_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01513_c13,0.0001918193370823,0.0002911419936517,,,0.0005152939799996,0.001275634708509,,,,,,
rxn05333_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02186_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08307_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02474_c13,-9.7655013375001e-05,0.0,,,0.0,0.0,,,,,,
rxn12645_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05605_c13,-0.0105541733462581,0.0,,,0.0,,,,,,,
rxn02929_c13,-0.0093860935150287,-9.1336733619627e-05,,,0.0,0.0,,,,,,
rxn00104_c13,0.0,0.0,,,0.0,0.0003884739683495,,,,,,
rxn01019_c13,0.0072660846231052,0.0,,,0.0,0.0,,,,,,
rxn08849_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn09448_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00525_c13,0.0,,,,,,,,,,,
rxn09208_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05439_c13,0.0,0.0,,,,,,,,,,
rxn05305_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10211_c13,0.0,,,,,,,,,,,
rxn00014_c13,0.0,0.0152384592314269,,,,,,,,,,
rxn08295_c13,0.0,0.0,,,0.0,,,,,,,
rxn02914_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01603_c13,0.0,0.0006074381910198,,,0.0,0.0,,,,,,
rxn00686_c13,-0.0003383018571448,-0.0008985801846716,,,-0.0015904025176873,-0.0039371169289875,,,,,,
rxn09112_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn06075_c13,-0.0001918193370823,0.0,,,0.0,,,,,,,
rxn00689_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05289_c13,0.0007672773483295,0.0,,,0.0,0.0,,,,,,
rxn01973_c13,0.0,0.0,,,,0.0,,,,,,
rxn00117_c13,0.0025225509306075,0.0066259866872871,,,0.0013462433057275,0.0033326892095364,,,,,,
rxn05343_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01520_c13,0.0001918193370823,0.0002911419936517,,,0.0005152939799996,0.001275634708509,,,,,,
rxn05736_c13,0.0040504550428458,0.0,,,0.0,0.0,,,,,,
rxn03445_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01641_c13,0.0,0.0,,,,,,,,,,
rxn00493_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08298_c13,0.0,0.0,,,0.0,,,,,,,
rxn00293_c13,0.0,0.0058653568814234,,,0.0,0.0,,,,,,
rxn10196_c13,0.0,9.133673361962704e-05,,,0.0001616574386837,0.0004001906633448,,,,,,
rxn14011_c13,0.0009789450612192,9.1336733619627e-05,,,0.0001616574386837,0.0004001906633448,,,,,,
rxn00839_c13,-0.3772430392628587,0.0,,,,,,,,,,
rxn21857_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn45996_c13,0.0,0.0,,,0.0,,,,,,,
rxn47768_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn21861_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn23042_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn13974_c13,-0.2106603318625344,0.0,,,0.0,0.0,,,,,,
rxn15021_c13,-0.021528669948671,-0.0669974409517129,,,-0.4015883751412515,-0.8403284773189068,,,,,,
rxn16503_c13,0.0,,,,0.0,0.0,,,,,,
rxn14178_c13,0.0,0.0023138157249215,,,0.0208235929296142,0.0,,,,,,
rxn05759_c13,0.2107091593692219,,,,0.0208235929296142,0.0,,,,,,
rxn15972_c13,0.0,0.0,,,,0.0,,,,,,
rxn15466_c13,-0.021528669948671,-0.0669974409517129,,,-0.4015883751412515,-0.8403284773189068,,,,,,
rxn14427_c13,0.0,0.0,,,0.0,,,,,,,
rxn14419_c13,0.2107579868759094,0.5168140709288888,,,,,,,,,,
rxn08213_c13,0.0,0.0,,,0.0,,,,,,,
rxn08475_c13,-0.0001464825200625,-0.0006074381910198,,,-0.0010751085376876,-0.0026614822204785,,,,,,
rxn08173_c13,0.2809431202272652,0.8992163150371044,,,0.1359844732867123,0.0,,,,,,
rxn09316_c13,0.0,,,,,,,,,,,
rxn08734_c13,0.2107091593692219,0.0,,,,,,,,,,
rxn09314_c13,0.0,,,,,,,,,,,
rxn09003_c13,0.0,0.0,,,0.0,,,,,,,
rxn27362_c13,0.0,0.0138815362060895,,,,,,,,,,
rxn14418_c13,0.2107579868759094,0.5168140709288888,,,,,,,,,,
rxn14420_c13,0.0,0.0,,,,,,,,,,
rxn09001_c13,0.0,0.0,,,0.0,,,,,,,
rxn08355_c13,0.0,0.0,,,0.0,,,,,,,
rxn09004_c13,0.0,0.0,,,,,,,,,,
rxn23043_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn41896_c13,0.0,0.0,,,,,,,,,,
rxn21729_c13,0.0,0.0,,,,,,,,,,
rxn16614_c13,0.0,,,,,,,,,,,
rxn21862_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn39452_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn16611_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn16583_c13,0.0,0.0,,,0.0,,,,,,,
rxn44539_c13,0.0,0.0,,,0.0,,,,,,,
rxn10506_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn39451_c13,0.0,0.0,,,-0.0173264133818756,-0.0428923588121681,,,,,,
rxn21858_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn16612_c13,0.0,,,,,,,,,,,
rxn24830_c13,0.0,0.0,,,,,,,,,,
rxn16574_c13,0.0,0.0,,,0.0,,,,,,,
rxn26021_c13,0.0,0.0,,,0.0,,,,,,,
rxn41683_c13,0.0,0.0,,,0.0,,,,,,,
rxn07436_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08233_c13,2.4413753343750227e-05,,,,0.0001791847562812,,,,,,,
rxn09037_c13,0.0001464825200625,,,,,,,,,,,
rxn43581_c13,-0.0119402558339117,-0.0058642095979746,,,-0.0103791001270224,0.0,,,,,,
rxn09214_c13,-0.0072660846231052,,,,,,,,,,,
rxn08715_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn23336_c13,0.0,,,,,,,,,,,
rxn20583_c13,0.0,0.0,,,0.0,,,,,,,
rxn15467_c13,0.021528669948671,0.0669974409517129,,,0.4015883751412515,0.8403284773189068,,,,,,
rxn27318_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn16824_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn14061_c13,0.0009789450612192,9.1336733619627e-05,,,0.0001616574386837,0.0004001906633448,,,,,,
rxn13957_c13,0.0009789450612192,9.1336733619627e-05,,,0.0001616574386837,0.0004001906633448,,,,,,
rxn09171_c13,-0.111372823926594,-0.1519382431909274,,,-0.0208235929296142,,,,,,,
rxn21863_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn40037_c13,0.0,0.0,,,0.0173264133818756,0.0428923588121681,,,,,,
rxn21859_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn16511_c13,0.0,,,,,,,,,,,
sul00010_c13,0.0,0.0,,,,,,,,,,
rxn19704_c13,-0.0119402558339117,-0.0058642095979746,,,-0.0103791001270224,,,,,,,
rxn41965_c13,0.0,0.0,,,,,,,,,,
rxn43657_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn45692_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05469_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05064_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02374_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05319_c13,-0.6773130294991343,0.0,,,0.0,0.0,,,,,,
rxn05730_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn04457_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05129_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02916_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05488_c13,-1.3337757060899864,0.0,,,-0.4872310299772591,-1.3916656939581702,,,,,,
rxn03012_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn04132_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05195_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn01208_c13,-0.0110565150492377,-0.0104101305665369,,,0.0,0.0,,,,,,
rxn02989_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn04791_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00064_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05468_c13,0.1055987172180484,0.3434794617169019,,,0.0040544636252517,0.389729501390146,,,,,,
rxn04133_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn02666_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05467_c13,-0.3632186686454133,-0.2453650290877191,,,0.0,-1.0200810576577068,,,,,,
rxn24718_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn23589_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08428_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn39175_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08032_c13,-1.0183944985815756,0.0,,,0.0,0.0,,,,,,
rxn09008_c13,0.0,0.0,,,0.0,,,,,,,
rxn08691_c13,0.0,0.0,,,0.0208235929296142,0.0,,,,,,
rxn08350_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn08359_c13,0.0,0.0,,,0.0,,,,,,,
rxn08689_c13,0.0,0.0,,,0.0196988681273335,0.0008871607401595,,,,,,
rxn09260_c13,0.0,-0.0152384592314269,,,0.0,-0.002551269417018,,,,,,
rxn09330_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00062_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10336_c13,0.0007569125095514,0.0006871822843893,,,0.0012162480920969,0.0030108798873173,,,,,,
rxn02988_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00953_c13,0.002389263152826,0.0023138157249215,,,0.0,0.0,,,,,,
rxn05459_c13,0.0,0.0062281521440718,,,0.0,,,,,,,
rxn00416_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05514_c13,-4.882750668750045e-05,-0.0002024793970066,,,-0.0003583695125625,-0.0008871607401595,,,,,,
rxn00300_c13,9.7655013375001e-05,0.0,,,0.0,0.0,,,,,,
rxn05039_c13,9.7655013375001e-05,0.0,,,0.0,0.0,,,,,,
rxn10204_c13,0.0,0.0062281521440718,,,0.0055116221231226,0.0136442822026488,,,,,,
rxn09042_c13,4.882750668750045e-05,,,,,,,,,,,
rxn02774_c13,4.882750668750045e-05,0.0002024793970066,,,0.0003583695125625,0.0008871607401595,,,,,,
rxn03536_c13,4.882750668750045e-05,0.0002024793970066,,,0.0003583695125625,0.0008871607401595,,,,,,
rxn08353_c13,4.882750668750045e-05,0.0002024793970066,,,0.0003583695125625,0.0008871607401595,,,,,,
rxn03537_c13,4.882750668750045e-05,0.0002024793970066,,,0.0003583695125625,0.0008871607401595,,,,,,
rxn00966_c13,-4.882750668750045e-05,0.0,,,-0.0003583695125625,-0.0008871607401595,,,,,,
rxn00772_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn05237_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn10626_c13,9.765501337500088e-05,,,,0.0,0.001774321480319,,,,,,
rxn02402_c13,0.0,0.0,,,0.0,0.0,,,,,,
rxn00137_c13,0.0,0.0002024793970066,,,0.0,0.0,,,,,,
rxn00611_c13,-0.0052983875668604,-0.0231166370582504,,,0.0,0.0,,,,,,
rxn09657_c13,4.882750668750045e-05,0.0002024793970066,,,0.0003583695125625,,,,,,,
rxn01018_c13,0.0,0.0009631092028702,,,0.0,0.0,,,,,,
