,SF2_A_D1,SF2_A_D2,SF2_B_D1,SF2_B_D2,SF2_C_D1,SF2_C_D2,R1_A_D1,R1_A_D2,R1_B_D1,R1_B_D2,R1_C_D1,R1_C_D2,R2A_A_D1,R2A_A_D2,R2A_B_D1,R2A_B_D2,R2A_C_D1,R2A_C_D2,R2_A_D1,R2_A_D2,R2_B_D1,R2_B_D2,R2_C_D1,R2_C_D2
Salt_Pond_MetaG_R2A_B_D2_MG_DASTool_bins_metabat.6,0.0004889257135303767,0.002059990295685531,0.0024232036847546884,0.008682061630727468,0.006838221886205383,0.03101698024967934,8.117112190378104e-07,1.079293715030461e-06,1.0644341503455362e-06,1.619148879034574e-06,1.8856474856985677e-06,1.7788070149066383e-06,2.6625401342550905e-05,3.332854657474346e-05,0.00016271641815136011,0.019325586881573466,0.0001655855545765484,0.0014422601908333583,1.7534044290051748e-06,2.3626841357097577e-06,2.425872063504156e-05,1.5631301518824429e-06,1.0741262561384536e-06,1.9172796984789052e-05
Salt_Pond_MetaG_R2A_B_H2O_MG_DASTool_bins_concoct_out.59,3.039775655201172e-06,2.9115030290876885e-06,4.628419052615e-06,6.893284529123963e-06,8.701979094586267e-06,6.671534027719054e-06,2.002459394983145e-07,3.0732431207647093e-07,3.0631198571094503e-07,3.387757654595416e-07,2.4072095562109344e-07,5.513261508190151e-07,1.8017188878423847e-06,7.4462163276008415e-06,1.4995011708706396e-06,9.176631465123685e-06,2.2390269421317036e-06,1.6712169071071336e-06,4.7176800780408395e-07,3.680563226482532e-07,7.736564959283562e-06,8.72976195934346e-07,3.123734520402642e-07,2.9023041307249494e-05
Salt_Pond_MetaG_R2A_B_H2O_MG_DASTool_bins_concoct_out.69,4.62797304808718e-06,1.4703090296892809e-06,1.0804511353107545e-06,2.5396311423088323e-06,7.701751612449914e-06,3.921436031560054e-06,1.501844546237357e-07,2.5976221615987375e-07,1.6464269231963312e-07,2.540818240946563e-07,5.483088433591573e-07,2.808642655115748e-07,7.715694311362064e-07,3.7679648886654882e-06,7.908328092947893e-07,6.5433372186099414e-06,1.5804896062106183e-06,8.836319278957242e-07,1.2423224205507507e-06,3.324379688435835e-07,5.638513444901556e-06,9.826695399260955e-07,1.370059000176596e-07,2.357022748588744e-05
Salt_Pond_MetaG_R2A_B_H2O_MG_DASTool_bins_concoct_out.80,1.8785130453490408e-06,1.8342469083252482e-06,1.4016663377004408e-06,3.537343376787303e-06,4.467682753542379e-06,3.3103031435247157e-06,1.4660863427555155e-07,2.1220012024327654e-07,1.9144499106934105e-07,2.042618585859003e-07,1.0698709138715258e-07,1.560357030619858e-07,6.464500639249305e-07,4.530529211371589e-06,9.551617047326672e-07,5.266588493027522e-06,1.1560988786170254e-06,1.0373070457906327e-06,1.258048020810889e-07,2.8494683043735774e-07,3.409333710870713e-06,1.9653390798521945e-07,1.5344660801977874e-07,4.397430501098408e-06
Salt_Pond_MetaG_R2A_B_H2O_MG_DASTool_bins_maxbin.029,4.6621278307298885e-06,2.1836272718157707e-06,1.4746697927890058e-06,3.537343376787303e-06,1.0135638485648386e-05,1.8333986641059995e-06,7.866804766005213e-08,1.2805179669852927e-07,1.5315599285547275e-07,1.0960392411926353e-07,1.8589007128517752e-06,1.9764522387851564e-07,4.4208843081317697e-07,7.67049995192618e-06,1.170843379994884e-06,1.1011957758148428e-05,1.5512212801696768e-06,1.6135887378965389e-06,4.5211100747891263e-07,2.8494683043735774e-07,7.212052080688062e-06,3.702150359721584e-07,3.3977463204379753e-07,9.32255266232861e-06
Salt_Pond_MetaG_R2A_B_H2O_MG_DASTool_bins_metabat.10,2.0492869585625844e-06,6.987607269810454e-07,4.6722211256681386e-07,1.3907503874548338e-06,4.467682753542379e-06,1.3750489980795e-06,2.145492208910501e-07,2.634208389226894e-07,7.236620662421096e-07,1.9429786548414905e-07,4.948152976655814e-07,1.2482856244958853e-07,1.2011459252282572e-06,2.395349107794489e-05,2.7319678866547277e-06,3.375404443258538e-05,7.009764086804493e-06,4.110809403688805e-06,5.425332089746952e-07,5.817664454762716e-07,8.654462496825624e-06,3.5193281197353243e-07,1.6440708002119152e-07,9.32255266232861e-06
Salt_Pond_MetaG_R2A_B_H2O_MG_DASTool_bins_metabat.42,2.339602611025617e-06,1.339291393380334e-06,1.3286628826118758e-06,3.446642264561974e-06,5.834660312462066e-06,3.0047366995070462e-06,2.753381668101831e-07,2.634208389226894e-07,3.407720841034266e-07,2.1422585168765127e-07,6.419225483229179e-07,4.160952081652959e-07,3.5867551933899294e-07,9.061058422743204e-06,1.0989494882408101e-06,1.4523016753500108e-05,3.3804916577282584e-06,1.2025077975276553e-05,5.307390087795928e-07,5.461480916716021e-07,7.99882139858125e-06,3.793561479714717e-07,3.2333392404167573e-07,5.8046082614498995e-06
Salt_Pond_MetaG_R2A_C_D1_MG_DASTool_bins_concoct_out.10,1.3678990448405253e-05,1.1631454601205308e-05,9.227636723194541e-06,1.54494227823787e-05,2.1971663690928475e-05,1.4514406090839163e-05,2.9321726855110395e-07,3.109829348392845e-07,5.781638730294086e-07,4.6332567923143296e-07,1.6315531436540781e-06,6.241428122479451e-07,1.259952027817556e-05,0.00030973568519311243,4.252010169455103e-05,0.00041558171017690057,0.0023464856011909496,0.0005681369108574735,3.9707140656843694e-07,6.173847992809414e-07,1.5210873479269312e-05,8.86687863933316e-07,6.137864320791168e-07,6.684094361669577e-06
Salt_Pond_MetaG_R2A_C_D1_MG_DASTool_bins_concoct_out.15,6.4210991368294406e-06,6.696456966901688e-06,4.613818361597287e-06,8.40496973287921e-06,1.0935820471357466e-05,1.0694825540618333e-05,2.2170086158742053e-07,1.719552698523108e-07,3.177986851751063e-07,4.732896723331839e-07,1.6048063708072915e-07,4.5770472898182524e-07,3.678509396011545e-06,0.0011132093409763088,0.00029572011789638327,0.0026432688459320174,0.0035537016112385054,0.005108698781739355,4.0493420669850347e-07,4.7491138406226274e-07,5.769641664550431e-06,7.815650759412196e-07,2.9045250803743865e-07,9.674347102416519e-06
Salt_Pond_MetaG_R2A_C_D1_MG_DASTool_bins_concoct_out.52,2.604302176506623e-05,1.508158569067423e-05,6.088488154386292e-06,1.1730677181140772e-05,7.498372024415522e-05,7.282666915754392e-06,2.145492208910501e-08,7.31724552563024e-09,5.360459749941544e-08,2.1422585168765127e-07,2.6746772846788173e-08,2.080476040826477e-08,3.7752683733204766e-05,0.0023447058654216778,0.00019803686011456801,0.0031772690004071634,0.002042768181864154,0.0012508194127158587,7.862800130068048e-08,1.1872784601556569e-07,1.5735386357864812e-06,0.0,2.1920944002825563e-08,0.0
Salt_Pond_MetaG_R2A_C_D1_MG_DASTool_bins_concoct_out.8,1.1424774793986442e-05,1.3975214539620892e-05,2.458756367382863e-05,0.00010367137127353536,2.1971663690928475e-05,7.965098640727185e-05,2.510225884425299e-06,2.6085980298871847e-06,1.968054508192826e-06,3.1984417856621384e-06,9.682331770537346e-06,4.743485373084375e-06,6.610473234329121e-06,0.0002663592322487524,0.0001777730531958867,0.020207979844541667,0.006947320113196136,0.016773447024331888,1.501794824842996e-06,2.1252284436786224e-06,5.1140005663060625e-05,2.714910263795821e-06,2.2304560522875015e-06,3.69384162092266e-05
Salt_Pond_MetaG_R2A_C_D1_MG_DASTool_bins_maxbin.009,3.401816351213897e-05,3.498170889448861e-05,3.4005009380253394e-05,7.437491202475855e-05,7.288324253166893e-05,8.484561595557216e-05,1.4911170851928046e-06,1.353690422241595e-06,2.8410436674690162e-06,2.321610392708036e-06,8.465353606008477e-06,5.523663888394318e-06,2.0273508133800536e-05,0.0026913586351789854,0.0009335627255385126,0.001365243371624269,0.017623600573963984,0.0007954224102239621,2.0561222340127932e-06,1.8165360440381567e-06,8.064385508405687e-05,3.578745347730839e-06,3.896447796502248e-06,4.397430501098408e-05
Salt_Pond_MetaG_R2A_C_D1_MG_DASTool_bins_metabat.16,3.944877395232979e-06,6.026811270211516e-06,3.6793741364636617e-06,8.525904549179639e-06,8.568615430301423e-06,3.972363772229677e-05,9.869264160988347e-07,9.036798224153347e-07,7.00688667313787e-07,1.0960392411926353e-06,2.3002224648237825e-06,1.6643808326611836e-06,2.0644695589860647e-06,0.00031435592785417586,0.0001111684977636895,0.0028187419989042393,0.0024049344482947187,0.0019103545999412585,6.722694111208178e-07,7.598582144996174e-07,3.6322516842737935e-05,1.0512278799209419e-06,8.877982321144359e-07,2.3394330265843516e-05
Salt_Pond_MetaG_R2A_C_D1_MG_DASTool_bins_metabat.17,2.5957634808459412e-05,0.00019360039391917808,2.014895360444387e-05,4.879719837721958e-05,4.674396433183889e-05,0.00032914598794748644,3.5543654260950887e-06,2.7110394672460017e-06,2.622796377649977e-06,2.9343959684657364e-06,8.050778626883262e-06,5.430042466557102e-06,5.859757031061456e-06,0.00028555791049097307,7.039439058316137e-05,0.004295940274403143,0.002541661433394965,0.0073840317866811014,3.5264658583355085e-06,4.83222333283352e-06,0.00015735386357864812,1.7125873330712035e-05,4.565036588588417e-06,8.724502114179259e-05
Salt_Pond_MetaG_R2A_C_D1_MG_DASTool_bins_metabat.18,4.3205800043027924e-05,5.114055070592526e-05,3.666233514547716e-05,5.829058145680263e-05,6.908237809955088e-05,5.469639347916231e-05,5.506763336203641e-07,3.951312583840341e-07,8.615024598120334e-07,1.4647069859574297e-06,2.1798619870132374e-06,1.8620260565396968e-06,5.140737734153974e-05,0.0025139951450625043,0.0003288837431069485,0.0014140790103775583,0.0014631089846234284,0.0002553888365515491,6.565438108606822e-07,4.867841686638189e-07,2.1767284461713e-05,1.2523323439058176e-06,9.919227161278562e-07,1.565485258391034e-05
Salt_Pond_MetaG_R2A_C_D1_MG_DASTool_bins_metabat.4,0.00048373418656861764,0.00024434789171618154,0.00021911257010280512,0.0003226843235935855,0.000588233782244271,0.00011871256350086343,1.7342728688693304e-06,1.514669823805461e-06,1.968054508192826e-06,2.590638206455321e-06,5.376101342204421e-06,4.410609206552135e-06,0.0003706828079456918,0.007730159395996529,0.0014461045504092856,0.009182935411956139,0.009723011081614512,0.01409828978140711,1.2030084199004105e-06,1.911518320850606e-06,5.0090979905869687e-05,3.2496653157556055e-06,2.9483669683800383e-06,2.603278856650255e-05
Salt_Pond_MetaG_R2A_C_D1_MG_DASTool_bins_metabat.5,7.285215137689999e-05,9.487132620273973e-05,7.336847236400751e-05,0.00018258133890953948,0.00016580437562213612,0.000310404579381261,9.146948450655154e-06,9.08436032006995e-06,2.7556592014519965e-05,1.6943770269527978e-05,7.723130659507414e-05,3.9185766228966714e-05,0.00010705630123152205,0.002613756501162486,0.0008925010427909804,0.013456213396480628,0.006496704965469865,0.006350067174704681,1.3964333031000857e-05,1.5422747197422e-05,0.000834631118065,3.3264506565498294e-05,5.029760601445948e-05,0.00030219142403548256
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.10,1.1646780881164057e-05,4.6045420405021834e-05,1.5126315894350597e-05,3.222912854406201e-05,3.6708348594404165e-05,8.754478621106159e-05,3.683094958629715e-07,2.3781047958298403e-07,1.0835786494524702e-06,7.423174860804658e-07,2.219982146283417e-06,2.153292702255407e-06,0.0003751203748361246,0.0011593220541375494,0.0005323639978828994,0.002137117773033991,0.001876480187462605,0.004346297312472974,1.3484702223066713e-06,2.2914474281004144e-06,7.657888027494187e-05,3.491904783737388e-06,1.353618292174477e-06,1.9524591424876898e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.16,7.479897398753445e-06,1.2461232964495291e-05,8.161786278901531e-06,1.3000492752295197e-05,2.183830002664375e-05,2.566758129748408e-05,5.649796150131008e-07,2.561035933970581e-07,7.504643649918161e-07,8.220294308944764e-07,1.7117934621944435e-06,1.5915641712322584e-06,6.189238031384482e-06,0.00011815261329458206,3.052409232758589e-05,0.002386402961703947,0.0002889954513282114,0.0026653412447692508,9.120848150878943e-07,1.2347695985618813e-06,3.291318313186725e-05,2.385830231820569e-06,1.0905669641405723e-06,1.811741366452545e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.21,8.538695660677442e-06,8.832044438732878e-05,2.1711227543339123e-05,9.813860342779112e-05,2.4572255144483162e-05,0.0003610267536066999,3.897644179520765e-06,3.559839948219108e-06,3.939937916207048e-06,7.218913002218767e-06,9.602091451996962e-06,8.321904163305918e-06,3.820311345517642e-06,0.0008406598806960842,6.645049709269099e-05,0.011621605274614035,0.0007679862411511334,0.007108645975413411,3.090080451116749e-06,4.191092964349464e-06,8.52333427717675e-05,9.908965407254797e-06,2.8168413043630847e-06,9.480860160368185e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.31,1.735062958249657e-05,4.247882919438938e-05,3.3464783812598055e-05,7.824482614637205e-05,0.00016066987454716963,0.0005016382455954752,5.256455911830749e-07,7.1343143874895e-07,9.495671557039303e-07,1.1159672273961372e-06,2.5676901932916655e-06,1.300297525516548e-06,3.93708942158151e-06,6.948306681598609e-05,1.8261048505534208e-05,0.0008308442331725146,0.0010425963102302439,0.008134581062479813,8.17731213527076e-07,6.173847992809414e-07,2.3340823097499497e-05,1.0100928759240356e-06,1.0905669641405723e-06,1.758972200439362e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.34,7.667748703288353e-06,3.112396738094743e-05,2.255806762236648e-05,7.265159089247746e-05,9.492158805473995e-05,0.0003463086365533087,7.509222731186797e-07,7.939211395308818e-07,8.117267621340066e-07,8.519214101997293e-07,2.0862482820494786e-06,1.300297525516548e-06,4.520979801900802e-06,3.610966351637751e-05,8.555373118734557e-06,0.0010065567765307018,0.0005796738314037749,0.004817734155395078,7.862800130068049e-07,6.648759376871683e-07,5.350031361674038e-05,1.2203384519082245e-06,2.8387622483659107e-06,3.4651752348655466e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.36,7.82144522518054e-06,8.501588844936053e-06,8.030380059742114e-06,1.4844748700876596e-05,1.400318474990894e-05,1.5278322200883326e-05,1.501844546237357e-07,1.2439317393571424e-07,3.9054778178145567e-07,3.587037516630435e-07,1.2036047781054702e-06,8.113856559223248e-07,3.2572741930669046e-06,0.00010101734439612711,4.078437773648842e-05,0.006290700564535088,0.000709098369156796,0.0023374753807404616,4.2065980695864155e-07,3.918018918513667e-07,1.9275848288384375e-05,8.044178559395031e-07,8.658772881116099e-07,1.072973042268012e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.4,5.459642005437162e-05,0.0003630935427574487,0.00011639670879318337,0.0004176786217975329,0.00044283404725781254,0.001999779592873401,4.423289770703829e-06,3.7098434814945284e-06,3.3349717444279116e-06,5.241060371521159e-06,1.1354005073461564e-05,6.262232882887689e-06,2.3843580744893176e-05,0.00011676205482376492,2.9764071186185698e-05,0.003971965285286916,0.0007053520234235254,0.007647757498378482,3.2316108534579763e-06,2.706994889154898e-06,0.0001785966351617656,4.757948795642175e-06,7.414759308955754e-06,0.000181350033865298
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.41,5.703848701332531e-06,6.649872918436285e-05,1.6571784305104143e-05,6.693742082228273e-05,1.8537549335593753e-05,0.0002725143403229903,2.9357485058592194e-06,2.762260185925421e-06,2.8869904653256703e-06,4.902284606061604e-06,7.756564125568563e-06,6.990399497176989e-06,3.0487419143814447e-06,8.253637375172011e-05,8.347907888240831e-05,0.005397934018171784,0.0017121824392317922,0.004620722654253769,2.1937212362889854e-06,2.896959442779802e-06,6.189251967426825e-05,6.654729535499517e-06,2.148252512276904e-06,9.058706832262694e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.42,5.746542179635922e-05,5.54059026435387e-05,7.271144126821045e-05,0.0001358400324094472,0.00012979618626522745,0.00022240144350419173,2.12761310716958e-06,1.6134526384014689e-06,4.851216073697089e-06,3.826173351072481e-06,1.4777591997850497e-05,7.458506606362926e-06,0.0001111143393747563,0.0018730822601905077,0.0004456599644275089,0.0013733826447496344,0.004803166449926129,0.006422256061335832,3.8095266630179634e-06,4.333566379568144e-06,0.00014594570846919626,9.77641928326476e-06,4.433510924571472e-06,0.0001268218956516781
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.45,2.442066958953752e-05,1.1616897086059846e-05,8.088782823813006e-06,1.3967971282698552e-05,2.5805869039117884e-05,7.4863778784328385e-06,1.4303281392736737e-08,1.4634491051260502e-08,6.89201967849628e-08,1.644058861788953e-07,2.6746772846788173e-08,6.24142812247945e-08,0.00010871204752429713,0.0026978628602844883,0.00032545337741468405,0.004421380836691886,0.0011091671178103729,0.0063019860721933085,3.9314000650340115e-08,2.1371012282801787e-07,5.245128785954937e-07,3.199389199759386e-08,5.480236000706384e-09,7.035888801757423e-07
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.49,1.6052747842073623e-06,3.471967362187072e-05,2.7449299113300294e-06,1.0188758273310412e-05,1.3136320932057448e-05,0.00021827629650995325,5.077664894421541e-07,4.6830371364033674e-07,4.3649457963809845e-07,9.515613412172419e-07,1.8455273264283822e-06,1.2378832442917565e-06,3.503342281915754e-07,0.00012335599337892972,2.015083080306983e-05,0.004265617492170686,0.00031579060381866053,0.005488698929513977,3.420318056579613e-07,4.7491138406226274e-07,1.809569431154456e-05,9.003995319322861e-07,5.973457240769949e-07,6.684094361669577e-06
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.51,7.099071572287234e-05,0.0001008690224427226,7.595279467414267e-05,0.00016042003382250758,0.0005140502439859375,0.00031096478452847165,2.1097340054286597e-07,2.9634844378802397e-07,8.997914580259035e-07,7.223894998769639e-07,1.3105918694926221e-06,3.0999093008314535e-06,1.6757653915163668e-05,3.561623954286197e-05,1.9719467452545387e-05,0.0007636553314886696,0.0007656447750678638,0.004821883383578268,8.098684133970094e-07,1.1872784601556568e-06,3.645364506238681e-05,9.87240095925752e-07,1.178250740151874e-06,1.3895880383470984e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.69,3.960247047422201e-05,6.342709348867534e-05,9.325461353007936e-05,0.0003430920738442434,0.00016363721607750748,0.000692566345366003,7.072972648708316e-06,4.540350848653578e-06,1.1153585179699793e-05,9.196765632916377e-06,3.54662207948411e-05,1.7267951138859753e-05,1.6294712256481944e-05,0.00020732778232633185,5.33760793493815e-05,0.0009237277029586988,0.00044877124318563617,0.004840939098197239,6.188023702363549e-06,7.004942914918367e-06,0.0002987100843601337,1.2121114511088405e-05,9.190355773184615e-06,0.00013192291503295232
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_concoct_out.9,1.895590436670395e-05,2.323379417211978e-05,1.7360221620060648e-05,3.46175911659954e-05,3.9942417453311636e-05,5.6020514736572236e-05,1.6949388450393045e-06,1.4378387457863427e-06,2.5155871826511324e-06,3.043999892584988e-06,6.4325988696525365e-06,4.2129639826736175e-06,1.0585098466074022e-05,0.000515897192673053,0.00012682082505414383,0.007038236943363669,0.0011987135613326296,0.006154726890470526,1.8556208306960595e-06,2.018373382264617e-06,7.723452137318626e-05,3.6975798037219203e-06,3.6388767044690362e-06,4.080815505019322e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_maxbin.022,7.292046094218538e-06,1.856083181043399e-05,7.694564166334715e-06,2.0437983954771052e-05,1.793741284631198e-05,0.00010465650707605073,4.040676993448132e-07,4.2440024048655514e-07,1.0529474508813747e-06,7.472994826313427e-07,2.3938361697875412e-06,1.5395522702115955e-06,1.3758959747666729e-05,0.000985547102010134,0.00021671900141465952,0.011325319773483552,0.0038061409233415737,0.010783575116583146,8.137998134620427e-07,1.199151244757213e-06,3.645364506238681e-05,1.3071790159016907e-06,1.5783079682034396e-06,1.6358441464086094e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_metabat.10,4.337657395624147e-06,5.721103452157312e-06,4.044391411906487e-06,6.983985641349276e-06,9.135411003512031e-06,1.2171730020037053e-05,2.360041429801572e-07,1.9756562919201664e-07,4.90099177137514e-07,5.181276412910647e-07,7.221628668632833e-07,7.281666142892661e-07,1.5723333812883785e-06,0.0006723125922773489,0.00014722841975634948,0.030406728461289473,0.002734949458569329,0.008143628685045904,3.5775740591809685e-07,3.918018918513667e-07,2.0718258704522e-05,1.0329456559223153e-06,3.781362840487396e-07,8.970758222240765e-06
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_metabat.18,0.0001565996784167897,0.00036328279045436644,0.0002467662788903465,0.0006328518937,0.000745902974345139,0.0016554571382063157,8.22438680082363e-07,8.780694630756292e-07,1.6272824240893972e-06,1.2405171411680287e-06,3.93177560847786e-06,2.912666457157069e-06,8.441386641187477e-06,4.3780163468303636e-05,1.8754035191847846e-05,0.0009990558777679094,0.00042642487625339266,0.00322212540629223,2.221241036744223e-06,2.3626841357097577e-06,9.178975375421125e-05,2.637210811801665e-06,4.4225504525700575e-06,4.0984052270237136e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_metabat.27,2.4198663502359904e-05,2.573768677713519e-05,1.8221662390105755e-05,3.189655779923586e-05,3.6008189356908684e-05,5.7904841141347736e-05,8.045595783414421e-07,7.244073070373948e-07,1.0108295528461207e-06,1.9529426479432417e-06,3.958522381324653e-06,2.4653641083793797e-06,7.565551070708527e-06,0.0017233953693155818,6.427313922812898e-05,0.007442008727828947,0.000755049641041051,0.005792476218812714,1.2030084199004105e-06,1.911518320850606e-06,3.9731850553608627e-05,1.8876396278580382e-06,1.370059000176596e-06,2.5680994126414704e-05
Salt_Pond_MetaG_R2A_C_D2_MG_DASTool_bins_metabat.38,1.092953044566714e-05,1.1937162419259504e-05,8.78961599266315e-06,1.4723813884576185e-05,2.1338186285575522e-05,1.79265647157031e-05,6.865575068513646e-07,3.951312583840341e-07,7.083464669565621e-07,7.07443510224336e-07,1.4710725065733473e-06,1.3627118067413446e-06,3.369881623557052e-06,3.4046254172584597e-05,9.202418144521176e-06,0.0005457302833910818,0.0004793859122244724,0.0027026458796382056,4.599738076089816e-07,7.954765683042921e-07,2.4520977074339313e-05,8.684056399346894e-07,1.0302843681328012e-06,1.26645998431634e-05
Salt_Pond_MetaG_R2A_C_H2O_MG_DASTool_bins_concoct_out.67,2.1175965238480105e-06,1.6741142417254196e-06,2.5551209280997606e-06,3.869914121613454e-06,8.868683674942328e-06,3.2593754028551158e-06,4.0764351969299733e-07,1.265883475934032e-06,4.288367799953235e-07,4.384156964770541e-07,2.1397418277430517e-07,2.912666457157069e-07,7.340336209728232e-07,7.580786502196044e-06,7.60021141400185e-07,7.421101967447843e-06,2.517076039520609e-06,1.1141446047380857e-06,3.30237605462859e-07,4.0367467645292343e-07,8.129949618230125e-06,2.4681002398143823e-07,7.891539841017198e-07,8.091272122021086e-06
Salt_Pond_MetaG_R2A_C_H2O_MG_DASTool_bins_metabat.16,7.172504354969058e-07,5.968581209629761e-07,5.11024185619953e-07,1.5721526119054654e-06,2.1338186285575523e-06,1.9352541454452225e-06,1.2157789183826238e-07,1.097586828844537e-07,3.675743828531354e-07,1.594238896280195e-07,4.012015927018226e-07,2.39254744695045e-07,5.129894055662348e-07,6.010801131918749e-06,1.0784083763110754e-06,1.0054396213961622e-05,2.6634176697252963e-06,2.0746140915812653e-06,6.290240104054445e-08,4.1554746105447956e-07,8.129949618230125e-06,1.2797556799037543e-07,1.7536755202260456e-07,2.110766640527233e-06
Salt_Pond_MetaG_R2A_C_H2O_MG_DASTool_bins_metabat.4,3.876567829947563e-06,2.1399547263794523e-06,1.620676702966136e-06,2.7210333667594574e-06,9.40213833208172e-06,2.648242514819777e-06,2.860656278547356e-07,2.9268982102521045e-07,6.914993077424585e-06,6.725695343682091e-07,9.361370496375873e-07,4.0569282796116334e-07,2.552435091110047e-06,0.00010272189994099958,1.2879277179943724e-05,0.00017690949528851498,4.204395035780647e-05,2.0688512746602022e-05,1.8870720312163308e-07,4.428548656380599e-06,2.596338749047694e-05,2.696628039797198e-07,3.507351040452091e-07,4.397430501098408e-06
Salt_Pond_MetaG_R2A_C_H2O_MG_DASTool_bins_metabat.5,2.402788958914636e-05,1.848804423470685e-05,1.4761298618907813e-05,2.494280586196168e-05,3.950898554438594e-05,1.8690480825747286e-05,1.5132871713515477e-05,1.4103990750652294e-05,9.702432147394202e-06,1.1603069966989309e-05,3.7793190032511674e-05,2.492410296910123e-05,7.015025854978904e-06,7.742270711710267e-05,1.0866248210829703e-05,7.540797160471199e-05,1.5321968682430677e-05,1.6731378460808112e-05,4.116175868090623e-06,4.404803087177487e-06,0.0002917602887187431,8.290988583376483e-06,1.6205057854088797e-05,0.00014036598159506086
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.119,1.8785130453490408e-07,4.512829695085917e-07,9.198435341159115e-07,6.530480080222698e-06,1.1669320624924116e-06,6.365967583701385e-06,0.00037930871925396907,0.0002825664118404882,0.00033629992911204584,0.0007421281702115216,0.0008912158446413769,0.00039050535286311555,1.709964685220783e-07,1.4802719205471547e-06,2.23898120034109e-06,5.426182083725329e-06,9.36586433309997e-07,3.649784050004078e-07,0.0006623072433560073,0.00023322898071294644,0.008316413946570626,0.00040888651028522885,0.00028690679534496406,0.09603812317178863
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.29,8.009296529715447e-06,9.345924723371489e-06,7.971977295671263e-06,1.3484232017496875e-05,1.4936730399902883e-05,1.3597706758786155e-05,8.785790595488535e-06,1.0361219664292425e-05,1.2375004222722206e-05,8.261146680659666e-05,5.027055956553837e-05,0.0001650961762197443,3.13632547142934e-06,2.5523476448222183e-05,9.192147588556301e-06,2.713091041862657e-05,9.160986050813392e-06,9.29734463264196e-06,0.0009586522488582149,0.0001524821726377551,0.0008470882989312499,0.0008853349793574067,1.6347543990107156e-05,0.017271172138894078
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.35,9.136404356924887e-06,1.8036761265198203e-05,1.3812253702756427e-05,4.335513164370066e-05,3.080700644979966e-05,7.86833593345492e-05,1.1710811640303216e-05,1.6291847162815742e-05,7.02526539227869e-05,6.0222374306981996e-05,7.130689640952614e-05,0.00023337739987968747,2.492794859405814e-05,0.0003578220942484421,8.361259610995075e-05,0.0003903659228464912,0.00015727334998093823,0.00014387832912902528,0.0010434446854608605,0.00028593227155924745,0.0019968205288124997,0.0009248520065304126,0.00012315734364385213,0.005124765505980005
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.49,2.2576311326831196e-05,2.9318835502913016e-05,3.83414146125142e-05,8.017978320717879e-05,6.594833198885694e-05,9.925816656507212e-05,0.001030479907939711,0.0015595428319913722,0.0016984961318673572,0.002987065636001607,0.0035932283311696147,0.002935874167392471,6.396519116397379e-05,0.00034234652417001836,8.942573078605959e-05,0.0002254259468606473,7.760496649750982e-05,5.860784808717069e-05,0.0013441456822351182,0.0006154732809600766,0.014921473498503752,0.002562943847363218,0.000842778093368615,0.018256724262799697
Salt_Pond_MetaG_R2_A_D1_MG_DASTool_bins_concoct_out.52,1.3661913057083926e-07,1.4557515145438442e-07,2.920138203542586e-07,8.465437141029425e-07,5.334546571393889e-07,4.5834966602649924e-07,5.231425169393468e-06,1.9646804236317217e-06,4.096922808883896e-06,1.3127560911557237e-05,7.105280206748259e-05,4.539598721083376e-05,0.0,8.971344973013068e-08,7.086683615758504e-07,6.383743627912134e-07,1.4634163020468653e-07,3.0735023578981726e-07,0.000560196989466881,3.00618906111412e-05,0.000309069213712395,3.385867884545362e-05,2.4222643123122233e-06,4.678866053168703e-05
